ref id,Predicted,Actual
34079,['Society', 'Shopping', 'Sports', 'Recreation'],['Shopping']
17289,['Shopping', 'Business', 'Science', 'Recreation'],['Health']
17290,['Health', 'Business', 'Science', 'Recreation'],['Health']
51507,['Computers', 'Arts', 'Home', 'Society'],['Computers']
17294,['Health', 'Recreation', 'Arts', 'Science'],['Health']
51510,['Business', 'Science', 'Computers', 'Health'],['Computers']
17300,['Health', 'Business', 'Recreation', 'Home'],['Health']
17301,['Home', 'Health', 'Shopping', 'Business'],['Health']
17305,['Health', 'Business', 'Recreation', 'Arts'],['Health']
17316,['Health', 'Business', 'Recreation', 'News'],['Health']
17317,['Health', 'Business', 'Society', 'Computers'],['Health']
51534,['Computers', 'Business', 'Arts', 'Shopping'],['Computers']
17330,['Home', 'Health', 'Business', 'Society'],['Health']
51548,['Shopping', 'Computers', 'Recreation', 'Business'],['Computers']
17340,['Health', 'Business', 'Home', 'Computers'],['Health']
17349,['Arts', 'Health', 'Recreation', 'Society'],['Health']
51568,['Society', 'Computers', 'Arts', 'Business'],['Computers']
51572,['Computers', 'Society', 'Business', 'Shopping'],['Computers']
17361,['Health', 'Business', 'Society', 'Recreation'],['Health']
51579,['Computers', 'Shopping', 'Society', 'Business'],['Computers']
51581,['Computers', 'Society', 'Arts', 'Business'],['Computers']
17374,['Home', 'Arts', 'Health', 'Recreation'],['Health']
51591,['Computers', 'Society', 'Business', 'Shopping'],['Computers']
51600,['Society', 'Shopping', 'Sports', 'Business'],['Computers']
51612,['Computers', 'Business', 'Shopping', 'Society'],['Computers']
51619,['Computers', 'Society', 'Business', 'Reference'],['Computers']
51632,['Computers', 'Society', 'Shopping', 'Business'],['Computers']
17421,['Health', 'Home', 'Business', 'Society'],['Health']
51636,['Computers', 'Society', 'Business', 'Science'],['Computers']
17429,['Health', 'Business', 'Society', 'Shopping'],['Health']
17434,['Health', 'Science', 'Business', 'News'],['Health']
51649,['Shopping', 'Society', 'Arts', 'Business'],['Computers']
17437,['Health', 'Recreation', 'Computers', 'Science'],['Health']
17443,['Health', 'Recreation', 'Business', 'Science'],['Health']
51668,['Computers', 'Business', 'Shopping', 'Society'],['Computers']
51669,['Sports', 'Society', 'Business', 'Computers'],['Computers']
17456,['Health', 'Science', 'Business', 'Recreation'],['Health']
17459,['Health', 'Business', 'Society', 'Recreation'],['Health']
17465,['Health', 'Society', 'Business', 'Home'],['Health']
51682,['Computers', 'Society', 'Business', 'Shopping'],['Computers']
17478,['Health', 'Business', 'Computers', 'News'],['Health']
51697,['Computers', 'Society', 'Business', 'Adult'],['Computers']
17485,['Health', 'Business', 'Adult', 'Society'],['Health']
51700,['Business', 'Computers', 'Society', 'Shopping'],['Computers']
17493,['Health', 'Home', 'Business', 'Society'],['Health']
51708,['Computers', 'Society', 'Business', 'Arts'],['Computers']
51713,['Computers', 'Arts', 'Shopping', 'Games'],['Computers']
51716,['Home', 'Computers', 'Shopping', 'Science'],['Computers']
17505,['Health', 'Business', 'Recreation', 'Arts'],['Health']
51721,['Business', 'Computers', 'Shopping', 'Society'],['Computers']
17510,['Health', 'Recreation', 'Business', 'Arts'],['Health']
17511,['Health', 'Business', 'Recreation', 'Shopping'],['Health']
17512,['Health', 'Business', 'Recreation', 'Shopping'],['Health']
17516,['Health', 'Recreation', 'Business', 'News'],['Health']
17517,['Health', 'Business', 'Recreation', 'Science'],['Health']
51733,['Computers', 'Shopping', 'Home', 'Arts'],['Computers']
17523,['Health', 'Business', 'Society', 'Recreation'],['Health']
17525,['Health', 'Recreation', 'Business', 'Home'],['Health']
51747,['Recreation', 'Arts', 'Society', 'Business'],['Computers']
17533,['Health', 'Business', 'Arts', 'Recreation'],['Health']
17541,['Health', 'Business', 'Recreation', 'News'],['Health']
51759,['Business', 'Computers', 'Society', 'Shopping'],['Computers']
51760,['Computers', 'Shopping', 'Arts', 'Society'],['Computers']
17547,['Health', 'Business', 'Society', 'Computers'],['Health']
17548,['Health', 'Society', 'Business', 'Arts'],['Health']
51764,['Computers', 'Home', 'Business', 'Shopping'],['Computers']
51773,['Sports', 'Computers', 'Business', 'Games'],['Computers']
51774,['Computers', 'Business', 'Shopping', 'Science'],['Computers']
17568,['Health', 'Business', 'Home', 'Society'],['Health']
17572,['Health', 'Business', 'Home', 'Reference'],['Health']
51790,['Computers', 'Society', 'Shopping', 'Business'],['Computers']
17574,['Business', 'Health', 'Shopping', 'Society'],['Health']
17577,['Health', 'Business', 'Society', 'Home'],['Health']
17578,['Health', 'Business', 'Recreation', 'Computers'],['Health']
17579,['Health', 'Business', 'Recreation', 'Home'],['Health']
17581,['Health', 'Business', 'Recreation', 'News'],['Health']
51800,['Computers', 'Games', 'Society', 'Business'],['Computers']
51806,['Computers', 'Arts', 'Shopping', 'Society'],['Computers']
17590,['Health', 'Arts', 'Recreation', 'Society'],['Health']
17610,['Health', 'Society', 'Business', 'Computers'],['Health']
17612,['Health', 'Shopping', 'Business', 'Society'],['Health']
17619,['Health', 'Science', 'Recreation', 'Reference'],['Health']
17622,['Health', 'Arts', 'Business', 'Recreation'],['Health']
51845,['Computers', 'Arts', 'Shopping', 'Games'],['Computers']
17630,['Health', 'Recreation', 'Business', 'Computers'],['Health']
17639,['Health', 'Recreation', 'News', 'Arts'],['Health']
17642,['Health', 'Business', 'Society', 'Recreation'],['Health']
51867,['Computers', 'Arts', 'Business', 'Shopping'],['Computers']
17648,['Health', 'Games', 'Recreation', 'Arts'],['Health']
17649,['Health', 'Business', 'Computers', 'Recreation'],['Health']
17659,['Health', 'Business', 'Recreation', 'Society'],['Health']
17665,['Health', 'Arts', 'Business', 'Society'],['Health']
17668,['Health', 'Science', 'Business', 'Society'],['Health']
17670,['Business', 'Society', 'Recreation', 'Computers'],['Health']
51893,['Business', 'Shopping', 'Arts', 'Society'],['Computers']
51895,['Computers', 'Business', 'Society', 'Shopping'],['Computers']
17684,['Health', 'Business', 'Recreation', 'Arts'],['Health']
51906,['Computers', 'Society', 'Arts', 'Games'],['Computers']
51909,['Arts', 'Business', 'News', 'Home'],['Computers']
17695,['Business', 'Recreation', 'Computers', 'Arts'],['Health']
51918,['Computers', 'Society', 'Business', 'Shopping'],['Computers']
51923,['Business', 'Computers', 'Society', 'Sports'],['Computers']
17705,['Health', 'Business', 'Society', 'Shopping'],['Health']
17706,['Health', 'Recreation', 'Home', 'Computers'],['Health']
17707,['Business', 'Shopping', 'Society', 'Recreation'],['Health']
51927,['Society', 'Business', 'Computers', 'Science'],['Computers']
51931,['Computers', 'Business', 'Society', 'Shopping'],['Computers']
51936,['Computers', 'Home', 'Shopping', 'Business'],['Computers']
51937,['Business', 'Society', 'Shopping', 'Computers'],['Computers']
17723,['Recreation', 'Health', 'Business', 'Society'],['Health']
51945,['Computers', 'Business', 'Society', 'Shopping'],['Computers']
51946,['Computers', 'Business', 'Society', 'Arts'],['Computers']
17727,['Health', 'Arts', 'Recreation', 'Computers'],['Health']
17728,['Health', 'Recreation', 'Arts', 'Business'],['Health']
17733,['News', 'Health', 'Recreation', 'Arts'],['Health']
51958,['Computers', 'Society', 'Business', 'Recreation'],['Computers']
51960,['Computers', 'Arts', 'Society', 'Business'],['Computers']
51961,['Computers', 'Society', 'Business', 'Shopping'],['Computers']
17744,['Health', 'Science', 'Reference', 'Recreation'],['Health']
51977,['Computers', 'Business', 'Society', 'Recreation'],['Computers']
17760,['Science', 'Health', 'Recreation', 'Reference'],['Health']
17762,['Reference', 'Health', 'Business', 'Science'],['Health']
17766,['Health', 'Science', 'Society', 'Business'],['Health']
52001,['Computers', 'Society', 'Business', 'Reference'],['Computers']
17796,['Health', 'Home', 'Business', 'Arts'],['Health']
17801,['Health', 'Business', 'Recreation', 'Computers'],['Health']
17804,['Health', 'Society', 'Recreation', 'Business'],['Health']
17809,['Health', 'Recreation', 'Computers', 'Business'],['Health']
52031,['Computers', 'Society', 'Sports', 'Recreation'],['Computers']
52035,['Computers', 'Science', 'Business', 'Society'],['Computers']
52037,['Computers', 'Society', 'Business', 'Arts'],['Computers']
52042,['Computers', 'Society', 'Health', 'Arts'],['Computers']
17822,['Society', 'Recreation', 'Arts', 'Business'],['Health']
52046,['Health', 'Society', 'Science', 'Business'],['Computers']
52047,['Computers', 'Society', 'Business', 'Sports'],['Computers']
17844,['Health', 'Recreation', 'Business', 'Arts'],['Health']
17851,['Games', 'Science', 'Recreation', 'Home'],['Health']
17856,['Games', 'Computers', 'Arts', 'News'],['Health']
17857,['Health', 'Recreation', 'Business', 'Home'],['Health']
17860,['Health', 'Recreation', 'Business', 'Arts'],['Health']
52093,['Computers', 'Society', 'Business', 'Shopping'],['Computers']
52094,['Computers', 'Business', 'Science', 'Arts'],['Computers']
17874,['Health', 'Business', 'Computers', 'Recreation'],['Health']
17876,['Health', 'Business', 'Science', 'Computers'],['Health']
52103,['Computers', 'Science', 'Society', 'Business'],['Computers']
17881,['Health', 'Recreation', 'Business', 'Computers'],['Health']
52109,['Computers', 'Society', 'Science', 'Business'],['Computers']
52110,['Society', 'Shopping', 'Business', 'Recreation'],['Computers']
17891,['Health', 'Business', 'Arts', 'Science'],['Health']
17896,['Health', 'Business', 'Recreation', 'Arts'],['Health']
17898,['Recreation', 'Business', 'Reference', 'Arts'],['Health']
17901,['Health', 'Home', 'Recreation', 'Business'],['Health']
52133,['Computers', 'Society', 'Business', 'Shopping'],['Computers']
17913,['Health', 'Business', 'Recreation', 'Society'],['Health']
52138,['Computers', 'Business', 'Society', 'Science'],['Computers']
52139,['Computers', 'Society', 'Business', 'Shopping'],['Computers']
17917,['Health', 'Society', 'Shopping', 'Business'],['Health']
17923,['Health', 'Business', 'Recreation', 'Science'],['Health']
52147,['Computers', 'Sports', 'Society', 'Shopping'],['Computers']
17927,['Health', 'Home', 'Business', 'Shopping'],['Health']
52154,['Computers', 'Sports', 'Games', 'Shopping'],['Computers']
52165,['Computers', 'Society', 'Arts', 'Reference'],['Computers']
17946,['Health', 'Recreation', 'News', 'Reference'],['Health']
17947,['Health', 'News', 'Recreation', 'Business'],['Health']
52170,['Computers', 'Business', 'Shopping', 'Society'],['Computers']
17951,['Shopping', 'Business', 'Recreation', 'Society'],['Health']
52176,['Computers', 'Arts', 'Business', 'Society'],['Computers']
17955,['Health', 'News', 'Society', 'Arts'],['Health']
17964,['Computers', 'Reference', 'Business', 'Arts'],['Health']
52192,['Computers', 'Business', 'Shopping', 'Recreation'],['Computers']
17973,['Health', 'Recreation', 'News', 'Arts'],['Health']
52211,['Computers', 'Business', 'Shopping', 'Society'],['Computers']
52215,['Computers', 'Business', 'Science', 'Society'],['Computers']
52218,['Computers', 'Business', 'Society', 'Reference'],['Computers']
17999,['Health', 'Games', 'Recreation', 'Business'],['Health']
52223,['Computers', 'Business', 'Society', 'Shopping'],['Computers']
52226,['Computers', 'Business', 'Science', 'Society'],['Computers']
18007,['Business', 'Society', 'Health', 'Recreation'],['Health']
18008,['Home', 'Business', 'Recreation', 'Health'],['Home']
18009,['Business', 'Arts', 'Games', 'Recreation'],['Home']
52233,['Computers', 'Society', 'Arts', 'Business'],['Computers']
52234,['Computers', 'Business', 'Recreation', 'Society'],['Computers']
52236,['Computers', 'Business', 'Recreation', 'Society'],['Computers']
52238,['Business', 'Computers', 'Society', 'Health'],['Computers']
52239,['Computers', 'Society', 'Business', 'Recreation'],['Computers']
18019,['Home', 'Business', 'Recreation', 'Health'],['Home']
18024,['Recreation', 'Business', 'Arts', 'Shopping'],['Home', 'Recreation']
18033,['Business', 'Science', 'Recreation', 'Computers'],['Home']
52266,['Shopping', 'Business', 'Computers', 'Recreation'],['Computers']
52276,['Business', 'Computers', 'Shopping', 'Society'],['Computers']
52277,['Computers', 'Science', 'Business', 'Society'],['Computers']
52280,['Business', 'Shopping', 'Computers', 'Recreation'],['Computers']
18066,['Health', 'Home', 'Business', 'Recreation'],['Home']
52294,['Computers', 'Business', 'Arts', 'Society'],['Computers']
18080,['Home', 'Recreation', 'Business', 'Shopping'],['Home', 'Recreation']
52310,['Computers', 'Sports', 'Recreation', 'Business'],['Computers']
52314,['Computers', 'Shopping', 'Business', 'Society'],['Computers']
52327,['Computers', 'Science', 'Business', 'Shopping'],['Computers']
18109,['Home', 'Business', 'Shopping', 'Recreation'],['Home']
52333,['Recreation', 'Games', 'Home', 'Science'],['Computers']
18116,['Business', 'Recreation', 'Arts', 'Home'],['Home']
52339,['Computers', 'Business', 'Society', 'Shopping'],['Computers']
52341,['Computers', 'Business', 'Society', 'Shopping'],['Computers']
52343,['Computers', 'Society', 'Business', 'Arts'],['Computers']
18129,['Home', 'Business', 'Recreation', 'Society'],['Home']
52357,['Computers', 'Shopping', 'Business', 'Society'],['Computers']
18135,['Home', 'Business', 'Shopping', 'Arts'],['Home']
52361,['Computers', 'Business', 'Science', 'Sports'],['Computers']
52366,['Computers', 'Business', 'Shopping', 'Society'],['Computers']
52376,['Computers', 'Shopping', 'Society', 'Business'],['Computers']
52383,['Computers', 'Society', 'Business', 'Shopping'],['Computers']
18161,['Recreation', 'Home', 'Arts', 'Games'],['Home']
52387,['Computers', 'Society', 'Business', 'Shopping'],['Computers']
52407,['Business', 'Computers', 'Society', 'Shopping'],['Computers']
52409,['Computers', 'Home', 'Shopping', 'Business'],['Computers']
18187,['Science', 'Recreation', 'Reference', 'Home'],['Home']
18198,['Home', 'Recreation', 'Business', 'Health'],['Home']
18199,['Recreation', 'Business', 'Science', 'Arts'],['Home']
52428,['Business', 'Society', 'Shopping', 'Recreation'],['Computers']
18206,['Health', 'Home', 'Business', 'Recreation'],['Home']
52430,['Computers', 'Business', 'Society', 'Reference'],['Computers']
52443,['Computers', 'Recreation', 'Arts', 'Society'],['Computers']
18221,['Home', 'Recreation', 'Arts', 'Games'],['Home']
18231,['Home', 'Recreation', 'Arts', 'Business'],['Home']
18233,['Sports', 'Recreation', 'Computers', 'Shopping'],['Home']
18241,['Home', 'Games', 'Recreation', 'Business'],['Home']
18242,['Home', 'Health', 'Business', 'Society'],['Home']
18243,['Recreation', 'Arts', 'Business', 'Home'],['Home']
18244,['Home', 'Business', 'Science', 'Arts'],['Home']
18247,['Society', 'Home', 'Recreation', 'Business'],['Home']
18249,['Business', 'Home', 'Recreation', 'News'],['Home']
18251,['Home', 'Health', 'Business', 'Recreation'],['Home']
18252,['Health', 'Shopping', 'Business', 'Home'],['Home']
18259,['Recreation', 'Arts', 'Games', 'Home'],['Home']
52490,['Society', 'Computers', 'Business', 'Arts'],['Computers']
52492,['Computers', 'Arts', 'Shopping', 'Business'],['Computers']
52497,['Computers', 'Society', 'Business', 'Arts'],['Computers']
52508,['Shopping', 'Computers', 'Business', 'Society'],['Computers']
52510,['Computers', 'Arts', 'Business', 'Science'],['Computers']
18296,['Recreation', 'Business', 'Health', 'Home'],['Home']
18297,['Society', 'Home', 'Recreation', 'Health'],['Home', 'Society']
52525,['Computers', 'Science', 'Business', 'Society'],['Computers']
