ref id,Predicted,Actual
57141,['Sports', 'Society', 'Business', 'Health'],['Adult']
29926,['Computers', 'Recreation', 'Science', 'Games'],['Computers']
28987,['Shopping', 'Games', 'Computers', 'Arts'],['Shopping']
36801,['Shopping', 'Science', 'Business', 'Recreation'],['Shopping']
13879,['Arts', 'Recreation', 'Computers', 'Business'],['Recreation']
11183,['Business', 'Arts', 'Sports', 'Health'],['Sports']
5097,['Recreation', 'Health', 'Business', 'Shopping'],['Recreation']
46192,['Sports', 'Arts', 'Society', 'Business'],['Sports']
1762,['Business', 'Reference', 'Recreation', 'Computers'],['Computers']
45738,['Business', 'Computers', 'Recreation', 'Sports'],['Business']
59196,['Society', 'Sports', 'Recreation', 'Games'],['Business']
31642,['Arts', 'Sports', 'Recreation', 'Computers'],['Arts']
25951,['Shopping', 'Arts', 'Sports', 'Recreation'],['Shopping']
9718,['Society', 'Recreation', 'Reference', 'Business'],['Sports']
29275,['Sports', 'Society', 'Shopping', 'Science'],['Business']
14338,['Adult', 'Computers', 'Recreation', 'Sports'],['Computers']
36688,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
12040,['Recreation', 'Shopping', 'Health', 'Games'],['Computers']
17845,['Arts', 'Business', 'Shopping', 'Recreation'],['Sports']
83,['Sports', 'Society', 'Recreation', 'Business'],['Recreation']
48501,['Business', 'Arts', 'Computers', 'Shopping'],['Computers']
37423,['Sports', 'Shopping', 'Business', 'Computers'],['Shopping']
3787,['Business', 'Arts', 'Sports', 'Games'],['Business']
30274,['Shopping', 'Society', 'Arts', 'Sports'],['Shopping']
31761,['Shopping', 'Business', 'Computers', 'Sports'],['Shopping']
39466,['Recreation', 'Society', 'Reference', 'Games'],['Recreation']
43021,['Computers', 'Business', 'Society', 'Shopping'],['Business']
40588,['Shopping', 'Sports', 'Society', 'Computers'],['Shopping']
19644,['Computers', 'Sports', 'Business', 'Shopping'],['Business']
53716,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
22516,['Science', 'Health', 'Computers', 'Business'],['Computers']
28369,['Business', 'Society', 'Computers', 'Arts'],['Sports']
47783,['Shopping', 'Recreation', 'Arts', 'Sports'],['Shopping']
6265,['Business', 'Sports', 'Recreation', 'Society'],['Sports']
6116,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
4421,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
3878,['Recreation', 'Reference', 'Arts', 'Health'],['Recreation']
37185,['Recreation', 'Sports', 'Society', 'Shopping'],['Recreation']
51301,['Shopping', 'Society', 'Recreation', 'Arts'],['Arts']
2862,['Shopping', 'Business', 'Science', 'Arts'],['Business']
54213,['Health', 'Recreation', 'Business', 'Sports'],['Recreation']
15278,['Recreation', 'Computers', 'Business', 'Health'],['Shopping']
40441,['Business', 'Arts', 'Society', 'Health'],['Business']
11553,['Recreation', 'Science', 'Arts', 'Health'],['Arts']
2298,['Computers', 'Business', 'Shopping', 'Recreation'],['Shopping']
33909,['Recreation', 'Business', 'Society', 'Computers'],['Business']
33470,['Recreation', 'Business', 'Society', 'Health'],['Recreation']
29287,['Shopping', 'Society', 'Sports', 'Computers'],['Shopping']
57846,['Shopping', 'Health', 'Arts', 'Sports'],['Arts']
13859,['Recreation', 'Society', 'Reference', 'Arts'],['Games']
34336,['Sports', 'Arts', 'Society', 'Reference'],['Sports']
38397,['Shopping', 'Recreation', 'Sports', 'Computers'],['Shopping']
15101,['Recreation', 'Sports', 'Games', 'Computers'],['Sports']
27301,['Recreation', 'Sports', 'Society', 'Shopping'],['Recreation']
15570,['Sports', 'Business', 'Shopping', 'Society'],['Business']
30097,['Games', 'Science', 'Recreation', 'Health'],['Games']
31622,['Society', 'Health', 'Computers', 'Arts'],['Sports']
13742,['Recreation', 'Games', 'Adult', 'Sports'],['Business']
53085,['Reference', 'Recreation', 'Business', 'Arts'],['Recreation']
13711,['Recreation', 'Shopping', 'Games', 'Society'],['Shopping']
22986,['Business', 'Recreation', 'Shopping', 'Arts'],['Arts']
13321,['Recreation', 'Health', 'Sports', 'Society'],['Recreation']
43067,['Shopping', 'Recreation', 'Computers', 'Arts'],['Shopping']
57205,['Games', 'Computers', 'Recreation', 'Society'],['Shopping']
37486,['Recreation', 'Shopping', 'Games', 'Arts'],['Sports']
9957,['Shopping', 'Arts', 'Sports', 'Society'],['Games']
1796,['Sports', 'Society', 'Shopping', 'Health'],['Arts']
26404,['Recreation', 'Health', 'Society', 'Science'],['Recreation']
38271,['Sports', 'Society', 'Shopping', 'Recreation'],['Business']
10837,['Business', 'Sports', 'Shopping', 'Recreation'],['Business']
19344,['Recreation', 'Science', 'Health', 'Computers'],['Recreation']
43277,['Games', 'Recreation', 'Business', 'Society'],['Games']
20371,['Recreation', 'Adult', 'Arts', 'Science'],['Arts']
22024,['Games', 'Recreation', 'Arts', 'Business'],['Games']
2618,['Recreation', 'Business', 'Computers', 'Sports'],['Recreation']
24257,['Games', 'Reference', 'Recreation', 'Computers'],['Games']
28176,['Arts', 'Business', 'Sports', 'Shopping'],['Shopping']
12690,['Recreation', 'Business', 'Arts', 'Health'],['Arts']
4563,['Recreation', 'Business', 'Arts', 'Sports'],['Recreation']
596,['Society', 'Sports', 'Shopping', 'Recreation'],['Shopping']
17998,['Science', 'Arts', 'Sports', 'Society'],['Business']
30501,['Arts', 'Health', 'Shopping', 'Science'],['Shopping']
29689,['Business', 'Shopping', 'Sports', 'Society'],['Shopping']
24335,['Shopping', 'Recreation', 'Business', 'Adult'],['Shopping']
39429,['Business', 'Shopping', 'Recreation', 'Society'],['Shopping']
6387,['Shopping', 'Sports', 'Arts', 'Society'],['Shopping']
8697,['Sports', 'Adult', 'Recreation', 'Arts'],['Shopping']
1741,['Sports', 'Society', 'Shopping', 'Science'],['Shopping']
32254,['Arts', 'Society', 'Computers', 'Sports'],['Society']
22359,['Shopping', 'Sports', 'Business', 'Arts'],['Shopping']
2978,['Recreation', 'Arts', 'Shopping', 'Games'],['Games']
57735,['Recreation', 'Health', 'Business', 'Games'],['Arts']
48492,['Sports', 'Society', 'Science', 'Recreation'],['Sports']
31690,['Sports', 'Society', 'Computers', 'Shopping'],['Sports']
51221,['Sports', 'Society', 'Games', 'Computers'],['Shopping']
17281,['Arts', 'Business', 'Shopping', 'Sports'],['Games']
1161,['Games', 'Science', 'Reference', 'Business'],['Games']
34845,['Recreation', 'Games', 'Arts', 'Adult'],['Sports']
48524,['Arts', 'Society', 'Shopping', 'Business'],['Business']
24261,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
11540,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
10353,['Business', 'Society', 'Shopping', 'Reference'],['Shopping']
24011,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
45491,['Arts', 'Computers', 'Recreation', 'Business'],['Arts']
28297,['Recreation', 'Arts', 'Computers', 'Reference'],['Recreation']
5207,['Games', 'Recreation', 'Health', 'Computers'],['Games']
42623,['Arts', 'Science', 'Recreation', 'Health'],['Arts']
58723,['Games', 'Recreation', 'Business', 'Shopping'],['Recreation']
25147,['Shopping', 'Society', 'Sports', 'Recreation'],['Sports']
42226,['Recreation', 'Games', 'Health', 'Reference'],['Games']
51004,['Society', 'Arts', 'Science', 'Recreation'],['Business']
35687,['Recreation', 'Games', 'Arts', 'Computers'],['Recreation']
15735,['Sports', 'Arts', 'Shopping', 'Recreation'],['Sports']
33058,['Business', 'Arts', 'Health', 'Sports'],['Arts']
3831,['Games', 'Computers', 'Sports', 'Society'],['Games']
22128,['Health', 'Society', 'Business', 'Sports'],['Games']
40685,['Arts', 'Sports', 'Society', 'Science'],['Arts']
20322,['Shopping', 'Society', 'Sports', 'Reference'],['Shopping']
42026,['Science', 'Recreation', 'Sports', 'Society'],['Games']
47428,['Shopping', 'Business', 'Arts', 'Sports'],['Shopping']
25502,['Arts', 'Business', 'Games', 'Computers'],['Business']
57057,['Business', 'Arts', 'Computers', 'Sports'],['Arts']
34552,['Games', 'Science', 'Recreation', 'Computers'],['Games']
21789,['Games', 'Reference', 'Recreation', 'Computers'],['Recreation']
3184,['Recreation', 'Sports', 'Society', 'Shopping'],['Recreation']
57586,['Business', 'Shopping', 'Arts', 'Society'],['Business']
32153,['Computers', 'Reference', 'Games', 'Adult'],['Games']
4779,['Sports', 'Games', 'Science', 'Recreation'],['Games']
40428,['Recreation', 'Sports', 'Society', 'Shopping'],['Recreation']
41642,['Business', 'Shopping', 'Games', 'Society'],['Shopping']
51500,['Shopping', 'Arts', 'Society', 'Computers'],['Arts']
12918,['Recreation', 'Sports', 'Business', 'Arts'],['Recreation']
47063,['Sports', 'Recreation', 'Health', 'Arts'],['Games']
54034,['Arts', 'Society', 'Business', 'Science'],['Arts']
31618,['Shopping', 'Business', 'Arts', 'Sports'],['Shopping']
20283,['Arts', 'Games', 'Computers', 'Society'],['Games']
37419,['Business', 'Health', 'Games', 'Sports'],['Sports']
36486,['Arts', 'Health', 'Business', 'Recreation'],['Business']
35797,['Sports', 'Society', 'Recreation', 'Games'],['Sports']
2588,['Business', 'Sports', 'Shopping', 'Recreation'],['Business']
3853,['Arts', 'Recreation', 'Shopping', 'Computers'],['Recreation']
25098,['Society', 'Recreation', 'Arts', 'Sports'],['Recreation']
28791,['Society', 'Shopping', 'Sports', 'Recreation'],['Sports']
1888,['Business', 'Sports', 'Recreation', 'Society'],['Sports']
52222,['Arts', 'Adult', 'Science', 'Business'],['Games']
3930,['Arts', 'Recreation', 'Science', 'Games'],['Arts']
39895,['Computers', 'Business', 'Sports', 'Shopping'],['Business']
1291,['Society', 'Sports', 'Recreation', 'Arts'],['Shopping']
11136,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
28444,['Sports', 'Society', 'Recreation', 'Computers'],['Sports']
49538,['Recreation', 'Arts', 'Society', 'Sports'],['Recreation']
7008,['Arts', 'Games', 'Science', 'Reference'],['Arts']
2321,['Business', 'Arts', 'Society', 'Shopping'],['Business']
38968,['Society', 'Recreation', 'Arts', 'Sports'],['Sports']
36475,['Computers', 'Business', 'Society', 'Shopping'],['Business']
33456,['Sports', 'Games', 'Business', 'Shopping'],['Shopping']
16274,['Business', 'Shopping', 'Computers', 'Sports'],['Business']
38521,['Computers', 'Society', 'Business', 'Shopping'],['Business']
15772,['Business', 'Computers', 'Shopping', 'Science'],['Business', 'Arts']
28504,['Arts', 'Recreation', 'Games', 'Computers'],['Arts']
54134,['Sports', 'Shopping', 'Recreation', 'Games'],['Games']
27760,['Shopping', 'Computers', 'Arts', 'Science'],['Arts']
16993,['Games', 'Adult', 'Sports', 'Society'],['Shopping']
17576,['Sports', 'Society', 'Shopping', 'Computers'],['Recreation']
27727,['Society', 'Recreation', 'Arts', 'Computers'],['Arts']
9121,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
49045,['Shopping', 'Science', 'Business', 'Society'],['Shopping']
14628,['Business', 'Computers', 'Recreation', 'Health'],['Sports']
34906,['Recreation', 'Reference', 'Health', 'Computers'],['Recreation']
19505,['Arts', 'Recreation', 'Games', 'Computers'],['Sports']
44828,['Arts', 'Computers', 'Health', 'Business'],['Recreation']
9184,['Arts', 'Business', 'Sports', 'Computers'],['Recreation']
15702,['Games', 'Society', 'Sports', 'Recreation'],['Games']
45303,['Sports', 'Recreation', 'Society', 'Business'],['Games']
1862,['Business', 'Society', 'Sports', 'Shopping'],['Shopping']
4796,['Arts', 'Computers', 'Business', 'Recreation'],['Arts']
54629,['Recreation', 'Science', 'Games', 'Computers'],['Recreation']
50703,['Shopping', 'Business', 'Recreation', 'Arts'],['Games']
310,['Business', 'Computers', 'Society', 'Shopping'],['Business']
7826,['Recreation', 'Arts', 'Sports', 'Shopping'],['Sports']
3595,['Arts', 'Sports', 'Business', 'Society'],['Business']
27055,['Business', 'Computers', 'Shopping', 'Society'],['Business']
26361,['Business', 'Society', 'Science', 'Reference'],['Recreation']
16974,['Recreation', 'Business', 'Computers', 'Arts'],['Recreation']
28160,['Sports', 'Games', 'Society', 'Recreation'],['Sports']
28083,['Games', 'Reference', 'Sports', 'Society'],['Games']
45146,['Recreation', 'Reference', 'Science', 'Health'],['Arts']
35445,['Adult', 'Recreation', 'Health', 'Games'],['Games']
17074,['Sports', 'Shopping', 'Society', 'Computers'],['Business']
54093,['Reference', 'Arts', 'Recreation', 'Science'],['Recreation']
12334,['Sports', 'Shopping', 'Health', 'Computers'],['Business']
23177,['Arts', 'Health', 'Society', 'Recreation'],['Reference', 'Arts']
36992,['Business', 'Shopping', 'Recreation', 'Arts'],['Arts']
33284,['Arts', 'Business', 'Shopping', 'Computers'],['Games']
32580,['Recreation', 'Games', 'Business', 'Science'],['Recreation']
50820,['Games', 'Recreation', 'Computers', 'Arts'],['Games']
24510,['Business', 'Shopping', 'Recreation', 'Sports'],['Business']
21980,['Shopping', 'Recreation', 'Business', 'Sports'],['Shopping']
53250,['Recreation', 'Society', 'Computers', 'Games'],['Games']
41971,['Sports', 'Shopping', 'Society', 'Science'],['Sports']
7889,['Recreation', 'Sports', 'Business', 'Shopping'],['Games']
45290,['Recreation', 'Reference', 'Games', 'Business'],['Recreation']
58812,['Sports', 'Arts', 'Society', 'Shopping'],['Shopping']
17901,['Arts', 'Sports', 'Computers', 'Recreation'],['Sports']
27366,['Science', 'Society', 'Arts', 'Recreation'],['Sports']
16473,['Computers', 'Business', 'Science', 'Recreation'],['Business']
6471,['Sports', 'Computers', 'Arts', 'Society'],['Sports']
2296,['Recreation', 'Arts', 'Games', 'Reference'],['Recreation']
40501,['Society', 'Shopping', 'Science', 'Arts'],['Computers']
34538,['Arts', 'Business', 'Recreation', 'Shopping'],['Arts']
44681,['Arts', 'Shopping', 'Recreation', 'Society'],['Shopping']
8355,['Recreation', 'Science', 'Health', 'Games'],['Recreation']
29904,['Reference', 'Science', 'Arts', 'Society'],['Arts']
52678,['Games', 'Recreation', 'Society', 'Arts'],['Sports']
35605,['Arts', 'Health', 'Sports', 'Society'],['Business']
34977,['Arts', 'Business', 'Shopping', 'Computers'],['Business']
1623,['Recreation', 'Arts', 'Health', 'Business'],['Recreation']
11582,['Business', 'Shopping', 'Recreation', 'Computers'],['Shopping']
38652,['Sports', 'Society', 'Recreation', 'Shopping'],['Sports']
31859,['Games', 'Recreation', 'Science', 'Adult'],['Games']
44961,['Arts', 'Recreation', 'Computers', 'Sports'],['Arts']
4002,['Business', 'Recreation', 'Sports', 'Science'],['Business']
9481,['Arts', 'Recreation', 'Games', 'Computers'],['Arts']
41032,['Recreation', 'Computers', 'Reference', 'Science'],['Recreation']
40488,['Sports', 'Shopping', 'Recreation', 'Computers'],['Arts']
4346,['Business', 'Adult', 'Recreation', 'Games'],['Recreation']
6494,['Arts', 'Reference', 'Recreation', 'Games'],['Recreation']
37725,['Recreation', 'Arts', 'Reference', 'Health'],['Arts']
53222,['Recreation', 'Reference', 'Games', 'Computers'],['Recreation']
35005,['Business', 'Shopping', 'Sports', 'Society'],['Business']
22040,['Recreation', 'Computers', 'Games', 'Arts'],['Arts']
36230,['Arts', 'Society', 'Recreation', 'Shopping'],['Sports']
45556,['Recreation', 'Science', 'Arts', 'Reference'],['Recreation']
4127,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
31266,['Shopping', 'Business', 'Society', 'Arts'],['Shopping']
46442,['Arts', 'Recreation', 'Sports', 'Shopping'],['Arts']
53575,['Arts', 'Business', 'Recreation', 'Sports'],['Recreation']
47340,['Recreation', 'Computers', 'Arts', 'Shopping'],['Games']
32231,['Recreation', 'Games', 'Science', 'Health'],['Games']
12605,['Recreation', 'Games', 'Science', 'Reference'],['Recreation']
36653,['Shopping', 'Sports', 'Computers', 'Society'],['Shopping']
9174,['Recreation', 'Games', 'Computers', 'Science'],['Games']
20671,['Health', 'Arts', 'Society', 'Reference'],['Games']
25639,['Recreation', 'Business', 'Computers', 'Science'],['Recreation']
52540,['Sports', 'Computers', 'Business', 'Science'],['Games']
20524,['Sports', 'Arts', 'Society', 'Computers'],['Sports']
25292,['Arts', 'Recreation', 'Sports', 'Society'],['Business']
53779,['Sports', 'Society', 'Science', 'Reference'],['Arts']
24947,['Shopping', 'Business', 'Computers', 'Sports'],['Shopping']
19679,['Computers', 'Sports', 'Arts', 'Adult'],['Computers']
51845,['Society', 'Recreation', 'Health', 'Arts'],['Games']
43759,['Computers', 'Games', 'Reference', 'Arts'],['Games']
3519,['Business', 'Sports', 'Shopping', 'Recreation'],['Shopping']
8815,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
29873,['Computers', 'Arts', 'Science', 'Games'],['Computers']
39881,['Sports', 'Computers', 'Health', 'Society'],['Business']
36651,['Games', 'Computers', 'Science', 'Recreation'],['Games']
35041,['Business', 'Arts', 'Sports', 'Recreation'],['Recreation']
17485,['Health', 'Reference', 'Sports', 'Society'],['Computers']
41434,['Business', 'Computers', 'Science', 'Recreation'],['Recreation']
30689,['Shopping', 'Arts', 'Health', 'Business'],['Shopping']
32483,['Shopping', 'Society', 'Sports', 'Health'],['Sports']
44019,['Computers', 'Sports', 'Recreation', 'Arts'],['Recreation', 'Science']
21953,['Games', 'Recreation', 'Reference', 'Health'],['Games']
51519,['Business', 'Shopping', 'Health', 'Computers'],['Recreation', 'Science']
38977,['Sports', 'Arts', 'Recreation', 'Business'],['Sports']
53646,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
32438,['Shopping', 'Business', 'Recreation', 'Adult'],['Shopping']
47496,['Recreation', 'Computers', 'Arts', 'Society'],['Recreation']
58520,['Health', 'Sports', 'Shopping', 'Games'],['Recreation']
46976,['Sports', 'Arts', 'Society', 'Recreation'],['Sports']
57080,['Shopping', 'Society', 'Arts', 'Business'],['Shopping']
30521,['Sports', 'Recreation', 'Computers', 'Business'],['Computers']
23383,['Shopping', 'Business', 'Arts', 'Sports'],['Recreation']
4743,['Sports', 'Science', 'Adult', 'Society'],['Sports']
24190,['Games', 'Society', 'Computers', 'Business'],['Games']
45935,['Business', 'Society', 'Recreation', 'Computers'],['Recreation']
