ref id,Predicted,Actual
57141,['Adult', 'Shopping', 'Society', 'Recreation'],['Adult']
50296,['Computers', 'Arts', 'Business', 'Health'],['Arts']
22608,['Business', 'Society', 'Health', 'Computers'],['Business']
30668,['Business', 'Society', 'Computers', 'Science'],['Business']
46583,['Adult', 'Arts', 'Health', 'Recreation'],['Arts']
5434,['Computers', 'Recreation', 'Society', 'Science'],['Computers']
37831,['Arts', 'Society', 'Business', 'Games'],['Shopping']
14330,['Sports', 'Society', 'Shopping', 'Business'],['Sports']
514,['Arts', 'Shopping', 'Society', 'Recreation'],['Arts']
44753,['Shopping', 'Business', 'Arts', 'Society'],['Shopping']
11045,['Business', 'Society', 'Arts', 'Science'],['Business']
39062,['Sports', 'Society', 'Recreation', 'Shopping'],['Sports']
21556,['Sports', 'Shopping', 'Health', 'Recreation'],['Sports']
41669,['Sports', 'Arts', 'Adult', 'Recreation'],['Recreation']
43338,['Arts', 'Sports', 'Recreation', 'Computers'],['Arts']
52829,['Business', 'Shopping', 'Computers', 'Society'],['Business']
23676,['Recreation', 'Health', 'Computers', 'Business'],['Recreation']
12471,['Business', 'Recreation', 'Shopping', 'Computers'],['Business']
15312,['Business', 'Computers', 'Science', 'Shopping'],['Business']
29834,['Computers', 'Reference', 'Business', 'Science'],['Computers']
50747,['Computers', 'Business', 'Science', 'Shopping'],['Computers']
14366,['Computers', 'Health', 'Shopping', 'Society'],['Shopping']
42910,['Business', 'Computers', 'Shopping', 'Recreation'],['Business']
31535,['Business', 'Shopping', 'Computers', 'Recreation'],['Business']
43245,['Computers', 'Business', 'Science', 'Society'],['Computers']
108,['Computers', 'Business', 'Arts', 'Health'],['Computers']
1791,['Shopping', 'Business', 'Health', 'Arts'],['Recreation']
52273,['Arts', 'Recreation', 'Health', 'Computers'],['Arts']
37988,['Recreation', 'Computers', 'Science', 'Business'],['Recreation']
43479,['Society', 'Shopping', 'Business', 'Sports'],['Shopping']
32178,['Science', 'Arts', 'Recreation', 'Business'],['Recreation']
40176,['Sports', 'Recreation', 'Business', 'Society'],['Sports']
40857,['Computers', 'Society', 'Recreation', 'Sports'],['Computers']
39973,['Society', 'Business', 'Shopping', 'Recreation'],['Shopping']
20668,['Shopping', 'Business', 'Society', 'Sports'],['Computers']
15360,['Recreation', 'Business', 'Health', 'Computers'],['Computers']
16398,['Sports', 'Arts', 'Recreation', 'Shopping'],['Sports']
13684,['Recreation', 'Sports', 'Computers', 'Shopping'],['Sports']
11501,['Computers', 'Society', 'Business', 'Shopping'],['Computers']
49389,['Sports', 'Arts', 'Shopping', 'Business'],['Games']
47607,['Health', 'Science', 'Computers', 'Society'],['Computers']
3334,['Recreation', 'Shopping', 'Society', 'Computers'],['Recreation']
36844,['Shopping', 'Sports', 'Recreation', 'Computers'],['Sports']
53267,['Society', 'Business', 'Health', 'Computers'],['Business']
31273,['Computers', 'Arts', 'Recreation', 'Society'],['Arts']
38439,['Arts', 'Recreation', 'Computers', 'Business'],['Arts']
50937,['Recreation', 'Science', 'Society', 'Business'],['Recreation']
22928,['Reference', 'Shopping', 'Science', 'Sports'],['Shopping']
2435,['Computers', 'Business', 'Science', 'Recreation'],['Computers']
15000,['Business', 'Computers', 'Shopping', 'Society'],['Business']
504,['Shopping', 'Computers', 'Recreation', 'Business'],['Computers']
6330,['Business', 'Computers', 'Shopping', 'Society'],['Business']
49316,['Computers', 'Business', 'Shopping', 'Arts'],['Computers']
47891,['Business', 'Computers', 'Science', 'Shopping'],['Business']
49641,['Computers', 'Society', 'Science', 'Business'],['Computers']
41010,['Sports', 'Recreation', 'Society', 'Business'],['Sports']
17443,['Computers', 'Reference', 'Business', 'Science'],['Computers']
16207,['Computers', 'Business', 'Arts', 'Recreation'],['Computers']
35660,['Arts', 'Science', 'Reference', 'Business'],['Arts']
10034,['Recreation', 'Health', 'Computers', 'Business'],['Recreation']
46250,['Society', 'Shopping', 'Computers', 'Business'],['Shopping']
46475,['Society', 'Computers', 'Health', 'Science'],['Business']
21873,['Business', 'Computers', 'Recreation', 'Society'],['Computers']
52522,['Computers', 'Arts', 'Adult', 'Business'],['Computers']
54414,['Arts', 'Recreation', 'Reference', 'Business'],['Arts']
8982,['Business', 'Shopping', 'Recreation', 'Arts'],['Shopping']
43476,['Society', 'Shopping', 'Recreation', 'Computers'],['Sports']
50015,['Shopping', 'Business', 'Computers', 'Arts'],['Shopping']
46248,['Recreation', 'Health', 'Business', 'Computers'],['Recreation']
43019,['Sports', 'Business', 'Shopping', 'Recreation'],['Sports']
2722,['Reference', 'Business', 'Science', 'Computers'],['Computers']
24714,['Society', 'Computers', 'Arts', 'Sports'],['Business']
7142,['Arts', 'Reference', 'Computers', 'Recreation'],['Arts']
1640,['Arts', 'Society', 'Reference', 'Recreation'],['Arts']
13453,['Business', 'Science', 'Computers', 'Recreation'],['Computers']
555,['Computers', 'Science', 'Shopping', 'Arts'],['Computers']
48039,['Health', 'Recreation', 'Arts', 'Science'],['Recreation']
10601,['Recreation', 'Adult', 'Shopping', 'Society'],['Recreation']
54784,['Recreation', 'Health', 'Business', 'Computers'],['Recreation']
57680,['Shopping', 'Recreation', 'Business', 'Games'],['Shopping']
29848,['Arts', 'Recreation', 'Business', 'Computers'],['Arts']
9446,['Computers', 'Business', 'Science', 'Recreation'],['Computers']
31590,['Arts', 'Health', 'Recreation', 'Reference'],['Arts']
50524,['Arts', 'Society', 'Computers', 'Reference'],['Arts']
28117,['Recreation', 'Games', 'Business', 'Health'],['Recreation']
31413,['Arts', 'Reference', 'Computers', 'Society'],['Arts']
25398,['Computers', 'Business', 'Shopping', 'Society'],['Computers']
7900,['Recreation', 'Arts', 'Shopping', 'Reference'],['Recreation']
39201,['Recreation', 'Health', 'Society', 'Arts'],['Recreation']
39495,['Health', 'Recreation', 'Society', 'Business'],['Recreation']
1817,['Business', 'Arts', 'Computers', 'Society'],['Computers', 'Business']
4263,['Recreation', 'Adult', 'Arts', 'Computers'],['Recreation']
6575,['Shopping', 'Computers', 'Society', 'Recreation'],['Shopping']
30514,['Arts', 'Recreation', 'Business', 'Reference'],['Arts']
17885,['Arts', 'Health', 'Society', 'Recreation'],['Arts']
35354,['Business', 'Computers', 'Society', 'Health'],['Business']
41006,['Arts', 'Recreation', 'Business', 'Computers'],['Arts']
49057,['Recreation', 'Business', 'Shopping', 'Arts'],['Recreation']
40665,['Sports', 'Business', 'Health', 'Shopping'],['Sports']
57529,['Shopping', 'Recreation', 'Business', 'Computers'],['Shopping']
7549,['Computers', 'Science', 'Business', 'Reference'],['Computers']
31224,['Computers', 'Business', 'Reference', 'Games'],['Computers']
41507,['Shopping', 'Recreation', 'Computers', 'Society'],['Sports']
30764,['Recreation', 'Shopping', 'Business', 'Reference'],['Shopping']
26585,['Shopping', 'Business', 'Recreation', 'Science'],['Shopping']
7341,['Shopping', 'Business', 'Recreation', 'Arts'],['Shopping']
52208,['Recreation', 'Arts', 'Business', 'Computers'],['Recreation']
30832,['Business', 'Shopping', 'Sports', 'Computers'],['Business']
43201,['Sports', 'Business', 'Recreation', 'Arts'],['Sports']
29337,['Shopping', 'Business', 'Computers', 'Society'],['Health']
24308,['Shopping', 'Sports', 'Recreation', 'Society'],['Sports']
11336,['Computers', 'Recreation', 'Business', 'Science'],['Computers']
29300,['Computers', 'Business', 'Science', 'Shopping'],['Computers']
30998,['Computers', 'Business', 'Health', 'Science'],['Computers']
2337,['Health', 'Computers', 'Business', 'Recreation'],['Computers']
37717,['Business', 'Shopping', 'Arts', 'Recreation'],['Business']
50876,['Computers', 'Business', 'Science', 'Sports'],['Sports']
48137,['Business', 'Shopping', 'Recreation', 'Computers'],['Business']
48270,['Health', 'Computers', 'Business', 'Recreation'],['Computers']
7518,['Business', 'Computers', 'Recreation', 'Society'],['Business']
23005,['Business', 'Computers', 'Science', 'Society'],['Business']
24012,['Shopping', 'Recreation', 'Business', 'Reference'],['Shopping']
54590,['Shopping', 'Computers', 'Business', 'Health'],['Shopping']
4849,['Computers', 'Science', 'Business', 'Recreation'],['Computers']
58757,['Recreation', 'Arts', 'Science', 'Computers'],['Recreation']
21912,['Sports', 'Recreation', 'Computers', 'Shopping'],['Sports']
15905,['Business', 'Shopping', 'Computers', 'Recreation'],['Business']
13965,['Computers', 'Science', 'Recreation', 'Business'],['Computers']
43965,['Computers', 'Recreation', 'Health', 'Business'],['Computers']
47155,['Business', 'Sports', 'Computers', 'Society'],['Business']
2670,['Business', 'Science', 'Computers', 'Recreation'],['Business']
41664,['Computers', 'Business', 'Arts', 'Recreation'],['Computers']
8425,['Sports', 'Recreation', 'Business', 'Shopping'],['Sports']
54049,['Business', 'Society', 'Shopping', 'Science'],['Business']
10309,['Sports', 'Shopping', 'Business', 'Arts'],['Shopping']
1564,['Business', 'Computers', 'Recreation', 'Shopping'],['Business']
47308,['Arts', 'Business', 'Recreation', 'Computers'],['Arts']
44901,['Sports', 'Shopping', 'Recreation', 'Business'],['Sports']
54993,['Shopping', 'Sports', 'Business', 'Recreation'],['Shopping']
50714,['Computers', 'Arts', 'Recreation', 'Science'],['Computers']
24549,['Arts', 'Recreation', 'Computers', 'Business'],['Arts']
16459,['Sports', 'Business', 'Shopping', 'Computers'],['Sports']
8979,['Arts', 'Business', 'Recreation', 'Computers'],['Arts']
3356,['Shopping', 'Business', 'Society', 'Recreation'],['Shopping']
48485,['Computers', 'Games', 'Recreation', 'Arts'],['Computers']
5735,['Shopping', 'Business', 'Sports', 'Recreation'],['Shopping']
28473,['Business', 'Computers', 'Recreation', 'Health'],['Computers']
2569,['Computers', 'Arts', 'Shopping', 'Recreation'],['Computers']
49691,['Computers', 'Reference', 'Recreation', 'Science'],['Recreation']
38979,['Arts', 'Recreation', 'Business', 'Computers'],['Arts']
56267,['Recreation', 'Games', 'Arts', 'Science'],['Recreation']
23258,['Computers', 'Arts', 'Business', 'Recreation'],['Computers']
49508,['Arts', 'Recreation', 'Adult', 'Games'],['Arts']
14480,['Shopping', 'Games', 'Business', 'Computers'],['Shopping']
37778,['Computers', 'Reference', 'Science', 'Recreation'],['Computers']
1979,['Arts', 'Recreation', 'Games', 'Computers'],['Recreation']
8969,['Sports', 'Society', 'Arts', 'Games'],['Sports']
10080,['Sports', 'Shopping', 'Recreation', 'Society'],['Sports']
17524,['Shopping', 'Business', 'Computers', 'Sports'],['Shopping']
32627,['Computers', 'Recreation', 'Arts', 'Health'],['Computers']
37387,['Business', 'Shopping', 'Health', 'Computers'],['Business']
32457,['Recreation', 'Reference', 'Society', 'Science'],['Recreation']
53183,['Arts', 'Recreation', 'Business', 'Games'],['Arts']
7295,['Computers', 'Business', 'Arts', 'Shopping'],['Computers']
40759,['Computers', 'Science', 'Sports', 'Reference'],['Sports']
24475,['Arts', 'Computers', 'Business', 'Shopping'],['Arts']
45486,['Shopping', 'Sports', 'Recreation', 'Computers'],['Sports']
5671,['Recreation', 'Business', 'Society', 'Reference'],['Recreation']
1102,['Sports', 'Shopping', 'Business', 'Computers'],['Shopping']
28930,['Health', 'Business', 'Computers', 'Arts'],['Business']
49222,['Sports', 'Shopping', 'Business', 'Computers'],['Shopping']
24812,['Computers', 'Reference', 'Recreation', 'Arts'],['Computers']
37401,['Sports', 'Recreation', 'Business', 'Society'],['Sports']
23227,['Recreation', 'Business', 'Arts', 'Society'],['Recreation']
23140,['Shopping', 'Computers', 'Business', 'Recreation'],['Shopping']
32110,['Sports', 'Shopping', 'Games', 'Recreation'],['Sports']
23450,['Sports', 'Business', 'Recreation', 'Science'],['Sports']
16347,['Recreation', 'Reference', 'Arts', 'Computers'],['Recreation']
41532,['Recreation', 'Health', 'Business', 'Reference'],['Recreation']
47331,['Computers', 'Recreation', 'Business', 'Arts'],['Computers']
29041,['Computers', 'Recreation', 'Health', 'Arts'],['Computers']
17294,['Shopping', 'Recreation', 'Business', 'Society'],['Shopping']
46093,['Shopping', 'Business', 'Recreation', 'Computers'],['Shopping']
33356,['Business', 'Sports', 'Society', 'Computers'],['Business']
466,['Computers', 'Business', 'Shopping', 'Society'],['Business']
1415,['Recreation', 'Business', 'Computers', 'Science'],['Recreation']
38768,['Sports', 'Games', 'Business', 'Shopping'],['Sports']
7192,['Shopping', 'Business', 'Recreation', 'Science'],['Shopping']
29926,['Recreation', 'Computers', 'Adult', 'Health'],['Computers']
28987,['Recreation', 'Shopping', 'Business', 'Society'],['Shopping']
36801,['Shopping', 'Business', 'Computers', 'Recreation'],['Shopping']
13879,['Recreation', 'Business', 'Shopping', 'Computers'],['Recreation']
11183,['Sports', 'Business', 'Shopping', 'Arts'],['Sports']
5097,['Recreation', 'Business', 'Reference', 'Society'],['Recreation']
46192,['Sports', 'Recreation', 'Business', 'Health'],['Sports']
1762,['Arts', 'Recreation', 'Computers', 'Adult'],['Computers']
45738,['Business', 'Society', 'Shopping', 'Computers'],['Business']
59196,['Business', 'Society', 'Computers', 'Shopping'],['Business']
31642,['Recreation', 'Arts', 'Business', 'Computers'],['Arts']
25951,['Shopping', 'Society', 'Recreation', 'Arts'],['Shopping']
9718,['Sports', 'Shopping', 'Recreation', 'Business'],['Sports']
29275,['Society', 'Shopping', 'Business', 'Recreation'],['Business']
14338,['Computers', 'Recreation', 'Business', 'Adult'],['Computers']
36688,['Arts', 'Computers', 'Business', 'Shopping'],['Arts']
12040,['Computers', 'Games', 'Society', 'Arts'],['Computers']
17845,['Sports', 'Arts', 'Recreation', 'Computers'],['Sports']
83,['Recreation', 'Society', 'Business', 'Games'],['Recreation']
48501,['Computers', 'Business', 'Shopping', 'Science'],['Computers']
37423,['Shopping', 'Recreation', 'Business', 'Computers'],['Shopping']
3787,['Business', 'Computers', 'Shopping', 'Society'],['Business']
30274,['Shopping', 'Recreation', 'Business', 'Computers'],['Shopping']
31761,['Shopping', 'Business', 'Computers', 'Recreation'],['Shopping']
39466,['Recreation', 'Games', 'Computers', 'Arts'],['Recreation']
43021,['Business', 'Society', 'Computers', 'Health'],['Business']
40588,['Shopping', 'Recreation', 'Computers', 'Society'],['Shopping']
19644,['Society', 'Science', 'Health', 'Business'],['Business']
53716,['Shopping', 'Sports', 'Recreation', 'Computers'],['Sports']
22516,['Computers', 'Business', 'Arts', 'Science'],['Computers']
28369,['Sports', 'Business', 'Recreation', 'Society'],['Sports']
47783,['Shopping', 'Recreation', 'Computers', 'Business'],['Shopping']
6265,['Sports', 'Recreation', 'Business', 'Society'],['Sports']
6116,['Arts', 'Sports', 'Computers', 'Recreation'],['Arts']
4421,['Arts', 'Recreation', 'Society', 'Computers'],['Arts']
3878,['Recreation', 'Reference', 'Arts', 'Science'],['Recreation']
37185,['Recreation', 'Adult', 'Business', 'Science'],['Recreation']
51301,['Arts', 'Shopping', 'Games', 'Reference'],['Arts']
2862,['Arts', 'Business', 'Society', 'Games'],['Business']
54213,['Recreation', 'Health', 'Science', 'Society'],['Recreation']
15278,['Shopping', 'Recreation', 'Business', 'Society'],['Shopping']
40441,['Business', 'Shopping', 'Society', 'Sports'],['Business']
11553,['Arts', 'Recreation', 'Business', 'Computers'],['Arts']
2298,['Shopping', 'Business', 'Computers', 'Recreation'],['Shopping']
33909,['Business', 'Computers', 'Society', 'Reference'],['Business']
33470,['Recreation', 'Business', 'Science', 'Society'],['Recreation']
29287,['Shopping', 'Business', 'Recreation', 'Computers'],['Shopping']
57846,['Computers', 'Arts', 'Recreation', 'Business'],['Arts']
13859,['Arts', 'Reference', 'Recreation', 'Science'],['Games']
34336,['Sports', 'Business', 'Shopping', 'Recreation'],['Sports']
38397,['Shopping', 'Business', 'Computers', 'Recreation'],['Shopping']
15101,['Sports', 'Business', 'Shopping', 'Recreation'],['Sports']
27301,['Recreation', 'Society', 'Business', 'Sports'],['Recreation']
15570,['Business', 'Computers', 'Shopping', 'Arts'],['Business']
30097,['Games', 'Arts', 'Recreation', 'Computers'],['Games']
31622,['Society', 'Sports', 'Computers', 'Shopping'],['Sports']
13742,['Business', 'Arts', 'Computers', 'Shopping'],['Business']
53085,['Recreation', 'Science', 'Business', 'Arts'],['Recreation']
13711,['Shopping', 'Business', 'Recreation', 'Society'],['Shopping']
22986,['Arts', 'Recreation', 'Business', 'Adult'],['Arts']
13321,['Recreation', 'Business', 'Society', 'Reference'],['Recreation']
43067,['Shopping', 'Business', 'Computers', 'Arts'],['Shopping']
57205,['Shopping', 'Business', 'Recreation', 'Arts'],['Shopping']
37486,['Sports', 'Shopping', 'Recreation', 'Society'],['Sports']
9957,['Games', 'Sports', 'Recreation', 'Business'],['Games']
1796,['Recreation', 'Arts', 'Business', 'Computers'],['Arts']
26404,['Recreation', 'Business', 'Computers', 'Science'],['Recreation']
38271,['Business', 'Computers', 'Shopping', 'Health'],['Business']
10837,['Business', 'Arts', 'Health', 'Games'],['Business']
19344,['Recreation', 'Computers', 'Reference', 'Business'],['Recreation']
43277,['Games', 'Recreation', 'Computers', 'Arts'],['Games']
