ref id,Predicted,Actual
0,['Business', 'Sports', 'Society', 'Shopping'],['Adult']
13492,['Recreation', 'Reference', 'Business', 'Arts'],['Computers']
47697,['Business', 'Computers', 'Society', 'Science'],['Business']
13508,['Arts', 'Recreation', 'Business', 'Computers'],['Computers']
13510,['Computers', 'Science', 'Society', 'Reference'],['Computers']
13528,['Sports', 'Business', 'Shopping', 'Recreation'],['Computers']
47727,['Recreation', 'Computers', 'Shopping', 'Games'],['Business']
13535,['Home', 'Health', 'Computers', 'Recreation'],['Computers']
47734,['Arts', 'Business', 'Health', 'Computers'],['Business']
47743,['Shopping', 'Recreation', 'Computers', 'Society'],['Business']
13546,['Recreation', 'Games', 'Adult', 'Business'],['Computers']
13551,['Computers', 'Science', 'Reference', 'Health'],['Computers']
13554,['Recreation', 'Games', 'Computers', 'Science'],['Computers']
47755,['Reference', 'Business', 'Society', 'Science'],['Business', 'Science']
47756,['Business', 'Shopping', 'Society', 'Sports'],['Business']
47757,['Business', 'Arts', 'Computers', 'Sports'],['Business']
13561,['Arts', 'Computers', 'Society', 'Shopping'],['Computers']
47764,['Computers', 'Shopping', 'News', 'Home'],['Business']
47766,['Business', 'Recreation', 'Shopping', 'Arts'],['Business']
13573,['Recreation', 'Health', 'Arts', 'Games'],['Computers']
47771,['Shopping', 'Society', 'Recreation', 'Science'],['Business']
13578,['Computers', 'Health', 'Arts', 'Sports'],['Computers']
47776,['Arts', 'Shopping', 'Business', 'Society'],['Business']
13580,['Games', 'Arts', 'Recreation', 'Sports'],['Games']
47782,['Business', 'Arts', 'Shopping', 'Adult'],['Business']
47785,['Business', 'Health', 'Home', 'Society'],['Business']
47787,['Business', 'Shopping', 'Health', 'Sports'],['Business']
13592,['Health', 'Sports', 'Recreation', 'Society'],['Games']
47794,['Sports', 'Recreation', 'Health', 'Society'],['Business']
13599,['Society', 'Recreation', 'Business', 'Sports'],['Games']
47797,['Society', 'Health', 'Science', 'Recreation'],['Business']
13606,['Games', 'Recreation', 'Arts', 'Science'],['Games']
13612,['Games', 'Arts', 'Sports', 'Shopping'],['Games']
47815,['Arts', 'Health', 'Games', 'Computers'],['Business']
47816,['Recreation', 'Adult', 'Sports', 'Business'],['Business']
47817,['Health', 'Business', 'Sports', 'Society'],['Business']
47819,['Business', 'Shopping', 'Home', 'Sports'],['Business']
47821,['Society', 'Shopping', 'Recreation', 'Business'],['Business']
13627,['Recreation', 'Reference', 'Health', 'Games'],['Games']
47831,['Shopping', 'Business', 'Science', 'Society'],['Business', 'Recreation']
47836,['Shopping', 'Recreation', 'Science', 'Computers'],['Business', 'Recreation']
47840,['Arts', 'Sports', 'Shopping', 'Health'],['Business']
13644,['Shopping', 'Recreation', 'Science', 'Reference'],['Games']
47845,['Business', 'Computers', 'Sports', 'Society'],['Business']
47847,['Business', 'Computers', 'Sports', 'Society'],['Business']
47852,['Arts', 'Society', 'Sports', 'Recreation'],['Business']
13656,['Recreation', 'Reference', 'Health', 'Games'],['Games']
13663,['Recreation', 'Computers', 'Reference', 'News'],['Games']
13668,['Games', 'Recreation', 'Arts', 'News'],['Games']
47870,['Business', 'Shopping', 'Computers', 'Science'],['Business']
47876,['Shopping', 'News', 'Health', 'Arts'],['Business']
13679,['Recreation', 'Games', 'Reference', 'Computers'],['Games']
13686,['Society', 'Recreation', 'Health', 'Computers'],['Games']
47884,['Shopping', 'Business', 'Health', 'Recreation'],['Business']
47885,['Games', 'Health', 'Computers', 'Business'],['Business']
47892,['Business', 'Health', 'Computers', 'Sports'],['Business']
13697,['Games', 'Sports', 'Society', 'Shopping'],['Games']
47904,['Business', 'Shopping', 'Reference', 'Computers'],['Business']
47906,['Society', 'Health', 'Computers', 'Arts'],['Business']
47908,['Business', 'Society', 'Shopping', 'Recreation'],['Business']
47911,['Business', 'Arts', 'Shopping', 'Recreation'],['Business']
13721,['Games', 'Computers', 'Sports', 'Society'],['Games']
47921,['Shopping', 'Business', 'Society', 'Science'],['Business']
47924,['Computers', 'Business', 'Science', 'Society'],['Business']
47926,['Business', 'Computers', 'Society', 'Sports'],['Business']
13730,['Recreation', 'Games', 'Computers', 'Science'],['Games']
13738,['Sports', 'Society', 'Recreation', 'Computers'],['Games']
13740,['Recreation', 'Games', 'Health', 'Reference'],['Games']
47941,['Arts', 'Business', 'Health', 'Computers'],['Business']
47948,['Games', 'Arts', 'Society', 'Reference'],['Business']
13761,['Games', 'Recreation', 'Arts', 'Home'],['Games']
13764,['Games', 'Science', 'Computers', 'Sports'],['Games']
47962,['Business', 'Sports', 'Society', 'Shopping'],['Business']
47977,['Arts', 'Shopping', 'Sports', 'Society'],['Business']
47980,['Arts', 'Sports', 'Computers', 'Society'],['Business']
47983,['Business', 'Society', 'Computers', 'News'],['Business']
13791,['Games', 'Arts', 'Society', 'Shopping'],['Games']
47996,['Business', 'News', 'Health', 'Sports'],['Business']
47998,['Business', 'Computers', 'Arts', 'Shopping'],['Business']
48001,['Business', 'Sports', 'Shopping', 'Society'],['Business']
13805,['Recreation', 'Arts', 'Science', 'Reference'],['Games']
48003,['Shopping', 'Arts', 'Sports', 'Society'],['Business']
48014,['Computers', 'Science', 'News', 'Shopping'],['Business', 'Society']
13817,['Games', 'Reference', 'Home', 'Adult'],['Games']
48018,['Computers', 'Business', 'Arts', 'Adult'],['Business']
13821,['Business', 'Arts', 'Society', 'Recreation'],['Games']
48031,['Computers', 'Shopping', 'Health', 'Business'],['Business']
48042,['Business', 'Computers', 'Sports', 'Health'],['Business']
48043,['Business', 'Home', 'Science', 'Health'],['Business']
48045,['Society', 'Health', 'Business', 'Sports'],['Business']
48055,['Business', 'Shopping', 'Recreation', 'Arts'],['Business']
48057,['Business', 'Shopping', 'Health', 'Computers'],['Business']
48064,['Business', 'Computers', 'Science', 'Society'],['Business', 'Science']
48067,['Sports', 'Society', 'Recreation', 'Games'],['Business']
48068,['Computers', 'Business', 'Arts', 'Sports'],['Business']
13873,['Recreation', 'Health', 'Computers', 'Business'],['Games']
13889,['Games', 'Shopping', 'Computers', 'Arts'],['Games']
13892,['Games', 'Recreation', 'Adult', 'Science'],['Games']
48094,['Business', 'Shopping', 'Computers', 'Society'],['Business']
13904,['Games', 'Shopping', 'Arts', 'Sports'],['Games']
48105,['Health', 'Business', 'Science', 'Shopping'],['Business']
48107,['Society', 'Recreation', 'Shopping', 'Health'],['Business']
13910,['Reference', 'Recreation', 'Games', 'Computers'],['Games']
13912,['Shopping', 'News', 'Sports', 'Arts'],['Games']
48111,['Business', 'Society', 'Shopping', 'Science'],['Business']
13915,['Recreation', 'Business', 'Arts', 'Shopping'],['Games']
13919,['Games', 'Adult', 'Shopping', 'Arts'],['Games']
13956,['Business', 'Society', 'Recreation', 'Computers'],['Games']
48159,['Business', 'Computers', 'Sports', 'Society'],['Business']
13963,['Arts', 'Sports', 'Computers', 'Business'],['Business']
13966,['Arts', 'Society', 'Business', 'Shopping'],['Business']
48185,['Business', 'Society', 'Sports', 'Health'],['Business']
13994,['Recreation', 'Reference', 'Science', 'Adult'],['Computers']
48192,['Arts', 'Sports', 'Recreation', 'Shopping'],['Business']
13998,['Sports', 'Shopping', 'Reference', 'Games'],['Computers']
14004,['Recreation', 'Games', 'Reference', 'Health'],['Games']
48204,['Business', 'Shopping', 'Sports', 'Recreation'],['Business']
48207,['Shopping', 'Society', 'Business', 'Computers'],['Business']
14010,['Business', 'Arts', 'News', 'Computers'],['News']
48208,['Recreation', 'Business', 'Sports', 'Games'],['Business']
14020,['Computers', 'Recreation', 'Business', 'Shopping'],['News']
48222,['Arts', 'Society', 'Computers', 'Sports'],['Business']
48223,['Computers', 'Society', 'Business', 'Shopping'],['Business']
14029,['Shopping', 'Recreation', 'Computers', 'Health'],['News']
48228,['Shopping', 'Sports', 'Business', 'Adult'],['Business', 'Shopping']
48234,['Business', 'Computers', 'Shopping', 'Recreation'],['Business', 'Sports']
14038,['Business', 'Sports', 'Society', 'Shopping'],['News']
14040,['Science', 'Recreation', 'Reference', 'Arts'],['News']
48244,['Shopping', 'Business', 'Sports', 'Society'],['Business']
48245,['Business', 'Computers', 'Sports', 'Shopping'],['Business']
48252,['Shopping', 'Business', 'Society', 'Recreation'],['Business']
14055,['Recreation', 'News', 'Computers', 'Arts'],['News']
14061,['Arts', 'Shopping', 'News', 'Business'],['News']
14063,['Sports', 'Society', 'Arts', 'Adult'],['News']
48261,['Shopping', 'Society', 'Reference', 'Recreation'],['Business']
48266,['Arts', 'Computers', 'Shopping', 'Sports'],['Business']
48268,['Shopping', 'Arts', 'Adult', 'Sports'],['Business']
14072,['Shopping', 'Recreation', 'Sports', 'Games'],['Recreation']
14074,['Sports', 'Health', 'Arts', 'Shopping'],['Recreation']
48272,['Shopping', 'Society', 'Arts', 'Sports'],['Business']
14078,['Recreation', 'News', 'Games', 'Computers'],['Recreation']
48277,['Business', 'Arts', 'Health', 'Sports'],['Business']
14085,['Arts', 'Recreation', 'Shopping', 'Reference'],['Recreation']
48285,['Business', 'Shopping', 'Computers', 'Science'],['Business']
48287,['Business', 'Sports', 'Computers', 'Society'],['Business']
14096,['Arts', 'Recreation', 'Reference', 'News'],['Recreation']
14103,['Recreation', 'Science', 'Reference', 'News'],['Recreation']
14105,['Sports', 'Shopping', 'Society', 'Games'],['Shopping']
14109,['Games', 'Arts', 'Sports', 'Society'],['Games']
48307,['Arts', 'Shopping', 'Business', 'Recreation'],['Business']
14122,['Computers', 'Sports', 'Society', 'Reference'],['Games']
48319,['Arts', 'Shopping', 'Business', 'Recreation'],['Business']
48323,['Business', 'Computers', 'Sports', 'Health'],['Business']
48327,['Shopping', 'Recreation', 'Sports', 'Science'],['Business']
14133,['Arts', 'Sports', 'Shopping', 'Recreation'],['Games']
48330,['Shopping', 'Computers', 'Arts', 'Society'],['Business']
48340,['Recreation', 'Games', 'Health', 'Business'],['Business']
48351,['Computers', 'Sports', 'Society', 'Shopping'],['Business']
14156,['Games', 'Arts', 'Recreation', 'Shopping'],['Games']
14157,['Games', 'Recreation', 'Reference', 'Adult'],['Games']
14164,['Recreation', 'Business', 'Society', 'Shopping'],['Games']
48364,['Computers', 'Shopping', 'Business', 'Sports'],['Business']
14168,['Games', 'Arts', 'Health', 'Reference'],['Games']
14171,['Business', 'Reference', 'Computers', 'Games'],['Games']
14172,['Games', 'Recreation', 'Arts', 'Society'],['Games']
48371,['Health', 'Sports', 'Society', 'Computers'],['Business']
14181,['Games', 'Arts', 'Recreation', 'Sports'],['Games']
14184,['Games', 'Science', 'Reference', 'News'],['Games']
48381,['Computers', 'Shopping', 'Arts', 'Games'],['Business']
48392,['Business', 'Recreation', 'Shopping', 'Science'],['Business']
48393,['Recreation', 'Games', 'Business', 'Arts'],['Business']
14199,['Games', 'Recreation', 'Computers', 'Adult'],['Games']
48399,['Business', 'Computers', 'Sports', 'Society'],['Business']
48400,['Arts', 'Business', 'Shopping', 'Recreation'],['Business']
14204,['Games', 'News', 'Sports', 'Society'],['Games']
14237,['Business', 'Sports', 'Shopping', 'Recreation'],['Games']
14244,['Games', 'Reference', 'Recreation', 'Arts'],['Games']
14247,['Games', 'Shopping', 'Health', 'Computers'],['Games']
48447,['Business', 'Health', 'Recreation', 'Science'],['Business']
14252,['Business', 'Computers', 'Arts', 'Games'],['Games']
14254,['Shopping', 'Sports', 'Society', 'Health'],['Games']
48463,['Business', 'Sports', 'Health', 'Computers'],['Business']
14267,['Recreation', 'Business', 'Arts', 'Sports'],['Games']
14272,['Games', 'Society', 'News', 'Home'],['Games']
48472,['Computers', 'Business', 'Health', 'Shopping'],['Business']
48476,['Business', 'Arts', 'Sports', 'Society'],['Business']
14281,['Recreation', 'Games', 'Science', 'News'],['Games']
48482,['Business', 'Arts', 'News', 'Health'],['Business']
48484,['Business', 'Sports', 'Society', 'Shopping'],['Business']
14290,['Games', 'Reference', 'Recreation', 'Computers'],['Games']
14294,['Shopping', 'Recreation', 'Computers', 'Business'],['Games']
14297,['Recreation', 'Business', 'Arts', 'Health'],['Games']
48497,['Sports', 'Arts', 'Society', 'Shopping'],['Business']
48501,['Business', 'Shopping', 'Arts', 'Society'],['Business']
14311,['Arts', 'News', 'Computers', 'Sports'],['Games']
14315,['Sports', 'Computers', 'Games', 'Science'],['Games']
48518,['Arts', 'Sports', 'Computers', 'Reference'],['Business']
48519,['Arts', 'Business', 'Society', 'Computers'],['Business']
14326,['Recreation', 'Reference', 'Games', 'Arts'],['Games']
14329,['Sports', 'Recreation', 'Society', 'Shopping'],['Society', 'Games']
14331,['Games', 'Recreation', 'Arts', 'Reference'],['Games']
14332,['Games', 'Recreation', 'Computers', 'Health'],['Games']
48532,['Sports', 'Computers', 'Business', 'Society'],['Business']
14340,['Recreation', 'Games', 'Reference', 'Health'],['Games']
48545,['Business', 'Shopping', 'Recreation', 'Sports'],['Business']
48546,['Society', 'Computers', 'Sports', 'Science'],['Business']
14350,['Recreation', 'Health', 'Games', 'Computers'],['Games']
48553,['Society', 'Business', 'Shopping', 'Recreation'],['Business']
14361,['Games', 'Reference', 'News', 'Sports'],['Games']
48558,['Computers', 'Sports', 'Recreation', 'Arts'],['Business']
48567,['Society', 'Arts', 'Sports', 'Science'],['Business']
48573,['Business', 'Home', 'Computers', 'Shopping'],['Business']
48577,['Arts', 'Sports', 'Society', 'Shopping'],['Business']
14382,['Business', 'Sports', 'Recreation', 'Games'],['Games']
48582,['Computers', 'Society', 'Business', 'Shopping'],['Business']
48588,['Society', 'Shopping', 'Recreation', 'Computers'],['Business']
14394,['Business', 'Arts', 'Sports', 'Society'],['Games']
14405,['Business', 'Sports', 'Shopping', 'Health'],['Games']
14418,['Society', 'Arts', 'Adult', 'Computers'],['Games']
14428,['Recreation', 'Computers', 'Reference', 'News'],['Games']
48627,['Society', 'Health', 'Business', 'Home'],['Business']
14432,['Sports', 'Recreation', 'Computers', 'Shopping'],['Games']
48630,['Computers', 'Business', 'Sports', 'Society'],['Business']
14442,['Recreation', 'Computers', 'Games', 'Business'],['Games']
48649,['Business', 'Society', 'Science', 'Health'],['Business']
14452,['Arts', 'Sports', 'News', 'Health'],['Games']
14459,['Recreation', 'Computers', 'Arts', 'Reference'],['Games']
14465,['Recreation', 'Science', 'Health', 'Games'],['Games']
14473,['Games', 'News', 'Sports', 'Society'],['Games']
14480,['Reference', 'Recreation', 'Sports', 'Society'],['Games']
48682,['Business', 'Shopping', 'Computers', 'Sports'],['Business']
14489,['Recreation', 'Arts', 'Health', 'Computers'],['Games']
14490,['Computers', 'Recreation', 'Science', 'News'],['Games']
48689,['Computers', 'Business', 'Shopping', 'News'],['Business']
14495,['Games', 'Arts', 'Computers', 'Sports'],['Games']
48695,['Business', 'Society', 'Science', 'Health'],['Business']
48704,['Shopping', 'Recreation', 'Business', 'Computers'],['Business']
48705,['Computers', 'Business', 'Shopping', 'Recreation'],['Business']
14508,['Recreation', 'Reference', 'Games', 'Arts'],['Games']
48708,['Society', 'Sports', 'Recreation', 'Arts'],['Business']
48716,['Business', 'Computers', 'Sports', 'Shopping'],['Business']
48723,['Arts', 'Sports', 'Society', 'Shopping'],['Business']
14532,['Shopping', 'Sports', 'Recreation', 'Computers'],['Games']
48741,['Business', 'Shopping', 'Computers', 'Sports'],['Business']
48746,['Business', 'Health', 'Sports', 'Shopping'],['Business']
14549,['Games', 'Science', 'Recreation', 'Health'],['Games']
14556,['Sports', 'Shopping', 'Business', 'Arts'],['Games']
14560,['Sports', 'Recreation', 'Games', 'Society'],['Games']
48758,['Arts', 'Business', 'Recreation', 'Sports'],['Business']
14565,['Recreation', 'Arts', 'News', 'Shopping'],['Games']
48777,['Arts', 'Society', 'Business', 'Health'],['Business']
48779,['Business', 'Computers', 'Shopping', 'Home'],['Business']
14584,['Recreation', 'Games', 'Arts', 'Shopping'],['Games']
14599,['Games', 'Computers', 'Sports', 'Society'],['Games']
48798,['Sports', 'Business', 'Shopping', 'Health'],['Business']
14602,['Recreation', 'Adult', 'Games', 'Arts'],['Games']
14607,['Games', 'Computers', 'Recreation', 'Arts'],['Games']
14620,['Recreation', 'Sports', 'Society', 'Shopping'],['Games']
14628,['Games', 'Recreation', 'Arts', 'Business'],['Games']
48829,['Shopping', 'Business', 'Science', 'Reference'],['Business']
48834,['Business', 'Shopping', 'Sports', 'Society'],['Business']
48845,['Business', 'Shopping', 'Society', 'Reference'],['Business']
14649,['Games', 'Home', 'Adult', 'Shopping'],['Games']
14653,['Games', 'Recreation', 'Business', 'Adult'],['Games']
14655,['Games', 'Recreation', 'Shopping', 'Arts'],['Games']
14656,['Sports', 'Arts', 'Shopping', 'Recreation'],['Games']
14660,['Games', 'Society', 'Recreation', 'News'],['Games']
48863,['Business', 'Sports', 'Recreation', 'Games'],['Business']
14674,['Games', 'Arts', 'Sports', 'Society'],['Games']
14680,['Recreation', 'Games', 'Computers', 'Science'],['Games']
14682,['Shopping', 'Recreation', 'Arts', 'Games'],['Games']
14685,['Games', 'Recreation', 'Business', 'Arts'],['Games']
48890,['Business', 'Computers', 'Health', 'Arts'],['Business']
48891,['Shopping', 'Science', 'Computers', 'Business'],['Business']
48894,['Shopping', 'Recreation', 'Society', 'Health'],['Business']
48908,['Business', 'Arts', 'Sports', 'Reference'],['Business']
14712,['Business', 'Shopping', 'Recreation', 'Health'],['Games']
48911,['Games', 'Arts', 'Sports', 'Computers'],['Business']
48915,['Business', 'Sports', 'Society', 'Shopping'],['Business']
14718,['Games', 'Recreation', 'Reference', 'Computers'],['Games']
