ref id,Predicted,Actual
0,['Adult', 'Society', 'Recreation', 'Computers'],['Adult']
13956,['Games', 'Arts', 'Recreation', 'Computers'],['Games']
48159,['Business', 'Computers', 'Arts', 'Shopping'],['Business']
13963,['Business', 'Shopping', 'Recreation', 'Arts'],['Business']
13966,['Business', 'Computers', 'Society', 'Arts'],['Business']
48185,['Business', 'Home', 'Shopping', 'Science'],['Business']
13994,['Computers', 'Science', 'Business', 'Recreation'],['Computers']
48192,['Business', 'Home', 'Shopping', 'Recreation'],['Business']
13998,['Recreation', 'Shopping', 'Computers', 'Society'],['Computers']
14004,['Games', 'Computers', 'Recreation', 'News'],['Games']
48204,['Shopping', 'Business', 'Recreation', 'Computers'],['Business']
48207,['Computers', 'Shopping', 'Business', 'Society'],['Business']
14010,['News', 'Computers', 'Science', 'Business'],['News']
48208,['Sports', 'Shopping', 'Recreation', 'Arts'],['Business']
14020,['Computers', 'Business', 'Recreation', 'Adult'],['News']
48222,['Shopping', 'Business', 'Computers', 'Recreation'],['Business']
48223,['Business', 'Shopping', 'Arts', 'Society'],['Business']
14029,['Recreation', 'Games', 'Computers', 'Society'],['News']
48228,['Adult', 'Shopping', 'Business', 'Arts'],['Business', 'Shopping']
48234,['Business', 'Computers', 'Shopping', 'Arts'],['Business', 'Sports']
14038,['Recreation', 'Business', 'News', 'Society'],['News']
14040,['Recreation', 'Business', 'Science', 'Arts'],['News']
48244,['Sports', 'Shopping', 'Business', 'Recreation'],['Business']
48245,['Health', 'Shopping', 'Business', 'Home'],['Business']
48252,['Shopping', 'Business', 'Computers', 'Recreation'],['Business']
14055,['Recreation', 'Arts', 'News', 'Computers'],['News']
14061,['Arts', 'Business', 'Recreation', 'News'],['News']
14063,['Society', 'Computers', 'Recreation', 'News'],['News']
48261,['Sports', 'Shopping', 'Recreation', 'Business'],['Business']
48266,['Shopping', 'Business', 'Computers', 'Recreation'],['Business']
48268,['Arts', 'Business', 'Society', 'Shopping'],['Business']
14072,['Recreation', 'Business', 'Shopping', 'Sports'],['Recreation']
14074,['Recreation', 'Business', 'Computers', 'Health'],['Recreation']
48272,['Shopping', 'Business', 'Adult', 'Arts'],['Business']
14078,['Recreation', 'Health', 'Business', 'Arts'],['Recreation']
48277,['Shopping', 'Business', 'News', 'Society'],['Business']
14085,['Recreation', 'Science', 'Business', 'Computers'],['Recreation']
48285,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
48287,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
14096,['Arts', 'Recreation', 'Business', 'Reference'],['Recreation']
14103,['Recreation', 'Business', 'Science', 'Arts'],['Recreation']
14105,['Shopping', 'Recreation', 'Computers', 'Society'],['Shopping']
14109,['Games', 'Arts', 'Computers', 'Shopping'],['Games']
48307,['Business', 'Shopping', 'Recreation', 'Society'],['Business']
14122,['Games', 'Recreation', 'Computers', 'Shopping'],['Games']
48319,['Business', 'Computers', 'Health', 'Shopping'],['Business']
48323,['Business', 'Computers', 'Society', 'Shopping'],['Business']
48327,['Business', 'Computers', 'Shopping', 'Society'],['Business']
14133,['Recreation', 'Arts', 'Games', 'Computers'],['Games']
48330,['Business', 'Computers', 'Science', 'Shopping'],['Business']
48340,['Shopping', 'Business', 'Recreation', 'Society'],['Business']
48351,['Computers', 'Reference', 'Business', 'Society'],['Business']
14156,['Games', 'Recreation', 'Arts', 'Computers'],['Games']
14157,['Games', 'Recreation', 'Arts', 'Computers'],['Games']
14164,['Recreation', 'Business', 'Computers', 'Arts'],['Games']
48364,['Business', 'Computers', 'Shopping', 'Society'],['Business']
14168,['Games', 'Computers', 'Recreation', 'Business'],['Games']
14171,['Games', 'Business', 'Computers', 'Recreation'],['Games']
14172,['Games', 'Science', 'Recreation', 'Computers'],['Games']
48371,['Business', 'Society', 'Shopping', 'Arts'],['Business']
14181,['Games', 'Computers', 'Recreation', 'Home'],['Games']
14184,['Games', 'Computers', 'Recreation', 'Arts'],['Games']
48381,['Business', 'Home', 'Computers', 'Shopping'],['Business']
48392,['Business', 'Shopping', 'Society', 'Computers'],['Business']
48393,['Computers', 'Business', 'Shopping', 'Society'],['Business']
14199,['Games', 'Arts', 'Home', 'Recreation'],['Games']
48399,['Business', 'Computers', 'Shopping', 'Society'],['Business']
48400,['Business', 'Computers', 'Society', 'Shopping'],['Business']
14204,['Games', 'Arts', 'News', 'Business'],['Games']
14237,['Games', 'Shopping', 'Computers', 'Business'],['Games']
14244,['Games', 'Business', 'Recreation', 'Computers'],['Games']
14247,['Games', 'Arts', 'Computers', 'Sports'],['Games']
48447,['Business', 'Recreation', 'Society', 'Science'],['Business']
14252,['Business', 'Computers', 'Games', 'Recreation'],['Games']
14254,['Games', 'Shopping', 'Society', 'Arts'],['Games']
48463,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
14267,['Sports', 'Recreation', 'Arts', 'Business'],['Games']
14272,['Games', 'Arts', 'Recreation', 'Reference'],['Games']
48472,['Business', 'Computers', 'Arts', 'Science'],['Business']
48476,['Business', 'Arts', 'Society', 'Computers'],['Business']
14281,['Games', 'Recreation', 'Adult', 'Arts'],['Games']
48482,['Business', 'Computers', 'Shopping', 'Arts'],['Business']
48484,['Business', 'Arts', 'Society', 'Recreation'],['Business']
14290,['Games', 'Reference', 'Recreation', 'News'],['Games']
14294,['Computers', 'Business', 'Recreation', 'Shopping'],['Games']
14297,['Computers', 'Recreation', 'Business', 'Science'],['Games']
48497,['Business', 'Health', 'Arts', 'Recreation'],['Business']
48501,['Business', 'Computers', 'Science', 'Shopping'],['Business']
14311,['Computers', 'Arts', 'News', 'Business'],['Games']
14315,['Games', 'Computers', 'Shopping', 'Science'],['Games']
48518,['Science', 'Recreation', 'Arts', 'Computers'],['Business']
48519,['Business', 'Computers', 'Science', 'Shopping'],['Business']
14326,['Games', 'Recreation', 'Computers', 'Arts'],['Games']
14329,['Games', 'Recreation', 'Arts', 'Computers'],['Society', 'Games']
14331,['Games', 'Computers', 'Recreation', 'Arts'],['Games']
14332,['Games', 'Computers', 'News', 'Arts'],['Games']
48532,['Business', 'Computers', 'Science', 'Shopping'],['Business']
14340,['Recreation', 'Computers', 'News', 'Arts'],['Games']
48545,['Business', 'Society', 'Shopping', 'Computers'],['Business']
48546,['Business', 'Society', 'Computers', 'Sports'],['Business']
14350,['Recreation', 'Games', 'Arts', 'Computers'],['Games']
48553,['Business', 'Recreation', 'Shopping', 'Arts'],['Business']
14361,['Games', 'Recreation', 'Computers', 'News'],['Games']
48558,['Shopping', 'Business', 'Science', 'Recreation'],['Business']
48567,['Business', 'Science', 'Recreation', 'Society'],['Business']
48573,['Business', 'Science', 'Computers', 'Sports'],['Business']
48577,['Business', 'Shopping', 'Arts', 'Society'],['Business']
14382,['Games', 'Recreation', 'Shopping', 'Arts'],['Games']
48582,['Computers', 'Health', 'Business', 'Shopping'],['Business']
48588,['Computers', 'Business', 'Shopping', 'Science'],['Business']
14394,['Games', 'Computers', 'News', 'Shopping'],['Games']
14405,['Games', 'Business', 'Arts', 'Computers'],['Games']
14418,['Games', 'Shopping', 'Recreation', 'Computers'],['Games']
14428,['Recreation', 'Business', 'Shopping', 'Games'],['Games']
48627,['Business', 'Arts', 'Society', 'Home'],['Business']
14432,['Recreation', 'Games', 'Arts', 'Business'],['Games']
48630,['Business', 'Society', 'Computers', 'Science'],['Business']
14442,['Recreation', 'Games', 'Computers', 'Science'],['Games']
48649,['Business', 'Society', 'Science', 'Computers'],['Business']
14452,['Computers', 'Arts', 'Recreation', 'Games'],['Games']
14459,['Recreation', 'Games', 'Computers', 'Business'],['Games']
14465,['Games', 'Recreation', 'Science', 'Arts'],['Games']
14473,['Games', 'Arts', 'Computers', 'News'],['Games']
14480,['Games', 'Business', 'Computers', 'Recreation'],['Games']
48682,['Business', 'Computers', 'Home', 'Science'],['Business']
14489,['Games', 'Recreation', 'Computers', 'Business'],['Games']
14490,['Games', 'Computers', 'Recreation', 'Science'],['Games']
48689,['Business', 'Shopping', 'Society', 'Recreation'],['Business']
14495,['Games', 'Computers', 'Business', 'Recreation'],['Games']
48695,['Business', 'Science', 'Computers', 'Society'],['Business']
48704,['Business', 'Arts', 'Recreation', 'Health'],['Business']
48705,['Business', 'Computers', 'Society', 'Science'],['Business']
14508,['Games', 'Recreation', 'Arts', 'Computers'],['Games']
48708,['Business', 'Shopping', 'Sports', 'Recreation'],['Business']
48716,['Business', 'Computers', 'Science', 'Society'],['Business']
48723,['Business', 'Society', 'Shopping', 'Computers'],['Business']
14532,['Games', 'Computers', 'Arts', 'Science'],['Games']
48741,['Business', 'Society', 'Reference', 'Computers'],['Business']
48746,['Business', 'Science', 'Computers', 'Shopping'],['Business']
14549,['Computers', 'Recreation', 'Arts', 'Games'],['Games']
14556,['Games', 'Computers', 'Recreation', 'Arts'],['Games']
14560,['Games', 'Recreation', 'Arts', 'Computers'],['Games']
48758,['Society', 'Home', 'Science', 'Reference'],['Business']
14565,['Games', 'Recreation', 'Computers', 'Arts'],['Games']
48777,['Business', 'Computers', 'News', 'Health'],['Business']
48779,['Business', 'Science', 'Computers', 'Shopping'],['Business']
14584,['Games', 'Computers', 'Business', 'Health'],['Games']
14599,['Games', 'Computers', 'Arts', 'Recreation'],['Games']
48798,['Business', 'Computers', 'Shopping', 'Health'],['Business']
14602,['Computers', 'Arts', 'Recreation', 'Games'],['Games']
14607,['Games', 'Computers', 'News', 'Arts'],['Games']
14620,['Recreation', 'Games', 'Sports', 'Computers'],['Games']
14628,['Games', 'Recreation', 'Computers', 'Home'],['Games']
48829,['Shopping', 'Business', 'Computers', 'Science'],['Business']
48834,['Business', 'Health', 'Adult', 'Home'],['Business']
48845,['Business', 'Shopping', 'Society', 'Computers'],['Business']
14649,['Games', 'Adult', 'Home', 'News'],['Games']
14653,['Games', 'Arts', 'Recreation', 'Health'],['Games']
14655,['Games', 'Business', 'Computers', 'Arts'],['Games']
14656,['Arts', 'Games', 'Business', 'Shopping'],['Games']
14660,['Games', 'Computers', 'Arts', 'News'],['Games']
48863,['Business', 'Computers', 'Shopping', 'Society'],['Business']
14674,['Games', 'Shopping', 'Business', 'Home'],['Games']
14680,['Games', 'Computers', 'Recreation', 'Arts'],['Games']
14682,['Games', 'Recreation', 'Arts', 'Business'],['Games']
14685,['Games', 'Recreation', 'Business', 'Computers'],['Games']
48890,['Business', 'Society', 'Computers', 'Home'],['Business']
48891,['Business', 'Shopping', 'Reference', 'Computers'],['Business']
48894,['Business', 'Home', 'Society', 'Shopping'],['Business']
48908,['Business', 'Computers', 'Society', 'Arts'],['Business']
14712,['Games', 'Shopping', 'Recreation', 'Business'],['Games']
48911,['Computers', 'Society', 'Business', 'Recreation'],['Business']
48915,['Business', 'Society', 'Reference', 'Home'],['Business']
14718,['Games', 'Business', 'Recreation', 'Arts'],['Games']
14719,['Games', 'Recreation', 'Arts', 'Shopping'],['Games']
14720,['Games', 'Arts', 'Recreation', 'Shopping'],['Games']
48941,['Shopping', 'Business', 'Home', 'Arts'],['Business']
48942,['Business', 'Home', 'Shopping', 'Society'],['Business']
48943,['Business', 'Home', 'Shopping', 'Society'],['Business']
14746,['Recreation', 'Computers', 'Games', 'Arts'],['Games']
14753,['Games', 'Computers', 'Shopping', 'Business'],['Games']
48956,['Business', 'Shopping', 'Health', 'Society'],['Business']
14787,['Science', 'Games', 'Recreation', 'Computers'],['Games']
14790,['Games', 'Computers', 'Recreation', 'Business'],['Games']
14796,['Games', 'News', 'Computers', 'Recreation'],['Games']
14799,['Games', 'Recreation', 'Business', 'Science'],['Games']
49007,['Shopping', 'Recreation', 'Sports', 'Business'],['Business']
49008,['Business', 'Home', 'Adult', 'Shopping'],['Business', 'Home']
14813,['Home', 'Recreation', 'Games', 'Business'],['Games']
49014,['Health', 'Business', 'Shopping', 'Computers'],['Business']
49019,['Health', 'Society', 'Science', 'Business'],['Business']
14823,['Games', 'Recreation', 'Business', 'Science'],['Games']
49025,['Computers', 'Recreation', 'Shopping', 'Sports'],['Business']
14827,['Computers', 'Business', 'Games', 'News'],['Games']
14833,['Games', 'News', 'Recreation', 'Computers'],['Games']
49034,['Health', 'Business', 'Shopping', 'Computers'],['Business']
49036,['Shopping', 'Recreation', 'Sports', 'Computers'],['Business']
14838,['Games', 'Recreation', 'Science', 'Computers'],['Games']
14848,['Arts', 'Recreation', 'Games', 'Society'],['Games']
49059,['Business', 'Health', 'Computers', 'Arts'],['Business']
49069,['Business', 'Health', 'Society', 'Computers'],['Business']
49071,['Business', 'Computers', 'Shopping', 'Society'],['Business']
14879,['Games', 'Computers', 'Recreation', 'Arts'],['Games']
49084,['Shopping', 'Business', 'Health', 'Computers'],['Business']
14886,['Games', 'Recreation', 'Arts', 'Science'],['Games']
14897,['Games', 'Arts', 'News', 'Business'],['Games']
49105,['Business', 'Shopping', 'Society', 'Recreation'],['Business']
49108,['Business', 'Shopping', 'Computers', 'Society'],['Business']
14912,['Games', 'Recreation', 'Arts', 'Computers'],['Games']
14913,['Games', 'Computers', 'Recreation', 'Arts'],['Games']
49114,['Business', 'Shopping', 'Society', 'Computers'],['Business']
49118,['Business', 'Shopping', 'Computers', 'Recreation'],['Business']
49128,['Business', 'Shopping', 'Sports', 'Recreation'],['Business', 'Shopping']
49141,['Business', 'Arts', 'Shopping', 'Health'],['Business']
14951,['Computers', 'Arts', 'Shopping', 'Society'],['Games']
49154,['Business', 'Shopping', 'Computers', 'Recreation'],['Business']
49162,['Business', 'Computers', 'Society', 'Reference'],['Business']
49163,['Computers', 'Business', 'Society', 'Arts'],['Business']
14978,['Games', 'Arts', 'Computers', 'Reference'],['Games']
49186,['Business', 'Shopping', 'Arts', 'Recreation'],['Business']
14991,['Games', 'Recreation', 'Sports', 'Computers'],['Games']
14993,['Games', 'Computers', 'Recreation', 'Arts'],['Games']
14996,['Games', 'Recreation', 'Arts', 'Business'],['Games']
14997,['Games', 'Recreation', 'Computers', 'Arts'],['Games']
49197,['Business', 'Computers', 'Science', 'Society'],['Business']
49212,['Business', 'Computers', 'Society', 'Shopping'],['Business']
49219,['Health', 'Business', 'Arts', 'Recreation'],['Business']
15023,['Games', 'Recreation', 'Arts', 'Computers'],['Games']
15025,['Games', 'Recreation', 'Computers', 'Arts'],['Games']
15027,['Games', 'Computers', 'Recreation', 'Arts'],['Games']
15031,['Games', 'Recreation', 'Computers', 'Arts'],['Games']
15032,['Games', 'Recreation', 'Arts', 'Computers'],['Games']
49233,['Health', 'Society', 'Home', 'Shopping'],['Business']
49242,['Computers', 'Business', 'Society', 'Science'],['Business']
15044,['Games', 'Recreation', 'Computers', 'Health'],['Games']
49244,['Shopping', 'Business', 'Computers', 'Recreation'],['Business', 'Shopping']
15046,['Recreation', 'Games', 'Computers', 'Health'],['Games']
15047,['Games', 'Recreation', 'Arts', 'Computers'],['Games']
15055,['Games', 'Recreation', 'Arts', 'News'],['Games']
49259,['Business', 'Computers', 'Recreation', 'Shopping'],['Business']
49264,['Business', 'Science', 'Computers', 'Shopping'],['Business']
15065,['Games', 'Shopping', 'Recreation', 'Computers'],['Games']
15070,['Games', 'Recreation', 'Computers', 'Health'],['Games']
49271,['Business', 'Science', 'Shopping', 'Recreation'],['Business']
15073,['Recreation', 'Games', 'Health', 'Arts'],['Games']
49278,['Business', 'Computers', 'Shopping', 'Science'],['Business']
49286,['Business', 'Shopping', 'Society', 'Recreation'],['Business']
15094,['Sports', 'Games', 'Recreation', 'Reference'],['Games']
15096,['Games', 'Home', 'Shopping', 'Recreation'],['Games']
49297,['Computers', 'Business', 'Shopping', 'Society'],['Business']
15098,['Games', 'Recreation', 'Sports', 'Computers'],['Games']
15100,['Games', 'Recreation', 'Computers', 'Arts'],['Games']
49300,['Business', 'Health', 'Arts', 'Computers'],['Business']
15102,['Recreation', 'Games', 'Computers', 'Science'],['Games']
49305,['Business', 'Shopping', 'Computers', 'Society'],['Business']
15106,['Recreation', 'Business', 'Health', 'Games'],['Games']
15109,['Games', 'Arts', 'Recreation', 'Shopping'],['Games']
15115,['Games', 'Recreation', 'Arts', 'Computers'],['Games']
15119,['Recreation', 'Computers', 'Science', 'Games'],['Games']
49320,['Computers', 'Shopping', 'Business', 'Recreation'],['Business']
49324,['Business', 'Computers', 'Society', 'Shopping'],['Business']
15125,['Games', 'Recreation', 'Science', 'Computers'],['Games']
15128,['Games', 'Sports', 'Recreation', 'Business'],['Games']
15131,['Games', 'Recreation', 'Sports', 'Arts'],['Games']
49331,['Business', 'Computers', 'Health', 'Shopping'],['Business']
15138,['Games', 'Recreation', 'Home', 'Reference'],['Games']
