ref id,Predicted,Actual
57141,['Shopping', 'Business', 'Games', 'Arts'],['Adult']
43338,['Business', 'Computers', 'Recreation', 'Science'],['Arts']
52829,['Computers', 'Business', 'Recreation', 'Adult'],['Business']
23676,['Recreation', 'Business', 'Computers', 'Adult'],['Recreation']
12471,['Business', 'Recreation', 'Computers', 'Adult'],['Business']
15312,['Business', 'Computers', 'Health', 'Shopping'],['Business']
29834,['Business', 'Reference', 'Science', 'Games'],['Computers']
50747,['Business', 'Science', 'Reference', 'Computers'],['Computers']
14366,['Shopping', 'Games', 'Arts', 'Computers'],['Shopping']
42910,['Business', 'Shopping', 'Health', 'Adult'],['Business']
31535,['Business', 'Recreation', 'Health', 'Adult'],['Business']
43245,['Business', 'Computers', 'Recreation', 'Reference'],['Computers']
108,['Society', 'Sports', 'Shopping', 'Recreation'],['Computers']
1791,['Computers', 'Business', 'Recreation', 'Shopping'],['Recreation']
52273,['Science', 'Adult', 'Recreation', 'Games'],['Arts']
37988,['Recreation', 'Computers', 'Arts', 'Reference'],['Recreation']
43479,['Business', 'Computers', 'Recreation', 'Science'],['Shopping']
32178,['Business', 'Science', 'Recreation', 'Computers'],['Recreation']
40176,['Business', 'Recreation', 'Computers', 'Shopping'],['Sports']
40857,['Recreation', 'Business', 'Computers', 'Adult'],['Computers']
39973,['Adult', 'Business', 'Society', 'Reference'],['Shopping']
20668,['Shopping', 'Business', 'Games', 'Arts'],['Computers']
15360,['Computers', 'Reference', 'Games', 'Society'],['Computers']
16398,['Business', 'Society', 'Health', 'Reference'],['Sports']
13684,['Games', 'Business', 'Shopping', 'Society'],['Sports']
11501,['Business', 'Adult', 'Reference', 'Computers'],['Computers']
49389,['Adult', 'Recreation', 'Science', 'Reference'],['Games']
47607,['Business', 'Computers', 'Reference', 'Arts'],['Computers']
3334,['Computers', 'Business', 'Recreation', 'Science'],['Recreation']
36844,['Shopping', 'Games', 'Business', 'Society'],['Sports']
53267,['Business', 'Computers', 'Adult', 'Reference'],['Business']
31273,['Computers', 'Games', 'Arts', 'Science'],['Arts']
38439,['Computers', 'Business', 'Recreation', 'Reference'],['Arts']
50937,['Arts', 'Computers', 'Recreation', 'Science'],['Recreation']
22928,['Society', 'Reference', 'Health', 'Business'],['Shopping']
2435,['Business', 'Computers', 'Science', 'Recreation'],['Computers']
15000,['Business', 'Society', 'Health', 'Recreation'],['Business']
504,['Shopping', 'Computers', 'Adult', 'Reference'],['Computers']
6330,['Computers', 'Shopping', 'Games', 'Business'],['Business']
49316,['Computers', 'Business', 'Recreation', 'Science'],['Computers']
47891,['Business', 'Science', 'Shopping', 'Society'],['Business']
49641,['Recreation', 'Health', 'Reference', 'Computers'],['Computers']
41010,['Business', 'Computers', 'Recreation', 'Science'],['Sports']
17443,['Business', 'Recreation', 'Computers', 'Science'],['Computers']
16207,['Computers', 'Business', 'Recreation', 'Adult'],['Computers']
35660,['Business', 'Reference', 'Arts', 'Recreation'],['Arts']
10034,['Recreation', 'Health', 'Computers', 'Reference'],['Recreation']
46250,['Health', 'Computers', 'Recreation', 'Business'],['Shopping']
46475,['Games', 'Health', 'Society', 'Reference'],['Business']
21873,['Business', 'Computers', 'Recreation', 'Adult'],['Computers']
52522,['Recreation', 'Business', 'Computers', 'Society'],['Computers']
54414,['Computers', 'Adult', 'Reference', 'Business'],['Arts']
8982,['Adult', 'Business', 'Reference', 'Recreation'],['Shopping']
43476,['Business', 'Computers', 'Recreation', 'Science'],['Sports']
50015,['Business', 'Computers', 'Adult', 'Recreation'],['Shopping']
46248,['Recreation', 'Health', 'Science', 'Business'],['Recreation']
43019,['Business', 'Computers', 'Recreation', 'Science'],['Sports']
2722,['Science', 'Health', 'Business', 'Computers'],['Computers']
24714,['Computers', 'Society', 'Business', 'Health'],['Business']
7142,['Society', 'Games', 'Arts', 'Health'],['Arts']
1640,['Business', 'Computers', 'Arts', 'Shopping'],['Arts']
13453,['Business', 'Computers', 'Reference', 'Recreation'],['Computers']
555,['Business', 'Computers', 'Recreation', 'Society'],['Computers']
48039,['Health', 'Business', 'Society', 'Reference'],['Recreation']
10601,['Business', 'Recreation', 'Computers', 'Science'],['Recreation']
54784,['Business', 'Games', 'Recreation', 'Science'],['Recreation']
57680,['Shopping', 'Recreation', 'Business', 'Arts'],['Shopping']
29848,['Recreation', 'Computers', 'Society', 'Arts'],['Arts']
9446,['Adult', 'Recreation', 'Computers', 'Business'],['Computers']
31590,['Computers', 'Business', 'Shopping', 'Society'],['Arts']
50524,['Computers', 'Science', 'Society', 'Arts'],['Arts']
28117,['Business', 'Health', 'Adult', 'Recreation'],['Recreation']
31413,['Arts', 'Games', 'Society', 'Reference'],['Arts']
25398,['Society', 'Business', 'Health', 'Shopping'],['Computers']
7900,['Business', 'Recreation', 'Science', 'Society'],['Recreation']
39201,['Science', 'Games', 'Recreation', 'Arts'],['Recreation']
39495,['Health', 'Business', 'Recreation', 'Reference'],['Recreation']
1817,['Business', 'Computers', 'Adult', 'Recreation'],['Computers', 'Business']
4263,['Business', 'Recreation', 'Computers', 'Reference'],['Recreation']
6575,['Business', 'Shopping', 'Games', 'Society'],['Shopping']
30514,['Recreation', 'Health', 'Adult', 'Business'],['Arts']
17885,['Business', 'Computers', 'Shopping', 'Arts'],['Arts']
35354,['Health', 'Business', 'Adult', 'Computers'],['Business']
41006,['Recreation', 'Business', 'Arts', 'Computers'],['Arts']
49057,['Health', 'Sports', 'Recreation', 'Shopping'],['Recreation']
40665,['Business', 'Recreation', 'Sports', 'Health'],['Sports']
57529,['Science', 'Recreation', 'Computers', 'Business'],['Shopping']
7549,['Business', 'Science', 'Health', 'Reference'],['Computers']
31224,['Computers', 'Business', 'Society', 'Reference'],['Computers']
41507,['Shopping', 'Games', 'Arts', 'Business'],['Sports']
30764,['Recreation', 'Games', 'Business', 'Computers'],['Shopping']
26585,['Business', 'Computers', 'Recreation', 'Adult'],['Shopping']
7341,['Business', 'Sports', 'Society', 'Recreation'],['Shopping']
52208,['Business', 'Recreation', 'Computers', 'Adult'],['Recreation']
30832,['Business', 'Shopping', 'Recreation', 'Adult'],['Business']
43201,['Business', 'Recreation', 'Health', 'Science'],['Sports']
29337,['Business', 'Science', 'Adult', 'Shopping'],['Health']
24308,['Shopping', 'Games', 'Business', 'Society'],['Sports']
11336,['Computers', 'Shopping', 'Health', 'Recreation'],['Computers']
29300,['Business', 'Recreation', 'Computers', 'Health'],['Computers']
30998,['Business', 'Reference', 'Computers', 'Society'],['Computers']
2337,['Business', 'Computers', 'Recreation', 'Reference'],['Computers']
37717,['Shopping', 'Recreation', 'Sports', 'Society'],['Business']
50876,['Recreation', 'Health', 'Business', 'Computers'],['Sports']
48137,['Health', 'Business', 'Computers', 'Recreation'],['Business']
48270,['Business', 'Recreation', 'Computers', 'Arts'],['Computers']
7518,['Business', 'Computers', 'Adult', 'Science'],['Business']
23005,['Business', 'Computers', 'Health', 'Recreation'],['Business']
24012,['Business', 'Computers', 'Shopping', 'Adult'],['Shopping']
54590,['Science', 'Recreation', 'Computers', 'Business'],['Shopping']
4849,['Business', 'Computers', 'Science', 'Recreation'],['Computers']
58757,['Computers', 'Reference', 'Business', 'Games'],['Recreation']
21912,['Shopping', 'Games', 'Business', 'Society'],['Sports']
15905,['Business', 'Computers', 'Adult', 'Science'],['Business']
13965,['Computers', 'Recreation', 'Business', 'Reference'],['Computers']
43965,['Computers', 'Recreation', 'Business', 'Arts'],['Computers']
47155,['Business', 'Computers', 'Recreation', 'Science'],['Business']
2670,['Business', 'Adult', 'Reference', 'Computers'],['Business']
41664,['Business', 'Games', 'Recreation', 'Adult'],['Computers']
8425,['Science', 'Business', 'Computers', 'Recreation'],['Sports']
54049,['Business', 'Health', 'Recreation', 'Computers'],['Business']
10309,['Computers', 'Adult', 'Games', 'Society'],['Shopping']
1564,['Business', 'Recreation', 'Computers', 'Science'],['Business']
47308,['Adult', 'Computers', 'Business', 'Arts'],['Arts']
44901,['Recreation', 'Business', 'Arts', 'Health'],['Sports']
54993,['Computers', 'Games', 'Society', 'Science'],['Shopping']
50714,['Science', 'Recreation', 'Computers', 'Business'],['Computers']
24549,['Adult', 'Arts', 'Reference', 'Computers'],['Arts']
16459,['Business', 'Recreation', 'Shopping', 'Health'],['Sports']
8979,['Computers', 'Adult', 'Arts', 'Business'],['Arts']
3356,['Business', 'Science', 'Recreation', 'Computers'],['Shopping']
48485,['Business', 'Recreation', 'Computers', 'Reference'],['Computers']
5735,['Business', 'Computers', 'Adult', 'Recreation'],['Shopping']
28473,['Games', 'Business', 'Adult', 'Arts'],['Computers']
2569,['Computers', 'Business', 'Recreation', 'Science'],['Computers']
49691,['Games', 'Adult', 'Computers', 'Science'],['Recreation']
38979,['Adult', 'Reference', 'Computers', 'Arts'],['Arts']
56267,['Computers', 'Shopping', 'Recreation', 'Health'],['Recreation']
23258,['Business', 'Computers', 'Reference', 'Arts'],['Computers']
49508,['Computers', 'Arts', 'Adult', 'Shopping'],['Arts']
14480,['Business', 'Science', 'Recreation', 'Computers'],['Shopping']
37778,['Business', 'Computers', 'Reference', 'Science'],['Computers']
1979,['Business', 'Recreation', 'Society', 'Computers'],['Recreation']
8969,['Business', 'Society', 'Recreation', 'Adult'],['Sports']
10080,['Shopping', 'Business', 'Games', 'Adult'],['Sports']
17524,['Shopping', 'Computers', 'Business', 'Arts'],['Shopping']
32627,['Recreation', 'Reference', 'Arts', 'Computers'],['Computers']
37387,['Business', 'Health', 'Shopping', 'Arts'],['Business']
32457,['Business', 'Computers', 'Reference', 'Society'],['Recreation']
53183,['Computers', 'Games', 'Science', 'Recreation'],['Arts']
7295,['Business', 'Computers', 'Recreation', 'Science'],['Computers']
40759,['Arts', 'Reference', 'Computers', 'Shopping'],['Sports']
24475,['Business', 'Computers', 'Recreation', 'Reference'],['Arts']
45486,['Shopping', 'Games', 'Business', 'Arts'],['Sports']
5671,['Recreation', 'Business', 'Society', 'Science'],['Recreation']
1102,['Business', 'Shopping', 'Computers', 'Adult'],['Shopping']
28930,['Business', 'Reference', 'Recreation', 'Computers'],['Business']
49222,['Shopping', 'Recreation', 'Adult', 'Business'],['Shopping']
24812,['Computers', 'Reference', 'Business', 'Adult'],['Computers']
37401,['Recreation', 'Business', 'Computers', 'Arts'],['Sports']
23227,['Recreation', 'Reference', 'Society', 'Science'],['Recreation']
23140,['Business', 'Shopping', 'Computers', 'Adult'],['Shopping']
32110,['Shopping', 'Games', 'Sports', 'Recreation'],['Sports']
23450,['Business', 'Recreation', 'Computers', 'Reference'],['Sports']
16347,['Computers', 'Reference', 'Business', 'Society'],['Recreation']
41532,['Society', 'Business', 'Recreation', 'Computers'],['Recreation']
47331,['Shopping', 'Computers', 'Health', 'Recreation'],['Computers']
29041,['Recreation', 'Games', 'Science', 'Arts'],['Computers']
17294,['Society', 'Computers', 'Business', 'Recreation'],['Shopping']
46093,['Business', 'Computers', 'Recreation', 'Adult'],['Shopping']
33356,['Business', 'Recreation', 'Computers', 'Science'],['Business']
466,['Computers', 'Business', 'Society', 'Recreation'],['Business']
1415,['Society', 'Games', 'Arts', 'Science'],['Recreation']
38768,['Business', 'Recreation', 'Adult', 'Computers'],['Sports']
7192,['Business', 'Computers', 'Recreation', 'Adult'],['Shopping']
29926,['Recreation', 'Games', 'Science', 'Society'],['Computers']
28987,['Recreation', 'Health', 'Sports', 'Adult'],['Shopping']
36801,['Business', 'Shopping', 'Sports', 'Recreation'],['Shopping']
13879,['Shopping', 'Computers', 'Arts', 'Recreation'],['Recreation']
11183,['Computers', 'Business', 'Recreation', 'Science'],['Sports']
5097,['Business', 'Recreation', 'Society', 'Health'],['Recreation']
46192,['Recreation', 'Sports', 'Health', 'Business'],['Sports']
1762,['Computers', 'Games', 'Shopping', 'Health'],['Computers']
45738,['Business', 'Recreation', 'Health', 'Computers'],['Business']
59196,['Business', 'Recreation', 'Adult', 'Computers'],['Business']
31642,['Business', 'Recreation', 'Arts', 'Computers'],['Arts']
25951,['Computers', 'Health', 'Games', 'Science'],['Shopping']
9718,['Business', 'Society', 'Science', 'Computers'],['Sports']
29275,['Shopping', 'Games', 'Arts', 'Society'],['Business']
14338,['Business', 'Computers', 'Recreation', 'Science'],['Computers']
36688,['Business', 'Computers', 'Recreation', 'Reference'],['Arts']
12040,['Business', 'Games', 'Computers', 'Science'],['Computers']
17845,['Computers', 'Recreation', 'Science', 'Society'],['Sports']
83,['Business', 'Recreation', 'Arts', 'Computers'],['Recreation']
48501,['Business', 'Computers', 'Recreation', 'Science'],['Computers']
37423,['Business', 'Arts', 'Recreation', 'Computers'],['Shopping']
3787,['Business', 'Computers', 'Recreation', 'Society'],['Business']
30274,['Computers', 'Business', 'Recreation', 'Science'],['Shopping']
31761,['Business', 'Computers', 'Shopping', 'Adult'],['Shopping']
39466,['Computers', 'Society', 'Arts', 'Business'],['Recreation']
43021,['Computers', 'Health', 'Society', 'Shopping'],['Business']
40588,['Society', 'Computers', 'Shopping', 'Arts'],['Shopping']
19644,['Science', 'Recreation', 'Computers', 'Games'],['Business']
53716,['Business', 'Shopping', 'Games', 'Society'],['Sports']
22516,['Computers', 'Shopping', 'Arts', 'Reference'],['Computers']
28369,['Society', 'Reference', 'Business', 'Recreation'],['Sports']
47783,['Business', 'Health', 'Shopping', 'Recreation'],['Shopping']
6265,['Business', 'Science', 'Recreation', 'Computers'],['Sports']
6116,['Business', 'Computers', 'Adult', 'Recreation'],['Arts']
4421,['Adult', 'Arts', 'Computers', 'Business'],['Arts']
3878,['Recreation', 'Computers', 'Science', 'Adult'],['Recreation']
37185,['Recreation', 'Computers', 'Science', 'Health'],['Recreation']
51301,['Shopping', 'Arts', 'Games', 'Adult'],['Arts']
2862,['Business', 'Computers', 'Recreation', 'Society'],['Business']
54213,['Computers', 'Business', 'Arts', 'Games'],['Recreation']
15278,['Shopping', 'Business', 'Games', 'Adult'],['Shopping']
40441,['Computers', 'Business', 'Recreation', 'Adult'],['Business']
11553,['Computers', 'Science', 'Recreation', 'Reference'],['Arts']
2298,['Shopping', 'Computers', 'Society', 'Arts'],['Shopping']
33909,['Business', 'Reference', 'Society', 'Shopping'],['Business']
33470,['Recreation', 'Computers', 'Reference', 'Business'],['Recreation']
29287,['Shopping', 'Business', 'Computers', 'Arts'],['Shopping']
57846,['Computers', 'Recreation', 'Science', 'Business'],['Arts']
13859,['Computers', 'Arts', 'Reference', 'Adult'],['Games']
34336,['Games', 'Sports', 'Business', 'Recreation'],['Sports']
38397,['Business', 'Computers', 'Adult', 'Shopping'],['Shopping']
15101,['Business', 'Shopping', 'Health', 'Computers'],['Sports']
27301,['Business', 'Recreation', 'Reference', 'Computers'],['Recreation']
15570,['Shopping', 'Business', 'Sports', 'Society'],['Business']
30097,['Computers', 'Reference', 'Adult', 'Business'],['Games']
31622,['Business', 'Recreation', 'Computers', 'Reference'],['Sports']
13742,['Business', 'Shopping', 'Adult', 'Health'],['Business']
53085,['Computers', 'Shopping', 'Arts', 'Recreation'],['Recreation']
13711,['Shopping', 'Computers', 'Business', 'Arts'],['Shopping']
22986,['Business', 'Recreation', 'Computers', 'Science'],['Arts']
13321,['Recreation', 'Business', 'Games', 'Society'],['Recreation']
43067,['Business', 'Computers', 'Adult', 'Society'],['Shopping']
57205,['Business', 'Shopping', 'Computers', 'Society'],['Shopping']
37486,['Computers', 'Recreation', 'Shopping', 'Business'],['Sports']
9957,['Business', 'Computers', 'Recreation', 'Science'],['Games']
1796,['Shopping', 'Health', 'Business', 'Recreation'],['Arts']
26404,['Computers', 'Recreation', 'Reference', 'Health'],['Recreation']
38271,['Shopping', 'Business', 'Sports', 'Arts'],['Business']
10837,['Games', 'Sports', 'Reference', 'Health'],['Business']
19344,['Recreation', 'Computers', 'Business', 'Arts'],['Recreation']
43277,['Computers', 'Business', 'Recreation', 'Science'],['Games']
20371,['Recreation', 'Games', 'Computers', 'Adult'],['Arts']
