ref id,Predicted,Actual
57141,['Adult', 'Society', 'Arts', 'Reference'],['Adult']
10034,['Recreation', 'Science', 'Health', 'Games'],['Recreation']
46250,['Society', 'Health', 'Reference', 'Business'],['Shopping']
46475,['Science', 'Health', 'Reference', 'Society'],['Business']
21873,['Business', 'Computers', 'Science', 'Health'],['Computers']
52522,['Computers', 'Arts', 'Games', 'Reference'],['Computers']
54414,['Reference', 'Arts', 'Recreation', 'Health'],['Arts']
8982,['Business', 'Shopping', 'Recreation', 'Sports'],['Shopping']
43476,['Recreation', 'Society', 'Computers', 'Business'],['Sports']
50015,['Shopping', 'Business', 'Recreation', 'Computers'],['Shopping']
46248,['Health', 'Recreation', 'Business', 'Science'],['Recreation']
43019,['Sports', 'Recreation', 'Shopping', 'Business'],['Sports']
2722,['Reference', 'Science', 'Sports', 'Society'],['Computers']
24714,['Society', 'Science', 'Arts', 'Computers'],['Business']
7142,['Reference', 'Arts', 'Health', 'Recreation'],['Arts']
1640,['Reference', 'Arts', 'Society', 'Recreation'],['Arts']
13453,['Business', 'Science', 'Reference', 'Computers'],['Computers']
555,['Computers', 'Shopping', 'Games', 'Business'],['Computers']
48039,['Health', 'Recreation', 'Business', 'Science'],['Recreation']
10601,['Recreation', 'Adult', 'Arts', 'Games'],['Recreation']
54784,['Recreation', 'Health', 'Science', 'Business'],['Recreation']
57680,['Shopping', 'Business', 'Recreation', 'Sports'],['Shopping']
29848,['Arts', 'Recreation', 'Reference', 'Science'],['Arts']
9446,['Computers', 'Business', 'Science', 'Reference'],['Computers']
31590,['Reference', 'Health', 'Recreation', 'Science'],['Arts']
50524,['Reference', 'Health', 'Society', 'Science'],['Arts']
28117,['Recreation', 'Games', 'Health', 'Science'],['Recreation']
31413,['Reference', 'Arts', 'Health', 'Science'],['Arts']
25398,['Computers', 'Business', 'Science', 'Health'],['Computers']
7900,['Recreation', 'Arts', 'Health', 'Society'],['Recreation']
39201,['Health', 'Recreation', 'Society', 'Arts'],['Recreation']
39495,['Health', 'Recreation', 'Society', 'Business'],['Recreation']
1817,['Business', 'Computers', 'Society', 'Arts'],['Computers', 'Business']
4263,['Recreation', 'Adult', 'Games', 'Arts'],['Recreation']
6575,['Computers', 'Reference', 'Society', 'Business'],['Shopping']
30514,['Recreation', 'Reference', 'Arts', 'Science'],['Arts']
17885,['Reference', 'Health', 'Society', 'Arts'],['Arts']
35354,['Business', 'Computers', 'Society', 'Health'],['Business']
41006,['Arts', 'Recreation', 'Computers', 'Games'],['Arts']
49057,['Recreation', 'Health', 'Business', 'Games'],['Recreation']
40665,['Sports', 'Recreation', 'Business', 'Society'],['Sports']
57529,['Shopping', 'Recreation', 'Sports', 'Society'],['Shopping']
7549,['Computers', 'Business', 'Science', 'Reference'],['Computers']
31224,['Computers', 'Business', 'Science', 'Reference'],['Computers']
41507,['Computers', 'Games', 'Science', 'Business'],['Sports']
30764,['Shopping', 'Recreation', 'Sports', 'Society'],['Shopping']
26585,['Shopping', 'Business', 'Recreation', 'Science'],['Shopping']
7341,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
52208,['Arts', 'Recreation', 'Adult', 'Games'],['Recreation']
30832,['Business', 'Health', 'Society', 'Science'],['Business']
43201,['Sports', 'Society', 'Business', 'Health'],['Sports']
29337,['Shopping', 'Health', 'Society', 'Business'],['Health']
24308,['Society', 'Computers', 'Arts', 'Sports'],['Sports']
11336,['Computers', 'Science', 'Games', 'Reference'],['Computers']
29300,['Computers', 'Business', 'Science', 'Reference'],['Computers']
30998,['Computers', 'Business', 'Science', 'Health'],['Computers']
2337,['Health', 'Computers', 'Science', 'Business'],['Computers']
37717,['Business', 'Shopping', 'Science', 'Recreation'],['Business']
50876,['Science', 'Computers', 'Business', 'Games'],['Sports']
48137,['Business', 'Science', 'Computers', 'Recreation'],['Business']
48270,['Health', 'Business', 'Computers', 'Science'],['Computers']
7518,['Business', 'Society', 'Science', 'Computers'],['Business']
23005,['Business', 'Science', 'Computers', 'Society'],['Business']
24012,['Shopping', 'Recreation', 'Sports', 'Society'],['Shopping']
54590,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
4849,['Computers', 'Science', 'Business', 'Sports'],['Computers']
58757,['Recreation', 'Arts', 'Science', 'Reference'],['Recreation']
21912,['Society', 'Recreation', 'Computers', 'Arts'],['Sports']
15905,['Shopping', 'Business', 'Computers', 'Recreation'],['Business']
13965,['Computers', 'Science', 'Reference', 'Health'],['Computers']
43965,['Computers', 'Recreation', 'Reference', 'Science'],['Computers']
47155,['Business', 'Computers', 'Science', 'Society'],['Business']
2670,['Business', 'Science', 'Society', 'Health'],['Business']
41664,['Computers', 'Business', 'Games', 'Recreation'],['Computers']
8425,['Sports', 'Recreation', 'Business', 'Society'],['Sports']
54049,['Business', 'Science', 'Computers', 'Health'],['Business']
10309,['Shopping', 'Sports', 'Business', 'Recreation'],['Shopping']
1564,['Business', 'Computers', 'Science', 'Society'],['Business']
47308,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
44901,['Sports', 'Recreation', 'Shopping', 'Games'],['Sports']
54993,['Shopping', 'Sports', 'Business', 'Recreation'],['Shopping']
50714,['Computers', 'Games', 'Arts', 'Recreation'],['Computers']
24549,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
16459,['Games', 'Recreation', 'Sports', 'Computers'],['Sports']
8979,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
3356,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
48485,['Games', 'Recreation', 'Arts', 'Computers'],['Computers']
5735,['Shopping', 'Business', 'Sports', 'Recreation'],['Shopping']
28473,['Health', 'Recreation', 'Computers', 'Reference'],['Computers']
2569,['Computers', 'Games', 'Shopping', 'Business'],['Computers']
49691,['Recreation', 'Computers', 'Reference', 'Science'],['Recreation']
38979,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
56267,['Science', 'Recreation', 'Business', 'Computers'],['Recreation']
23258,['Computers', 'Games', 'Arts', 'Science'],['Computers']
49508,['Arts', 'Adult', 'Computers', 'Games'],['Arts']
14480,['Shopping', 'Games', 'Business', 'Sports'],['Shopping']
37778,['Computers', 'Games', 'Science', 'Recreation'],['Computers']
1979,['Games', 'Recreation', 'Reference', 'Computers'],['Recreation']
8969,['Games', 'Sports', 'Adult', 'Arts'],['Sports']
10080,['Sports', 'Games', 'Recreation', 'Society'],['Sports']
17524,['Shopping', 'Business', 'Sports', 'Recreation'],['Shopping']
32627,['Computers', 'Games', 'Recreation', 'Society'],['Computers']
37387,['Society', 'Reference', 'Business', 'Recreation'],['Business']
32457,['Recreation', 'Science', 'Business', 'Reference'],['Recreation']
53183,['Arts', 'Recreation', 'Games', 'Reference'],['Arts']
7295,['Computers', 'Adult', 'Games', 'Society'],['Computers']
40759,['Computers', 'Society', 'Sports', 'Shopping'],['Sports']
24475,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
45486,['Sports', 'Computers', 'Society', 'Arts'],['Sports']
5671,['Business', 'Recreation', 'Science', 'Reference'],['Recreation']
1102,['Shopping', 'Sports', 'Business', 'Recreation'],['Shopping']
28930,['Arts', 'Sports', 'Society', 'Shopping'],['Business']
49222,['Shopping', 'Business', 'Sports', 'Recreation'],['Shopping']
24812,['Computers', 'Reference', 'Science', 'Sports'],['Computers']
37401,['Sports', 'Society', 'Health', 'Recreation'],['Sports']
23227,['Recreation', 'Business', 'Science', 'Reference'],['Recreation']
23140,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
32110,['Sports', 'Games', 'Recreation', 'Society'],['Sports']
23450,['Sports', 'Games', 'Recreation', 'Business'],['Sports']
16347,['Recreation', 'Reference', 'Arts', 'Games'],['Recreation']
41532,['Recreation', 'Science', 'Business', 'Health'],['Recreation']
47331,['Computers', 'Recreation', 'Science', 'Games'],['Computers']
29041,['Recreation', 'Games', 'Reference', 'Health'],['Computers']
17294,['Shopping', 'Business', 'Recreation', 'Society'],['Shopping']
46093,['Shopping', 'Recreation', 'Business', 'Arts'],['Shopping']
33356,['Business', 'Society', 'Health', 'Sports'],['Business']
466,['Computers', 'Business', 'Society', 'Games'],['Business']
1415,['Recreation', 'Business', 'Health', 'Computers'],['Recreation']
38768,['Sports', 'Business', 'Games', 'Recreation'],['Sports']
7192,['Shopping', 'Business', 'Recreation', 'Health'],['Shopping']
29926,['Recreation', 'Games', 'Computers', 'Reference'],['Computers']
28987,['Shopping', 'Recreation', 'Games', 'Science'],['Shopping']
36801,['Shopping', 'Business', 'Recreation', 'Computers'],['Shopping']
13879,['Recreation', 'Reference', 'Business', 'Games'],['Recreation']
11183,['Sports', 'Society', 'Recreation', 'Business'],['Sports']
5097,['Business', 'Recreation', 'Science', 'Reference'],['Recreation']
46192,['Sports', 'Games', 'Recreation', 'Arts'],['Sports']
1762,['Games', 'Recreation', 'Reference', 'Arts'],['Computers']
45738,['Business', 'Society', 'Health', 'Computers'],['Business']
59196,['Business', 'Society', 'Computers', 'Health'],['Business']
31642,['Recreation', 'Arts', 'Games', 'Reference'],['Arts']
25951,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
9718,['Sports', 'Shopping', 'Recreation', 'Games'],['Sports']
29275,['Society', 'Reference', 'Arts', 'Business'],['Business']
14338,['Computers', 'Recreation', 'Games', 'Science'],['Computers']
36688,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
12040,['Computers', 'Games', 'Arts', 'Reference'],['Computers']
17845,['Sports', 'Games', 'Arts', 'Recreation'],['Sports']
83,['Recreation', 'Society', 'Business', 'Games'],['Recreation']
48501,['Computers', 'Business', 'Science', 'Games'],['Computers']
37423,['Shopping', 'Recreation', 'Business', 'Games'],['Shopping']
3787,['Business', 'Computers', 'Society', 'Science'],['Business']
30274,['Shopping', 'Recreation', 'Computers', 'Business'],['Shopping']
31761,['Shopping', 'Business', 'Recreation', 'Games'],['Shopping']
39466,['Recreation', 'Games', 'Reference', 'Science'],['Recreation']
43021,['Business', 'Computers', 'Society', 'Health'],['Business']
40588,['Shopping', 'Recreation', 'Games', 'Adult'],['Shopping']
19644,['Science', 'Health', 'Reference', 'Society'],['Business']
53716,['Sports', 'Arts', 'Shopping', 'Recreation'],['Sports']
22516,['Computers', 'Business', 'Science', 'Reference'],['Computers']
28369,['Sports', 'Business', 'Recreation', 'Society'],['Sports']
47783,['Shopping', 'Recreation', 'Computers', 'Business'],['Shopping']
6265,['Sports', 'Recreation', 'Society', 'Games'],['Sports']
6116,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
4421,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
3878,['Recreation', 'Reference', 'Science', 'Games'],['Recreation']
37185,['Recreation', 'Business', 'Reference', 'Science'],['Recreation']
51301,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
2862,['Arts', 'Society', 'Computers', 'Reference'],['Business']
54213,['Recreation', 'Health', 'Society', 'Reference'],['Recreation']
15278,['Shopping', 'Recreation', 'Business', 'Health'],['Shopping']
40441,['Business', 'Society', 'Recreation', 'Sports'],['Business']
11553,['Arts', 'Recreation', 'Reference', 'Computers'],['Arts']
2298,['Shopping', 'Business', 'Recreation', 'Science'],['Shopping']
33909,['Business', 'Computers', 'Society', 'Science'],['Business']
33470,['Recreation', 'Science', 'Reference', 'Business'],['Recreation']
29287,['Shopping', 'Business', 'Sports', 'Society'],['Shopping']
57846,['Computers', 'Games', 'Arts', 'Recreation'],['Arts']
13859,['Reference', 'Games', 'Recreation', 'Arts'],['Games']
34336,['Sports', 'Recreation', 'Business', 'Shopping'],['Sports']
38397,['Shopping', 'Business', 'Games', 'Sports'],['Shopping']
15101,['Sports', 'Games', 'Recreation', 'Society'],['Sports']
27301,['Recreation', 'Sports', 'Society', 'Shopping'],['Recreation']
15570,['Business', 'Computers', 'Arts', 'Society'],['Business']
30097,['Games', 'Recreation', 'Reference', 'Computers'],['Games']
31622,['Society', 'Sports', 'Arts', 'Business'],['Sports']
13742,['Business', 'Science', 'Society', 'Computers'],['Business']
53085,['Recreation', 'Science', 'Business', 'Games'],['Recreation']
13711,['Shopping', 'Business', 'Recreation', 'Science'],['Shopping']
22986,['Adult', 'Arts', 'Recreation', 'Business'],['Arts']
13321,['Recreation', 'Sports', 'Society', 'Shopping'],['Recreation']
43067,['Shopping', 'Business', 'Computers', 'Recreation'],['Shopping']
57205,['Shopping', 'Business', 'Recreation', 'Arts'],['Shopping']
37486,['Sports', 'Recreation', 'Society', 'Health'],['Sports']
9957,['Games', 'Sports', 'Recreation', 'Arts'],['Games']
1796,['Computers', 'Science', 'Arts', 'Reference'],['Arts']
26404,['Recreation', 'Reference', 'Science', 'Health'],['Recreation']
38271,['Business', 'Computers', 'Health', 'Society'],['Business']
10837,['Sports', 'Society', 'Recreation', 'Reference'],['Business']
19344,['Recreation', 'Games', 'Reference', 'Arts'],['Recreation']
43277,['Games', 'Reference', 'Computers', 'Recreation'],['Games']
20371,['Recreation', 'Arts', 'Games', 'Adult'],['Arts']
22024,['Games', 'Recreation', 'Arts', 'Reference'],['Games']
2618,['Recreation', 'Sports', 'Society', 'Business'],['Recreation']
24257,['Games', 'Computers', 'Recreation', 'Science'],['Games']
28176,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
12690,['Computers', 'Arts', 'Business', 'Science'],['Arts']
4563,['Recreation', 'Sports', 'Society', 'Shopping'],['Recreation']
596,['Business', 'Shopping', 'Science', 'Recreation'],['Shopping']
17998,['Society', 'Sports', 'Shopping', 'Science'],['Business']
30501,['Society', 'Arts', 'Sports', 'Adult'],['Shopping']
29689,['Shopping', 'Business', 'Adult', 'Society'],['Shopping']
24335,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
39429,['Shopping', 'Recreation', 'Games', 'Computers'],['Shopping']
6387,['Shopping', 'Recreation', 'Adult', 'Business'],['Shopping']
8697,['Shopping', 'Business', 'Recreation', 'Computers'],['Shopping']
1741,['Society', 'Computers', 'Adult', 'Health'],['Shopping']
32254,['Society', 'Business', 'Health', 'Recreation'],['Society']
22359,['Shopping', 'Games', 'Recreation', 'Science'],['Shopping']
2978,['Games', 'Recreation', 'Reference', 'Arts'],['Games']
57735,['Arts', 'Computers', 'Recreation', 'Games'],['Arts']
48492,['Sports', 'Games', 'Society', 'Arts'],['Sports']
31690,['Sports', 'Society', 'Reference', 'Health'],['Sports']
51221,['Shopping', 'Business', 'Recreation', 'Science'],['Shopping']
17281,['Recreation', 'Games', 'Computers', 'Business'],['Games']
1161,['Games', 'Reference', 'Recreation', 'Arts'],['Games']
34845,['Sports', 'Games', 'Recreation', 'Society'],['Sports']
48524,['Sports', 'Society', 'Business', 'Recreation'],['Business']
24261,['Computers', 'Arts', 'Business', 'Sports'],['Sports']
11540,['Computers', 'Society', 'Business', 'Sports'],['Sports']
10353,['Business', 'Shopping', 'Science', 'Computers'],['Shopping']
24011,['Sports', 'Shopping', 'Recreation', 'Business'],['Sports']
45491,['Arts', 'Recreation', 'Computers', 'Society'],['Arts']
28297,['Recreation', 'Arts', 'Games', 'Reference'],['Recreation']
5207,['Games', 'Recreation', 'Reference', 'Computers'],['Games']
42623,['Arts', 'Society', 'Reference', 'Recreation'],['Arts']
58723,['Recreation', 'Games', 'Reference', 'Business'],['Recreation']
25147,['Sports', 'Recreation', 'Shopping', 'Business'],['Sports']
42226,['Games', 'Recreation', 'Reference', 'Health'],['Games']
51004,['Society', 'Business', 'Computers', 'Reference'],['Business']
35687,['Recreation', 'Games', 'Computers', 'Arts'],['Recreation']
15735,['Sports', 'Recreation', 'Society', 'Games'],['Sports']
33058,['Arts', 'Recreation', 'Games', 'Computers'],['Arts']
3831,['Games', 'Sports', 'Society', 'Shopping'],['Games']
22128,['Games', 'Recreation', 'Reference', 'Health'],['Games']
40685,['Arts', 'Recreation', 'Games', 'Adult'],['Arts']
20322,['Games', 'Shopping', 'Sports', 'Adult'],['Shopping']
42026,['Games', 'Recreation', 'Society', 'Sports'],['Games']
47428,['Shopping', 'Adult', 'Games', 'Recreation'],['Shopping']
25502,['Computers', 'Business', 'Society', 'Science'],['Business']
57057,['Arts', 'Recreation', 'Games', 'Reference'],['Arts']
34552,['Games', 'Recreation', 'Computers', 'Reference'],['Games']
21789,['Recreation', 'Games', 'Reference', 'Business'],['Recreation']
3184,['Recreation', 'Reference', 'Science', 'Business'],['Recreation']
57586,['Business', 'Society', 'Computers', 'Recreation'],['Business']
32153,['Science', 'Reference', 'Computers', 'Recreation'],['Games']
4779,['Games', 'Recreation', 'Sports', 'Arts'],['Games']
40428,['Recreation', 'Reference', 'Games', 'Arts'],['Recreation']
41642,['Games', 'Sports', 'Society', 'Shopping'],['Shopping']
51500,['Computers', 'Games', 'Recreation', 'Arts'],['Arts']
12918,['Recreation', 'Games', 'Arts', 'Adult'],['Recreation']
47063,['Games', 'Recreation', 'Science', 'Sports'],['Games']
54034,['Arts', 'Recreation', 'Games', 'Society'],['Arts']
31618,['Shopping', 'Business', 'Games', 'Recreation'],['Shopping']
