ref id,Predicted,Actual
57141,['Adult', 'Arts', 'Business', 'Sports'],['Adult']
11183,['Sports', 'Business', 'Shopping', 'Games'],['Sports']
5097,['Recreation', 'Business', 'Arts', 'Science'],['Recreation']
46192,['Sports', 'Health', 'Society', 'Shopping'],['Sports']
1762,['Arts', 'Science', 'Games', 'Recreation'],['Computers']
45738,['Society', 'Health', 'Business', 'Shopping'],['Business']
59196,['Business', 'Computers', 'Health', 'Arts'],['Business']
31642,['Arts', 'Computers', 'Society', 'Shopping'],['Arts']
25951,['Shopping', 'Society', 'Computers', 'Sports'],['Shopping']
9718,['Sports', 'Games', 'Arts', 'Society'],['Sports']
29275,['Society', 'Games', 'Sports', 'Science'],['Business']
14338,['Science', 'Business', 'Arts', 'Reference'],['Computers']
36688,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
12040,['Business', 'Science', 'Sports', 'Games'],['Computers']
17845,['Sports', 'Society', 'Reference', 'Computers'],['Sports']
83,['Computers', 'Recreation', 'Business', 'Society'],['Recreation']
48501,['Computers', 'Science', 'Business', 'Reference'],['Computers']
37423,['Shopping', 'Society', 'Sports', 'Science'],['Shopping']
3787,['Business', 'Society', 'Shopping', 'Science'],['Business']
30274,['Shopping', 'Arts', 'Sports', 'Society'],['Shopping']
31761,['Shopping', 'Games', 'Computers', 'Sports'],['Shopping']
39466,['Recreation', 'Computers', 'Society', 'Science'],['Recreation']
43021,['Business', 'Health', 'Sports', 'Society'],['Business']
40588,['Shopping', 'Business', 'Sports', 'Society'],['Shopping']
19644,['Society', 'Health', 'Recreation', 'Arts'],['Business']
53716,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
22516,['Computers', 'Science', 'Business', 'Health'],['Computers']
28369,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
47783,['Shopping', 'Society', 'Recreation', 'Arts'],['Shopping']
6265,['Sports', 'Business', 'Games', 'Society'],['Sports']
6116,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
4421,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
3878,['Arts', 'Science', 'Recreation', 'Reference'],['Recreation']
37185,['Recreation', 'Society', 'Reference', 'Business'],['Recreation']
51301,['Arts', 'Recreation', 'Health', 'Games'],['Arts']
2862,['Society', 'Health', 'Computers', 'Science'],['Business']
54213,['Recreation', 'Health', 'Computers', 'Business'],['Recreation']
15278,['Shopping', 'Recreation', 'Arts', 'Sports'],['Shopping']
40441,['Business', 'Sports', 'Society', 'Shopping'],['Business']
11553,['Business', 'Arts', 'Science', 'Recreation'],['Arts']
2298,['Shopping', 'Recreation', 'Sports', 'Society'],['Shopping']
33909,['Computers', 'Business', 'Society', 'Sports'],['Business']
33470,['Recreation', 'Health', 'Computers', 'Business'],['Recreation']
29287,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
57846,['Computers', 'Science', 'Society', 'Shopping'],['Arts']
13859,['Arts', 'Computers', 'Reference', 'Recreation'],['Games']
34336,['Sports', 'Society', 'Shopping', 'Business'],['Sports']
38397,['Shopping', 'Sports', 'Computers', 'Business'],['Shopping']
15101,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
27301,['Recreation', 'Business', 'Sports', 'Health'],['Recreation']
15570,['Society', 'Business', 'Adult', 'Sports'],['Business']
30097,['Games', 'Science', 'Recreation', 'Computers'],['Games']
31622,['Society', 'Sports', 'Computers', 'Games'],['Sports']
13742,['Computers', 'Business', 'Health', 'Arts'],['Business']
53085,['Recreation', 'Health', 'Business', 'Arts'],['Recreation']
13711,['Shopping', 'Recreation', 'Arts', 'Sports'],['Shopping']
22986,['Arts', 'Computers', 'Shopping', 'Recreation'],['Arts']
13321,['Recreation', 'Health', 'Science', 'Reference'],['Recreation']
43067,['Shopping', 'Sports', 'Games', 'Arts'],['Shopping']
57205,['Shopping', 'Games', 'Recreation', 'Business'],['Shopping']
37486,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
9957,['Sports', 'Recreation', 'Science', 'Business'],['Games']
1796,['Computers', 'Games', 'Sports', 'Society'],['Arts']
26404,['Recreation', 'Society', 'Health', 'Business'],['Recreation']
38271,['Health', 'Arts', 'Sports', 'Society'],['Business']
10837,['Shopping', 'Society', 'Sports', 'Reference'],['Business']
19344,['Recreation', 'Health', 'Arts', 'Adult'],['Recreation']
43277,['Games', 'Computers', 'Reference', 'Science'],['Games']
20371,['Recreation', 'Arts', 'Shopping', 'Adult'],['Arts']
22024,['Recreation', 'Games', 'Sports', 'Computers'],['Games']
2618,['Recreation', 'Business', 'Science', 'Games'],['Recreation']
24257,['Games', 'Computers', 'Recreation', 'Sports'],['Games']
28176,['Shopping', 'Business', 'Arts', 'Sports'],['Shopping']
12690,['Science', 'Recreation', 'Arts', 'Shopping'],['Arts']
4563,['Recreation', 'Shopping', 'Business', 'Health'],['Recreation']
596,['Shopping', 'Business', 'Science', 'Recreation'],['Shopping']
17998,['Arts', 'Society', 'Business', 'Science'],['Business']
30501,['Sports', 'Society', 'Shopping', 'Recreation'],['Shopping']
29689,['Shopping', 'Recreation', 'Sports', 'Society'],['Shopping']
24335,['Shopping', 'Recreation', 'Business', 'Arts'],['Shopping']
39429,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
6387,['Recreation', 'Shopping', 'Games', 'Computers'],['Shopping']
8697,['Shopping', 'Sports', 'Health', 'Adult'],['Shopping']
1741,['Sports', 'Society', 'Shopping', 'Science'],['Shopping']
32254,['Society', 'Health', 'Arts', 'Shopping'],['Society']
22359,['Shopping', 'Business', 'Sports', 'Recreation'],['Shopping']
2978,['Games', 'Science', 'Reference', 'Recreation'],['Games']
57735,['Games', 'Arts', 'Science', 'Business'],['Arts']
48492,['Sports', 'Games', 'Health', 'Society'],['Sports']
31690,['Sports', 'Society', 'Computers', 'Business'],['Sports']
51221,['Business', 'Shopping', 'Science', 'Computers'],['Shopping']
17281,['Recreation', 'Business', 'Society', 'Shopping'],['Games']
1161,['Games', 'Science', 'Recreation', 'Sports'],['Games']
34845,['Sports', 'Games', 'Computers', 'Society'],['Sports']
48524,['Sports', 'Society', 'Arts', 'Shopping'],['Business']
24261,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
11540,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
10353,['Shopping', 'Sports', 'Health', 'Games'],['Shopping']
24011,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
45491,['Recreation', 'Arts', 'Society', 'Science'],['Arts']
28297,['Recreation', 'Science', 'Games', 'Adult'],['Recreation']
5207,['Games', 'Computers', 'Science', 'Recreation'],['Games']
42623,['Arts', 'Business', 'Health', 'Computers'],['Arts']
58723,['Recreation', 'Health', 'Reference', 'Games'],['Recreation']
25147,['Sports', 'Society', 'Shopping', 'Health'],['Sports']
42226,['Games', 'Recreation', 'Computers', 'Adult'],['Games']
51004,['Business', 'Shopping', 'Computers', 'Sports'],['Business']
35687,['Recreation', 'Health', 'Computers', 'Sports'],['Recreation']
15735,['Sports', 'Society', 'Health', 'Arts'],['Sports']
33058,['Arts', 'Health', 'Business', 'Sports'],['Arts']
3831,['Games', 'Business', 'Sports', 'Computers'],['Games']
22128,['Games', 'Recreation', 'Arts', 'Sports'],['Games']
40685,['Recreation', 'Arts', 'Shopping', 'Reference'],['Arts']
20322,['Shopping', 'Sports', 'Society', 'Games'],['Shopping']
42026,['Games', 'Recreation', 'Sports', 'Society'],['Games']
47428,['Shopping', 'Recreation', 'Society', 'Games'],['Shopping']
25502,['Society', 'Business', 'Games', 'Computers'],['Business']
57057,['Arts', 'Business', 'Sports', 'Society'],['Arts']
34552,['Games', 'Science', 'Reference', 'Business'],['Games']
21789,['Recreation', 'Reference', 'Health', 'Games'],['Recreation']
3184,['Recreation', 'Science', 'Arts', 'Sports'],['Recreation']
57586,['Business', 'Recreation', 'Health', 'Arts'],['Business']
32153,['Science', 'Health', 'Computers', 'Reference'],['Games']
4779,['Games', 'Recreation', 'Sports', 'Computers'],['Games']
40428,['Recreation', 'Business', 'Sports', 'Society'],['Recreation']
41642,['Shopping', 'Sports', 'Arts', 'Society'],['Shopping']
51500,['Recreation', 'Games', 'Computers', 'Arts'],['Arts']
12918,['Recreation', 'Reference', 'Arts', 'Sports'],['Recreation']
47063,['Games', 'Recreation', 'Sports', 'Society'],['Games']
54034,['Arts', 'Games', 'Science', 'Recreation'],['Arts']
31618,['Shopping', 'Recreation', 'Adult', 'Sports'],['Shopping']
20283,['Games', 'Recreation', 'Business', 'Sports'],['Games']
37419,['Sports', 'Shopping', 'Health', 'Arts'],['Sports']
36486,['Computers', 'Sports', 'Society', 'Shopping'],['Business']
35797,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
2588,['Business', 'Society', 'Shopping', 'Health'],['Business']
3853,['Recreation', 'Games', 'Business', 'Reference'],['Recreation']
25098,['Recreation', 'Science', 'Arts', 'Reference'],['Recreation']
28791,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
1888,['Sports', 'Society', 'Health', 'Adult'],['Sports']
52222,['Games', 'Recreation', 'Adult', 'Science'],['Games']
3930,['Business', 'Arts', 'Reference', 'Health'],['Arts']
39895,['Computers', 'Shopping', 'Games', 'Business'],['Business']
1291,['Sports', 'Shopping', 'Business', 'Arts'],['Shopping']
11136,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
28444,['Sports', 'Society', 'Shopping', 'Business'],['Sports']
49538,['Recreation', 'Business', 'Games', 'Computers'],['Recreation']
7008,['Games', 'Recreation', 'Health', 'Arts'],['Arts']
2321,['Business', 'Sports', 'Society', 'Shopping'],['Business']
38968,['Sports', 'Society', 'Games', 'Arts'],['Sports']
36475,['Computers', 'Business', 'Arts', 'Games'],['Business']
33456,['Sports', 'Society', 'Shopping', 'Health'],['Shopping']
16274,['Business', 'Society', 'Shopping', 'Recreation'],['Business']
38521,['Computers', 'Business', 'Sports', 'Society'],['Business']
15772,['Business', 'Science', 'Reference', 'Recreation'],['Business', 'Arts']
28504,['Health', 'Science', 'Sports', 'Shopping'],['Arts']
54134,['Games', 'Computers', 'Society', 'Science'],['Games']
27760,['Computers', 'Shopping', 'Business', 'Science'],['Arts']
16993,['Shopping', 'Recreation', 'Arts', 'Sports'],['Shopping']
17576,['Recreation', 'Computers', 'Arts', 'Science'],['Recreation']
27727,['Computers', 'Arts', 'Science', 'Reference'],['Arts']
9121,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
49045,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
14628,['Sports', 'Shopping', 'Recreation', 'Computers'],['Sports']
34906,['Recreation', 'Computers', 'Health', 'Games'],['Recreation']
19505,['Society', 'Computers', 'Sports', 'Shopping'],['Sports']
44828,['Reference', 'Recreation', 'Business', 'Science'],['Recreation']
9184,['Shopping', 'Recreation', 'Computers', 'Business'],['Recreation']
15702,['Business', 'Computers', 'Sports', 'Society'],['Games']
45303,['Sports', 'Shopping', 'Games', 'Computers'],['Games']
1862,['Shopping', 'Games', 'Sports', 'Society'],['Shopping']
4796,['Science', 'Business', 'Reference', 'Recreation'],['Arts']
54629,['Health', 'Recreation', 'Business', 'Science'],['Recreation']
50703,['Business', 'Shopping', 'Games', 'Computers'],['Games']
310,['Business', 'Computers', 'Arts', 'Society'],['Business']
7826,['Sports', 'Society', 'Recreation', 'Shopping'],['Sports']
3595,['Business', 'Society', 'Health', 'Arts'],['Business']
27055,['Business', 'Society', 'Health', 'Computers'],['Business']
26361,['Business', 'Health', 'Arts', 'Science'],['Recreation']
16974,['Recreation', 'Games', 'Computers', 'Adult'],['Recreation']
28160,['Recreation', 'Sports', 'Society', 'Shopping'],['Sports']
28083,['Games', 'Recreation', 'Health', 'Business'],['Games']
45146,['Health', 'Recreation', 'Games', 'Computers'],['Arts']
35445,['Recreation', 'Arts', 'Reference', 'Health'],['Games']
17074,['Arts', 'Shopping', 'Society', 'Science'],['Business']
54093,['Business', 'Reference', 'Arts', 'Recreation'],['Recreation']
12334,['Shopping', 'Computers', 'Recreation', 'Arts'],['Business']
23177,['Reference', 'Science', 'Arts', 'Shopping'],['Reference', 'Arts']
36992,['Business', 'Society', 'Computers', 'Adult'],['Arts']
33284,['Recreation', 'Computers', 'Games', 'Reference'],['Games']
32580,['Recreation', 'Business', 'Reference', 'Games'],['Recreation']
50820,['Games', 'Recreation', 'Computers', 'Business'],['Games']
24510,['Business', 'Shopping', 'Sports', 'Society'],['Business']
21980,['Shopping', 'Computers', 'Arts', 'Sports'],['Shopping']
53250,['Games', 'Reference', 'Health', 'Business'],['Games']
41971,['Sports', 'Shopping', 'Society', 'Business'],['Sports']
7889,['Recreation', 'Games', 'Arts', 'Sports'],['Games']
45290,['Recreation', 'Reference', 'Sports', 'Health'],['Recreation']
58812,['Shopping', 'Health', 'Computers', 'Sports'],['Shopping']
17901,['Sports', 'Society', 'Computers', 'Shopping'],['Sports']
27366,['Sports', 'Shopping', 'Computers', 'Arts'],['Sports']
16473,['Business', 'Computers', 'Science', 'Recreation'],['Business']
6471,['Sports', 'Shopping', 'Society', 'Science'],['Sports']
2296,['Science', 'Recreation', 'Reference', 'Society'],['Recreation']
40501,['Computers', 'Business', 'Science', 'Sports'],['Computers']
34538,['Recreation', 'Games', 'Arts', 'Health'],['Arts']
44681,['Shopping', 'Society', 'Science', 'Recreation'],['Shopping']
8355,['Recreation', 'Business', 'Health', 'Computers'],['Recreation']
29904,['Arts', 'Reference', 'Recreation', 'Health'],['Arts']
52678,['Sports', 'Arts', 'Science', 'Recreation'],['Sports']
35605,['Business', 'Society', 'Science', 'Recreation'],['Business']
34977,['Business', 'Sports', 'Society', 'Shopping'],['Business']
1623,['Recreation', 'Business', 'Adult', 'Sports'],['Recreation']
11582,['Shopping', 'Business', 'Society', 'Science'],['Shopping']
38652,['Shopping', 'Sports', 'Computers', 'Recreation'],['Sports']
31859,['Games', 'Recreation', 'Business', 'Sports'],['Games']
44961,['Business', 'Health', 'Arts', 'Science'],['Arts']
4002,['Shopping', 'Business', 'Society', 'Games'],['Business']
9481,['Arts', 'Recreation', 'Health', 'Games'],['Arts']
41032,['Recreation', 'Business', 'Science', 'Reference'],['Recreation']
40488,['Society', 'Recreation', 'Sports', 'Science'],['Arts']
4346,['Health', 'Society', 'Science', 'Recreation'],['Recreation']
6494,['Science', 'Reference', 'Arts', 'Business'],['Recreation']
37725,['Arts', 'Shopping', 'Reference', 'Health'],['Arts']
53222,['Recreation', 'Science', 'Arts', 'Health'],['Recreation']
35005,['Shopping', 'Business', 'Sports', 'Arts'],['Business']
22040,['Arts', 'Computers', 'Reference', 'Business'],['Arts']
36230,['Sports', 'Reference', 'Adult', 'Society'],['Sports']
45556,['Recreation', 'Computers', 'Health', 'Business'],['Recreation']
4127,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
31266,['Shopping', 'Business', 'Health', 'Science'],['Shopping']
46442,['Arts', 'Recreation', 'Science', 'Health'],['Arts']
53575,['Recreation', 'Arts', 'Sports', 'Society'],['Recreation']
47340,['Recreation', 'Games', 'Arts', 'Sports'],['Games']
32231,['Recreation', 'Games', 'Health', 'Business'],['Games']
12605,['Recreation', 'Society', 'Reference', 'Health'],['Recreation']
36653,['Shopping', 'Business', 'Society', 'Reference'],['Shopping']
9174,['Games', 'Arts', 'Health', 'Business'],['Games']
20671,['Arts', 'Recreation', 'Games', 'Sports'],['Games']
25639,['Science', 'Business', 'Shopping', 'Reference'],['Recreation']
52540,['Recreation', 'Games', 'Society', 'Science'],['Games']
20524,['Sports', 'Games', 'Society', 'Shopping'],['Sports']
25292,['Business', 'Shopping', 'Health', 'Adult'],['Business']
53779,['Recreation', 'Games', 'Adult', 'Health'],['Arts']
24947,['Shopping', 'Society', 'Recreation', 'Arts'],['Shopping']
19679,['Computers', 'Sports', 'Society', 'Shopping'],['Computers']
51845,['Science', 'Arts', 'Reference', 'Health'],['Games']
43759,['Recreation', 'Arts', 'Science', 'Sports'],['Games']
3519,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
8815,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
29873,['Computers', 'Society', 'Science', 'Arts'],['Computers']
39881,['Computers', 'Science', 'Sports', 'Society'],['Business']
36651,['Arts', 'Recreation', 'Games', 'Computers'],['Games']
35041,['Recreation', 'Business', 'Arts', 'Sports'],['Recreation']
17485,['Health', 'Society', 'Science', 'Computers'],['Computers']
41434,['Business', 'Recreation', 'Arts', 'Sports'],['Recreation']
30689,['Shopping', 'Business', 'Sports', 'Arts'],['Shopping']
32483,['Sports', 'Shopping', 'Games', 'Business'],['Sports']
44019,['Recreation', 'Reference', 'Health', 'Business'],['Recreation', 'Science']
21953,['Games', 'Recreation', 'Society', 'Business'],['Games']
51519,['Business', 'Shopping', 'Reference', 'Recreation'],['Recreation', 'Science']
38977,['Sports', 'Computers', 'Society', 'Shopping'],['Sports']
53646,['Sports', 'Health', 'Society', 'Shopping'],['Sports']
32438,['Shopping', 'Computers', 'Business', 'Sports'],['Shopping']
47496,['Recreation', 'Business', 'Society', 'Shopping'],['Recreation']
58520,['Shopping', 'Business', 'Recreation', 'Health'],['Recreation']
46976,['Sports', 'Games', 'Society', 'Recreation'],['Sports']
57080,['Shopping', 'Computers', 'Business', 'Arts'],['Shopping']
30521,['Computers', 'Health', 'Society', 'Business'],['Computers']
23383,['Recreation', 'Business', 'Arts', 'Society'],['Recreation']
4743,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
24190,['Computers', 'Recreation', 'Games', 'Reference'],['Games']
45935,['Business', 'Computers', 'Sports', 'Recreation'],['Recreation']
4766,['Games', 'Computers', 'Recreation', 'Sports'],['Games']
