ref id,Predicted,Actual
0,['Adult', 'Science', 'Arts', 'Sports'],['Adult']
16531,['Home', 'Health', 'Business', 'News'],['Health']
50739,['Society', 'Computers', 'Health', 'Games'],['Computers']
50740,['Science', 'Adult', 'Shopping', 'Recreation'],['Computers']
16540,['Health', 'News', 'Business', 'Arts'],['Health']
50749,['Recreation', 'Games', 'Computers', 'Sports'],['Computers']
16546,['Health', 'Reference', 'Games', 'Computers'],['Society', 'Health']
50754,['Sports', 'Recreation', 'Computers', 'Business'],['Computers']
16554,['Health', 'Games', 'Sports', 'Society'],['Health']
16555,['Health', 'News', 'Home', 'Computers'],['Health']
50765,['Computers', 'Society', 'Science', 'Games'],['Computers']
16559,['Science', 'Health', 'Business', 'Reference'],['Health']
16560,['Health', 'Business', 'Shopping', 'Recreation'],['Health']
16569,['Health', 'Arts', 'Recreation', 'Home'],['Health']
16570,['Health', 'Reference', 'Business', 'Home'],['Health']
50784,['Business', 'Computers', 'Society', 'Reference'],['Computers']
16580,['Health', 'Science', 'Recreation', 'News'],['Health']
50790,['Shopping', 'Arts', 'Sports', 'Society'],['Computers']
16583,['Recreation', 'Health', 'Business', 'Science'],['Health']
50792,['Computers', 'Sports', 'Reference', 'Recreation'],['Computers']
50794,['Computers', 'Health', 'Society', 'Arts'],['Computers']
16589,['Health', 'Arts', 'Science', 'Society'],['Health']
50803,['Sports', 'Shopping', 'Business', 'Recreation'],['Computers']
16597,['Health', 'Computers', 'Science', 'Games'],['Health']
50808,['Business', 'Computers', 'Science', 'Arts'],['Computers']
16604,['Health', 'Arts', 'Computers', 'Science'],['Health']
16606,['Health', 'Science', 'Business', 'Shopping'],['Health']
16607,['Health', 'Computers', 'Reference', 'Business'],['Health']
16610,['Computers', 'Reference', 'Science', 'Health'],['Health']
16618,['Health', 'Recreation', 'Business', 'Science'],['Health']
50828,['Shopping', 'Society', 'Games', 'Business'],['Computers']
16625,['Health', 'Business', 'Recreation', 'Home'],['Health']
50836,['Shopping', 'Computers', 'Sports', 'Society'],['Computers']
50837,['Computers', 'Adult', 'Reference', 'Health'],['Computers']
16633,['Health', 'Business', 'Science', 'Recreation'],['Health']
16634,['Health', 'Recreation', 'Business', 'Society'],['Health']
50844,['Computers', 'Reference', 'Health', 'Sports'],['Computers']
16637,['Recreation', 'Health', 'Business', 'News'],['Health']
16640,['Health', 'News', 'Computers', 'Business'],['Health']
16644,['Health', 'Home', 'Adult', 'Society'],['Health']
50856,['Computers', 'Society', 'Sports', 'Science'],['Computers']
16652,['Business', 'Health', 'Recreation', 'Sports'],['Health']
50862,['Sports', 'Computers', 'Business', 'Shopping'],['Computers']
16655,['Business', 'Health', 'Computers', 'Sports'],['Health']
16679,['Science', 'Health', 'Recreation', 'Computers'],['Health']
16689,['Reference', 'Health', 'Shopping', 'Science'],['Health']
50897,['Computers', 'Science', 'Business', 'Sports'],['Computers']
16691,['Health', 'Science', 'Recreation', 'Home'],['Health']
50899,['Business', 'Sports', 'Shopping', 'Computers'],['Computers']
50902,['Business', 'Shopping', 'Sports', 'Society'],['Computers']
16697,['Recreation', 'Computers', 'Home', 'Health'],['Health']
16708,['Health', 'Business', 'Home', 'Science'],['Health']
50923,['Business', 'Computers', 'Reference', 'Sports'],['Computers']
16718,['Health', 'Games', 'Sports', 'Society'],['Health']
50934,['Business', 'Shopping', 'Science', 'Computers'],['Computers']
16729,['Health', 'Recreation', 'Society', 'Home'],['Health']
50939,['Computers', 'Arts', 'Society', 'Home'],['Computers']
16739,['Health', 'Science', 'Recreation', 'Home'],['Health']
50950,['Computers', 'Reference', 'Sports', 'Society'],['Computers']
16747,['Health', 'Reference', 'Computers', 'Business'],['Health']
50963,['Society', 'Business', 'Sports', 'Games'],['Computers']
50967,['Computers', 'Society', 'Shopping', 'Reference'],['Computers']
16767,['Health', 'Science', 'News', 'Business'],['Health']
16768,['Arts', 'Recreation', 'Home', 'Health'],['Health']
16769,['Health', 'Business', 'Recreation', 'Arts'],['Health']
50976,['Arts', 'Sports', 'Science', 'Society'],['Computers']
50977,['Computers', 'Arts', 'Health', 'Society'],['Computers']
50978,['Science', 'Arts', 'Computers', 'Society'],['Computers']
50981,['Recreation', 'Sports', 'Society', 'Science'],['Computers']
16774,['Health', 'Business', 'Science', 'Society'],['Health']
16776,['Health', 'Science', 'Business', 'Sports'],['Health']
16778,['Recreation', 'Health', 'Computers', 'Games'],['Health']
16779,['Health', 'Recreation', 'Business', 'Arts'],['Health']
16782,['Society', 'Science', 'Sports', 'Shopping'],['Health']
50990,['Business', 'Computers', 'Society', 'Shopping'],['Computers']
50997,['Business', 'Society', 'Health', 'Computers'],['Computers']
51006,['Computers', 'Sports', 'Shopping', 'Science'],['Computers']
51008,['Business', 'Health', 'Arts', 'Shopping'],['Computers']
16805,['Health', 'Business', 'Sports', 'Computers'],['Health']
16811,['Recreation', 'Health', 'Computers', 'Arts'],['Health']
51031,['Computers', 'Society', 'Business', 'Shopping'],['Computers']
16828,['Health', 'Science', 'Recreation', 'News'],['Health']
16833,['Science', 'Business', 'Society', 'Recreation'],['Health']
51044,['Shopping', 'Recreation', 'Sports', 'Society'],['Computers']
16837,['Health', 'Business', 'Computers', 'Recreation'],['Health']
51045,['Business', 'Shopping', 'Sports', 'Science'],['Computers']
51046,['Business', 'Shopping', 'Reference', 'Computers'],['Computers']
16846,['Arts', 'Recreation', 'Computers', 'Reference'],['Health']
51054,['Shopping', 'Business', 'Arts', 'Science'],['Computers']
16856,['Health', 'Arts', 'Sports', 'Shopping'],['Health']
16865,['Science', 'Business', 'Health', 'Shopping'],['Health']
16869,['Recreation', 'Science', 'Computers', 'Arts'],['Health']
51078,['Business', 'Computers', 'Society', 'Home'],['Computers']
16877,['Health', 'Business', 'Recreation', 'News'],['Health']
16878,['Health', 'Business', 'Society', 'Sports'],['Health']
16879,['Health', 'Business', 'Home', 'Games'],['Health']
51088,['Shopping', 'Science', 'Reference', 'Computers'],['Computers']
16892,['News', 'Arts', 'Society', 'Recreation'],['Health']
51103,['Business', 'Computers', 'Sports', 'Society'],['Computers']
51124,['Business', 'Computers', 'Shopping', 'Society'],['Computers']
51134,['Business', 'Arts', 'Society', 'Recreation'],['Computers']
16924,['Health', 'Computers', 'Business', 'Sports'],['Health']
51140,['Society', 'Reference', 'News', 'Computers'],['Computers']
51142,['Computers', 'Business', 'Society', 'Sports'],['Computers']
51144,['Computers', 'Business', 'Society', 'Shopping'],['Business', 'Computers']
51146,['Society', 'Games', 'Arts', 'Reference'],['Computers']
51154,['Computers', 'Society', 'Business', 'Shopping'],['Computers']
16948,['Health', 'Recreation', 'Science', 'Business'],['Health']
16951,['Recreation', 'Health', 'Business', 'Society'],['Health']
16952,['Health', 'Recreation', 'Computers', 'Business'],['Health']
51164,['Computers', 'Shopping', 'Business', 'Society'],['Computers']
16955,['Health', 'Sports', 'Science', 'Home'],['Health']
16957,['Health', 'Recreation', 'Science', 'Games'],['Health']
16964,['Health', 'Business', 'Shopping', 'Science'],['Health']
16968,['Health', 'Home', 'Arts', 'Recreation'],['Health']
16974,['Games', 'Business', 'Arts', 'Adult'],['Health']
51186,['Computers', 'Society', 'Sports', 'Science'],['Computers']
16977,['Business', 'Health', 'Computers', 'Adult'],['Health']
16978,['Health', 'Computers', 'Business', 'Society'],['Health']
16981,['Health', 'Games', 'Recreation', 'Reference'],['Health']
51193,['Computers', 'Sports', 'Society', 'Recreation'],['Computers']
51195,['Computers', 'Shopping', 'Arts', 'Adult'],['Computers']
16995,['Health', 'Society', 'Business', 'Arts'],['Health']
17001,['Health', 'Business', 'Recreation', 'Computers'],['Health']
17003,['Health', 'Recreation', 'News', 'Society'],['Health']
51217,['Computers', 'Society', 'Sports', 'Reference'],['Computers']
17015,['Health', 'Reference', 'Business', 'Science'],['Health']
51230,['Shopping', 'Arts', 'Reference', 'Recreation'],['Computers']
51234,['Society', 'Recreation', 'Sports', 'Shopping'],['Computers']
17029,['Recreation', 'Business', 'Shopping', 'Science'],['Health']
51242,['Computers', 'Society', 'Science', 'Home'],['Computers']
17034,['Health', 'Business', 'Sports', 'Society'],['Health']
51248,['Computers', 'Sports', 'Recreation', 'Health'],['Computers']
51254,['Business', 'Computers', 'Society', 'Shopping'],['Computers']
51262,['Shopping', 'Sports', 'Society', 'Science'],['Computers']
51265,['Computers', 'Sports', 'Society', 'Games'],['Computers']
17057,['Business', 'Health', 'Recreation', 'Society'],['Health']
51274,['Computers', 'Society', 'Science', 'Recreation'],['Computers']
17063,['Health', 'Recreation', 'Home', 'Games'],['Health']
51276,['Computers', 'Society', 'Home', 'Shopping'],['Computers']
17068,['Recreation', 'Science', 'Business', 'Society'],['Health']
17075,['Health', 'Business', 'Society', 'Science'],['Health']
17076,['Health', 'Shopping', 'Science', 'Reference'],['Health']
17077,['Recreation', 'Health', 'Computers', 'Science'],['Health']
17078,['Health', 'Business', 'Computers', 'Shopping'],['Health']
51292,['Computers', 'Arts', 'Sports', 'Society'],['Computers']
51293,['Society', 'Computers', 'Recreation', 'Health'],['Computers']
17084,['Computers', 'Science', 'Recreation', 'Health'],['Health']
51298,['Computers', 'Health', 'Business', 'Sports'],['Computers']
17096,['Health', 'Computers', 'Business', 'Recreation'],['Health']
17108,['Recreation', 'Health', 'Computers', 'Reference'],['Health']
51329,['Arts', 'Society', 'Shopping', 'Reference'],['Computers']
17121,['Health', 'Computers', 'Science', 'Recreation'],['Health']
51334,['Computers', 'Society', 'Shopping', 'Business'],['Computers']
51346,['Computers', 'Business', 'Adult', 'Sports'],['Computers']
17137,['Health', 'Business', 'Recreation', 'Games'],['Health']
51357,['Shopping', 'Society', 'Computers', 'Arts'],['Computers']
51360,['Computers', 'Society', 'Business', 'Science'],['Computers']
17151,['Business', 'Home', 'Health', 'Shopping'],['Health']
51366,['Society', 'Computers', 'Science', 'Health'],['Computers']
17157,['Business', 'Health', 'Computers', 'Recreation'],['Health']
51376,['Shopping', 'Arts', 'Computers', 'Sports'],['Computers']
51380,['Society', 'Computers', 'Sports', 'Shopping'],['Computers']
51383,['Society', 'Computers', 'Arts', 'Home'],['Computers']
51386,['Computers', 'Arts', 'Sports', 'Shopping'],['Computers']
51400,['Arts', 'Sports', 'Society', 'Home'],['Computers']
51403,['Sports', 'Business', 'Shopping', 'News'],['Computers']
51409,['Society', 'Computers', 'Science', 'Sports'],['Computers']
51415,['Shopping', 'Computers', 'Science', 'Recreation'],['Computers']
51416,['Business', 'Computers', 'Sports', 'Shopping'],['Computers']
51423,['Shopping', 'Society', 'Business', 'Arts'],['Computers']
51431,['Recreation', 'Society', 'Games', 'Sports'],['Computers']
51438,['Sports', 'Society', 'Shopping', 'Reference'],['Computers']
17224,['Business', 'Society', 'Health', 'Science'],['Health']
17226,['Science', 'Recreation', 'Health', 'Shopping'],['Health']
51446,['Computers', 'Recreation', 'Health', 'Society'],['Computers']
51447,['Computers', 'Society', 'Science', 'Business'],['Computers']
51448,['Society', 'Computers', 'Business', 'Arts'],['Computers']
17241,['Business', 'Science', 'Recreation', 'Computers'],['Health']
51456,['Society', 'Games', 'Sports', 'Recreation'],['Computers']
51462,['Sports', 'Shopping', 'Computers', 'Arts'],['Computers']
17260,['Business', 'Health', 'Society', 'Science'],['Health']
17261,['Health', 'Arts', 'Science', 'Reference'],['Health']
51475,['Arts', 'Society', 'Business', 'Sports'],['Computers']
17267,['Recreation', 'Health', 'Games', 'Arts'],['Health']
17271,['Science', 'Health', 'Shopping', 'Reference'],['Health']
51486,['Computers', 'Society', 'Recreation', 'Games'],['Computers']
17273,['Health', 'Science', 'Recreation', 'Business'],['Health']
17275,['Recreation', 'Health', 'Games', 'Computers'],['Health']
17278,['Health', 'Business', 'Sports', 'Home'],['Health']
17281,['Health', 'Recreation', 'Business', 'Sports'],['Health']
17282,['Recreation', 'News', 'Home', 'Science'],['Health']
17283,['Business', 'Society', 'Reference', 'Health'],['Health']
17285,['Health', 'Shopping', 'Science', 'Recreation'],['Health']
51500,['Computers', 'Business', 'Sports', 'Society'],['Computers']
17290,['Health', 'Business', 'Reference', 'Computers'],['Health']
51509,['Sports', 'Society', 'Home', 'Health'],['Computers']
17297,['Arts', 'Business', 'Society', 'Science'],['Health']
51513,['Business', 'Shopping', 'Computers', 'Home'],['Computers']
17299,['Home', 'Computers', 'Adult', 'Recreation'],['Health']
17300,['Health', 'Business', 'Science', 'Recreation'],['Health']
51517,['Shopping', 'Computers', 'Business', 'Arts'],['Computers']
51518,['Business', 'Computers', 'Arts', 'Sports'],['Science', 'Computers']
17307,['Health', 'Sports', 'Recreation', 'Home'],['Health']
17308,['Health', 'Arts', 'Society', 'Science'],['Health']
51523,['Home', 'Business', 'Science', 'Health'],['Computers']
51528,['Computers', 'Sports', 'Society', 'Shopping'],['Computers']
51531,['Business', 'Sports', 'Games', 'Computers'],['Computers']
17321,['Health', 'Recreation', 'Computers', 'Business'],['Health']
51540,['Computers', 'Business', 'Arts', 'Science'],['Computers']
51543,['Business', 'Shopping', 'Health', 'Games'],['Computers']
51549,['Shopping', 'Business', 'Society', 'Home'],['Computers']
51550,['Shopping', 'Science', 'Computers', 'Home'],['Computers']
51554,['Shopping', 'Society', 'Home', 'Business'],['Computers']
51567,['Business', 'Arts', 'Society', 'News'],['Computers']
17357,['Health', 'Recreation', 'Business', 'Adult'],['Health']
51581,['Computers', 'Society', 'Arts', 'Sports'],['Computers']
17367,['Reference', 'Health', 'Arts', 'Science'],['Health']
17380,['Health', 'Home', 'Society', 'Shopping'],['Health']
51597,['Society', 'Business', 'Recreation', 'Games'],['Computers']
51598,['Computers', 'Society', 'News', 'Sports'],['Computers']
17384,['Health', 'Adult', 'Sports', 'Society'],['Health']
17385,['Health', 'Arts', 'Science', 'Recreation'],['Health']
51602,['Computers', 'Society', 'Science', 'Reference'],['Computers']
17392,['Health', 'Recreation', 'Computers', 'Arts'],['Health']
51607,['Computers', 'Sports', 'Society', 'Shopping'],['Computers']
17397,['Health', 'Business', 'Computers', 'Home'],['Health']
17402,['Health', 'Computers', 'Recreation', 'Business'],['Health']
51619,['Computers', 'Business', 'Science', 'Arts'],['Computers']
17407,['Health', 'Recreation', 'Business', 'Sports'],['Health']
51625,['Computers', 'Society', 'Shopping', 'Home'],['Computers']
17417,['Health', 'Reference', 'Science', 'Sports'],['Health']
17418,['Recreation', 'Health', 'Arts', 'Sports'],['Health']
17419,['Recreation', 'Home', 'Health', 'Games'],['Health']
51632,['Computers', 'Society', 'Science', 'Sports'],['Computers']
17421,['Health', 'Home', 'Business', 'Arts'],['Health']
51635,['Computers', 'Sports', 'Home', 'Business'],['Computers']
17423,['Health', 'Recreation', 'Science', 'Games'],['Health']
17424,['Health', 'Reference', 'News', 'Arts'],['Health']
51637,['Computers', 'Recreation', 'Games', 'Adult'],['Computers']
51638,['Business', 'Shopping', 'Computers', 'News'],['Computers']
17427,['Health', 'Business', 'Science', 'Recreation'],['Health']
51647,['Computers', 'Society', 'Sports', 'Shopping'],['Computers']
17435,['Health', 'Computers', 'News', 'Business'],['Health']
51650,['Shopping', 'Business', 'Sports', 'Recreation'],['Computers']
51652,['Sports', 'Business', 'Arts', 'Shopping'],['Computers']
17439,['Health', 'Business', 'Shopping', 'Science'],['Health']
17441,['Health', 'Business', 'Science', 'Adult'],['Health']
51661,['Shopping', 'Arts', 'Society', 'Recreation'],['Computers']
17450,['Home', 'Business', 'Science', 'Reference'],['Health']
17453,['Health', 'Recreation', 'Arts', 'Business'],['Health']
51669,['Health', 'Computers', 'Business', 'Society'],['Computers']
