ref id,Predicted,Actual
0,['Business', 'Society', 'Arts', 'Sports'],['Adult']
49612,['Society', 'Business', 'Arts', 'Shopping'],['Business']
15418,['News', 'Reference', 'Health', 'Arts'],['Health']
15423,['Health', 'Science', 'Business', 'Reference'],['Health']
15424,['Home', 'Business', 'Health', 'Science'],['Health']
15427,['Health', 'News', 'Recreation', 'Home'],['Health']
15430,['Recreation', 'Society', 'Health', 'Science'],['Health']
15438,['Health', 'Home', 'Business', 'Science'],['Health']
15441,['Recreation', 'Health', 'Home', 'Science'],['Recreation', 'Health']
15443,['Health', 'Business', 'Home', 'Society'],['Health']
15447,['Health', 'Science', 'Reference', 'Business'],['Health']
49658,['Society', 'Business', 'Health', 'Shopping'],['Business']
15457,['Health', 'Science', 'Reference', 'Business'],['Health']
49659,['Shopping', 'Business', 'Science', 'Arts'],['Business']
49660,['Business', 'Society', 'Sports', 'Health'],['Business']
15460,['Business', 'Computers', 'Sports', 'Science'],['Health']
49663,['Business', 'Science', 'Society', 'Computers'],['Business']
15463,['Computers', 'Recreation', 'Arts', 'Business'],['Health']
49671,['Home', 'Shopping', 'Business', 'Computers'],['Business']
15473,['Health', 'Society', 'Reference', 'Home'],['Health']
49679,['Business', 'Computers', 'Science', 'Shopping'],['Business']
15480,['Recreation', 'Home', 'Adult', 'Health'],['Health']
15488,['Health', 'Reference', 'Science', 'Arts'],['Health']
49696,['Business', 'Shopping', 'Society', 'Computers'],['Business']
49697,['Business', 'Computers', 'Sports', 'Shopping'],['Business']
49707,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
15513,['Health', 'Business', 'Reference', 'Recreation'],['Health']
49715,['Business', 'Shopping', 'Computers', 'Science'],['Business']
49721,['Shopping', 'Business', 'Science', 'Arts'],['Business']
15521,['Recreation', 'Home', 'Health', 'News'],['Health']
49726,['Computers', 'Business', 'Shopping', 'Society'],['Business']
49728,['Business', 'Shopping', 'Computers', 'Science'],['Business']
49731,['Business', 'Computers', 'Shopping', 'Sports'],['Business']
49737,['Business', 'Shopping', 'Recreation', 'Sports'],['Business']
15541,['Recreation', 'Business', 'Health', 'Arts'],['Health']
49744,['Business', 'Computers', 'Science', 'Shopping'],['Business']
49745,['Business', 'Society', 'Computers', 'Shopping'],['Business']
15547,['Health', 'Arts', 'Recreation', 'Computers'],['Health']
49756,['Business', 'Society', 'Sports', 'Computers'],['Business']
49760,['Business', 'Recreation', 'Shopping', 'Society'],['Business']
15567,['Health', 'News', 'Recreation', 'Home'],['Health']
15569,['Sports', 'Computers', 'Arts', 'Business'],['Health']
49772,['Sports', 'Society', 'Arts', 'Business'],['Business']
15577,['Health', 'Home', 'Arts', 'News'],['Health']
15591,['Recreation', 'Games', 'Sports', 'Arts'],['Health']
49793,['Business', 'Computers', 'Sports', 'Shopping'],['Business']
49795,['News', 'Shopping', 'Business', 'Science'],['Business']
49807,['Business', 'Arts', 'Reference', 'Society'],['Business']
49809,['Business', 'Society', 'News', 'Shopping'],['Business']
15611,['Health', 'Business', 'Arts', 'Reference'],['Health']
15617,['Health', 'Business', 'Science', 'Arts'],['Health']
15627,['Home', 'Arts', 'Recreation', 'Computers'],['Health']
15642,['Health', 'Home', 'Arts', 'Recreation'],['Health']
15651,['Health', 'Recreation', 'Arts', 'Business'],['Health']
15654,['Arts', 'Health', 'Reference', 'Recreation'],['Health']
49856,['Business', 'Home', 'Health', 'Society'],['Business']
49857,['Shopping', 'Business', 'Science', 'Arts'],['Business']
15659,['Health', 'Business', 'Arts', 'Science'],['Health']
49864,['Business', 'Computers', 'Society', 'Reference'],['Business']
15663,['Home', 'Shopping', 'Society', 'Business'],['Health']
15669,['Business', 'Health', 'Arts', 'Reference'],['Health']
15671,['Arts', 'Health', 'Recreation', 'Business'],['Health']
15673,['Health', 'Business', 'Recreation', 'Arts'],['Health']
49879,['Games', 'Business', 'Computers', 'Home'],['Business']
15680,['Health', 'Science', 'Reference', 'Home'],['Health']
49889,['Shopping', 'Business', 'Arts', 'Recreation'],['Business']
15701,['Health', 'Home', 'Science', 'Recreation'],['Health']
49905,['Business', 'Health', 'Shopping', 'Sports'],['Business']
15704,['Arts', 'Shopping', 'Business', 'Home'],['Health']
49908,['Business', 'Shopping', 'Health', 'Science'],['Business']
15716,['Health', 'Science', 'Recreation', 'Society'],['Health']
15717,['Health', 'Business', 'Shopping', 'Home'],['Health']
15720,['Health', 'Society', 'Science', 'Arts'],['Health']
15722,['Health', 'Reference', 'Science', 'Home'],['Health']
49939,['Business', 'Computers', 'Arts', 'Health'],['Business']
15737,['Computers', 'Recreation', 'Arts', 'Business'],['Health']
49945,['Business', 'Sports', 'Society', 'Computers'],['Business']
49946,['Business', 'Shopping', 'Health', 'Society'],['Business']
15747,['Health', 'Science', 'Reference', 'Society'],['Health']
49955,['Shopping', 'Business', 'Arts', 'Society'],['Business']
15760,['Health', 'Reference', 'Science', 'News'],['Health']
49970,['Business', 'Shopping', 'Computers', 'Home'],['Business']
15769,['Health', 'Science', 'Computers', 'Society'],['Health']
15774,['Shopping', 'Home', 'Business', 'Arts'],['Health']
15776,['Health', 'News', 'Business', 'Science'],['Health']
15786,['Health', 'Society', 'Science', 'Home'],['Health']
15788,['Shopping', 'Business', 'Science', 'Arts'],['Society', 'Health']
15806,['Health', 'Society', 'Home', 'Arts'],['Health']
15810,['Health', 'Recreation', 'Games', 'Reference'],['Health']
50023,['Home', 'Business', 'Society', 'Shopping'],['Business']
15823,['Health', 'Business', 'Shopping', 'Science'],['Health']
50033,['Sports', 'Recreation', 'Computers', 'Business'],['Business']
15837,['Health', 'Society', 'Home', 'Business'],['Health']
50045,['Business', 'Computers', 'Shopping', 'Sports'],['Business']
15846,['Health', 'Business', 'Recreation', 'Science'],['Health']
50052,['Business', 'Society', 'Recreation', 'Computers'],['Business']
50063,['Business', 'Computers', 'Arts', 'Sports'],['Business']
50064,['Business', 'Health', 'Computers', 'Shopping'],['Business']
15863,['Health', 'Society', 'Business', 'Science'],['Health']
15864,['Health', 'Science', 'Computers', 'Business'],['Health']
50069,['Business', 'Shopping', 'Sports', 'Computers'],['Business']
15868,['Health', 'Science', 'Home', 'Business'],['Health']
50074,['Society', 'Arts', 'Health', 'Business'],['Business']
50075,['Business', 'Computers', 'Health', 'Science'],['Business']
15875,['Health', 'Arts', 'Reference', 'Science'],['Health']
50082,['Business', 'Shopping', 'Science', 'Computers'],['Business']
15878,['Health', 'Science', 'Recreation', 'Arts'],['Health']
15897,['Health', 'Reference', 'Science', 'News'],['Health']
15904,['Shopping', 'Business', 'Arts', 'Science'],['Health']
15907,['Health', 'Recreation', 'Computers', 'Arts'],['Health']
15909,['Health', 'Reference', 'News', 'Science'],['Health']
50117,['Computers', 'Business', 'Sports', 'Society'],['Business']
50118,['Shopping', 'Business', 'Science', 'Arts'],['Business']
15921,['Health', 'Reference', 'Science', 'Recreation'],['Health']
15922,['Health', 'Science', 'Reference', 'Business'],['Health']
15932,['Health', 'Reference', 'Arts', 'Recreation'],['Health']
15938,['Health', 'Business', 'Recreation', 'Arts'],['Health']
15940,['Shopping', 'Health', 'Business', 'Science'],['Health']
15944,['Health', 'Business', 'Arts', 'Home'],['Health']
15945,['Health', 'Reference', 'Science', 'Society'],['Health']
50151,['Shopping', 'Business', 'Computers', 'Home'],['Business']
15948,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
15949,['Science', 'Health', 'Reference', 'Society'],['Health']
50154,['Shopping', 'Business', 'Society', 'Recreation'],['Business']
15954,['Health', 'Science', 'Recreation', 'Arts'],['Health']
15957,['Health', 'Recreation', 'Reference', 'Society'],['Health']
50175,['Shopping', 'Sports', 'Society', 'Arts'],['Business']
50176,['Business', 'Computers', 'Shopping', 'Science'],['Business']
15987,['Health', 'Reference', 'Recreation', 'Science'],['Health']
15998,['Health', 'Society', 'Recreation', 'Arts'],['Health']
50204,['Business', 'Home', 'Reference', 'Computers'],['Business']
16001,['Health', 'Business', 'Reference', 'Recreation'],['Health']
16006,['Society', 'Sports', 'Arts', 'Business'],['Health']
50212,['Computers', 'Business', 'Society', 'News'],['Business']
50213,['Business', 'Society', 'Shopping', 'Home'],['Business']
50223,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
16020,['Health', 'Home', 'Business', 'Reference'],['Health']
50227,['Business', 'Society', 'Home', 'News'],['Business']
50229,['Business', 'Reference', 'Computers', 'News'],['Business']
50232,['Business', 'Health', 'Society', 'Home'],['Business']
16036,['Health', 'Business', 'Arts', 'Home'],['Health']
50243,['Society', 'Sports', 'Health', 'Computers'],['Business']
16042,['Health', 'Home', 'Business', 'Science'],['Health']
50247,['Business', 'Society', 'Computers', 'Health'],['Business']
50258,['Business', 'Computers', 'Society', 'Sports'],['Business']
50259,['Business', 'Computers', 'Society', 'Science'],['Business']
16071,['Health', 'News', 'Science', 'Recreation'],['Health']
16096,['Arts', 'Adult', 'Health', 'Recreation'],['Health']
16100,['Health', 'Science', 'Home', 'Business'],['Health']
16110,['Health', 'Society', 'Arts', 'Shopping'],['Health']
50317,['Business', 'Shopping', 'Computers', 'Science'],['Business']
16113,['Business', 'Health', 'Recreation', 'News'],['Health']
50324,['Computers', 'Business', 'Shopping', 'Society'],['Business']
50329,['Shopping', 'Business', 'Society', 'Computers'],['Business']
16132,['Health', 'Business', 'Home', 'Recreation'],['Health']
50350,['Shopping', 'Business', 'Science', 'Arts'],['Business', 'Shopping']
16165,['Recreation', 'Computers', 'Sports', 'Arts'],['Health']
16166,['Health', 'Science', 'Business', 'Recreation'],['Health']
50376,['Sports', 'Recreation', 'Arts', 'Society'],['Business']
16172,['Health', 'Business', 'Home', 'Science'],['Health']
50379,['Shopping', 'Business', 'Arts', 'Home'],['Business']
16174,['Health', 'Business', 'Home', 'Science'],['Health']
16179,['Health', 'Home', 'Business', 'News'],['Health']
16184,['Health', 'Home', 'Business', 'News'],['Health']
16185,['Health', 'Computers', 'Recreation', 'Adult'],['Health']
50392,['Business', 'Computers', 'Science', 'Recreation'],['Business']
50397,['Business', 'Computers', 'Society', 'Science'],['Business']
50402,['Business', 'Arts', 'Recreation', 'Shopping'],['Business']
50403,['Society', 'Health', 'Home', 'Arts'],['Business']
50411,['Sports', 'Recreation', 'Business', 'Society'],['Business']
16206,['Health', 'Home', 'Business', 'News'],['Health']
50416,['Business', 'Sports', 'Recreation', 'Computers'],['Business']
16211,['Shopping', 'Business', 'Science', 'Recreation'],['Health']
16213,['Business', 'Computers', 'Health', 'Science'],['Health']
16214,['Health', 'Business', 'Computers', 'Home'],['Health']
16215,['Health', 'Home', 'News', 'Society'],['Health']
16216,['Health', 'Home', 'Science', 'Computers'],['Health']
16217,['Health', 'Recreation', 'Business', 'Home'],['Health']
50425,['Business', 'Computers', 'Society', 'Recreation'],['Business']
50426,['Business', 'Sports', 'Computers', 'Society'],['Business']
50428,['Sports', 'Recreation', 'Society', 'Arts'],['Business']
50431,['Business', 'Sports', 'Society', 'Computers'],['Business']
50434,['Business', 'Recreation', 'Science', 'Computers'],['Business']
50436,['Sports', 'Recreation', 'Computers', 'Society'],['Business']
16231,['Health', 'Home', 'Business', 'Society'],['Health']
16238,['Health', 'Home', 'Business', 'News'],['Health']
16239,['Health', 'Business', 'Home', 'Science'],['Health']
16247,['Health', 'Home', 'Society', 'Business'],['Health']
50455,['Business', 'Home', 'Shopping', 'Computers'],['Business']
50458,['Shopping', 'Business', 'Recreation', 'Society'],['Business']
16255,['Health', 'Home', 'Business', 'News'],['Health']
50466,['Recreation', 'Business', 'Society', 'Shopping'],['Business']
50467,['Business', 'Society', 'Computers', 'Shopping'],['Business']
50469,['Business', 'Shopping', 'Computers', 'Science'],['Business']
50472,['Business', 'Recreation', 'Society', 'Science'],['Business']
16267,['Health', 'Computers', 'Business', 'Recreation'],['Health']
16268,['Health', 'Business', 'Home', 'Science'],['Health']
50481,['Business', 'Shopping', 'Home', 'Society'],['Business']
50489,['Business', 'Computers', 'Shopping', 'Recreation'],['Business']
50491,['Business', 'Arts', 'Shopping', 'Computers'],['Business']
50507,['Arts', 'Society', 'Shopping', 'Sports'],['Business']
16304,['Shopping', 'Reference', 'Business', 'Science'],['Health']
16308,['Health', 'Business', 'Reference', 'Arts'],['Health']
16310,['Health', 'Business', 'Computers', 'Recreation'],['Health']
16311,['Health', 'Science', 'Business', 'Recreation'],['Health']
50518,['Arts', 'Shopping', 'Society', 'Sports'],['Business']
16313,['Shopping', 'Business', 'Science', 'Arts'],['Health']
50520,['Sports', 'Business', 'Computers', 'Recreation'],['Business']
16316,['Health', 'Business', 'Home', 'Reference'],['Health']
16321,['Health', 'Society', 'Business', 'Science'],['Health']
50529,['Sports', 'Recreation', 'Arts', 'Computers'],['Computers']
50539,['Computers', 'Society', 'Recreation', 'Shopping'],['Computers']
50550,['Computers', 'Society', 'Sports', 'Business'],['Computers']
50560,['Computers', 'Society', 'Science', 'Shopping'],['Computers']
50565,['Computers', 'Business', 'Science', 'Society'],['Computers']
50575,['Computers', 'Society', 'Business', 'Science'],['Computers']
16370,['Reference', 'Recreation', 'Health', 'Arts'],['Health']
50582,['Computers', 'Business', 'Society', 'Science'],['Computers']
16380,['Health', 'Home', 'Business', 'Science'],['Society', 'Health']
50597,['Computers', 'Science', 'Reference', 'Society'],['Computers']
50613,['Science', 'Computers', 'Society', 'Business'],['Computers']
16409,['Home', 'Society', 'Arts', 'Recreation'],['Health']
16412,['Health', 'News', 'Society', 'Arts'],['Health']
16418,['Science', 'Health', 'Business', 'Reference'],['Health']
50636,['Computers', 'Arts', 'Society', 'Reference'],['Computers']
50642,['Computers', 'Science', 'Society', 'Reference'],['Computers']
50645,['Computers', 'Games', 'Society', 'News'],['Computers']
16445,['Science', 'Computers', 'Arts', 'Recreation'],['Health']
50654,['Computers', 'Sports', 'Society', 'Science'],['Computers']
50657,['Computers', 'Society', 'Science', 'Arts'],['Computers']
50672,['Arts', 'Business', 'Health', 'Society'],['Computers']
16465,['Health', 'Business', 'Computers', 'Science'],['Health']
50680,['Computers', 'Sports', 'Business', 'Society'],['Computers']
50682,['Computers', 'Science', 'Society', 'Games'],['Computers']
50684,['Computers', 'Games', 'Society', 'Science'],['Computers']
16480,['Health', 'Business', 'Science', 'News'],['Health']
50691,['Sports', 'Arts', 'Computers', 'Recreation'],['Computers']
16485,['Health', 'Society', 'Business', 'Home'],['Health']
16486,['Business', 'News', 'Science', 'Health'],['Health']
50696,['Computers', 'Science', 'Reference', 'Business'],['Computers']
50706,['Computers', 'Society', 'Sports', 'Science'],['Computers']
50707,['Computers', 'Games', 'Science', 'Business'],['Computers']
50710,['Computers', 'Science', 'Society', 'Business'],['Computers']
50712,['Computers', 'Society', 'Reference', 'Science'],['Computers']
16505,['Shopping', 'Business', 'Science', 'Health'],['Health']
50716,['Computers', 'Society', 'Arts', 'Sports'],['Computers']
50724,['Computers', 'Arts', 'Recreation', 'Society'],['Computers']
50727,['Sports', 'Computers', 'Recreation', 'Arts'],['Computers']
50734,['Sports', 'Computers', 'Recreation', 'Society'],['Computers']
16530,['Health', 'News', 'Home', 'Reference'],['Health']
16531,['Shopping', 'Business', 'Science', 'Arts'],['Health']
50739,['Computers', 'Science', 'Society', 'Health'],['Computers']
50740,['Sports', 'Computers', 'Recreation', 'Arts'],['Computers']
16540,['Shopping', 'Business', 'Science', 'Arts'],['Health']
50749,['Computers', 'Society', 'Games', 'Recreation'],['Computers']
16546,['Health', 'Home', 'Reference', 'Society'],['Society', 'Health']
50754,['Sports', 'Computers', 'Recreation', 'Arts'],['Computers']
