ref id,Predicted,Actual
0,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
15355,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
15356,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
49556,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
49557,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
15360,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
49569,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
15372,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
15374,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
49603,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
15403,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
49608,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
49611,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
15410,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
49612,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
15418,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
15423,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
15424,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
15427,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
15430,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
15438,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
15441,['Business', 'Shopping', 'Arts', 'Computers'],['Recreation', 'Health']
15443,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
15447,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
49658,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
15457,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
49659,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
49660,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
15460,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
49663,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
15463,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
49671,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
15473,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
49679,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
15480,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
15488,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
49696,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
49697,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
49707,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
15513,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
49715,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
49721,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
15521,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
49726,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
49728,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
49731,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
49737,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
15541,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
49744,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
49745,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
15547,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
49756,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
49760,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
15567,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
15569,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
49772,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
15577,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
15591,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
49793,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
49795,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
49807,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
49809,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
15611,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
15617,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
15627,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
15642,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
15651,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
15654,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
49856,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
49857,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
15659,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
49864,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
15663,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
15669,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
15671,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
15673,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
49879,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
15680,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
49889,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
15701,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
49905,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
15704,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
49908,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
15716,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
15717,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
15720,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
15722,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
49939,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
15737,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
49945,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
49946,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
15747,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
49955,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
15760,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
49970,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
15769,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
15774,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
15776,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
15786,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
15788,['Business', 'Shopping', 'Arts', 'Computers'],['Society', 'Health']
15806,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
15810,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
50023,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
15823,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
50033,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
15837,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
50045,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
15846,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
50052,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
50063,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
50064,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
15863,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
15864,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
50069,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
15868,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
50074,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
50075,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
15875,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
50082,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
15878,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
15897,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
15904,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
15907,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
15909,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
50117,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
50118,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
15921,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
15922,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
15932,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
15938,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
15940,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
15944,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
15945,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
50151,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
15948,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
15949,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
50154,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
15954,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
15957,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
50175,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
50176,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
15987,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
15998,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
50204,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
16001,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
16006,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
50212,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
50213,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
50223,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
16020,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
50227,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
50229,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
50232,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
16036,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
50243,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
16042,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
50247,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
50258,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
50259,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
16071,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
16096,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
16100,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
16110,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
50317,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
16113,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
50324,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
50329,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
16132,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
50350,['Business', 'Shopping', 'Arts', 'Computers'],['Business', 'Shopping']
16165,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
16166,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
50376,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
16172,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
50379,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
16174,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
16179,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
16184,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
16185,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
50392,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
50397,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
50402,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
50403,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
50411,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
16206,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
50416,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
16211,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
16213,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
16214,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
16215,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
16216,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
16217,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
50425,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
50426,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
50428,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
50431,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
50434,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
50436,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
16231,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
16238,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
16239,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
16247,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
50455,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
50458,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
16255,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
50466,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
50467,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
50469,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
50472,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
16267,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
16268,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
50481,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
50489,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
50491,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
50507,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
16304,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
16308,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
16310,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
16311,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
50518,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
16313,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
50520,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
16316,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
16321,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
50529,['Business', 'Shopping', 'Arts', 'Computers'],['Computers']
50539,['Business', 'Shopping', 'Arts', 'Computers'],['Computers']
50550,['Business', 'Shopping', 'Arts', 'Computers'],['Computers']
50560,['Business', 'Shopping', 'Arts', 'Computers'],['Computers']
50565,['Business', 'Shopping', 'Arts', 'Computers'],['Computers']
50575,['Business', 'Shopping', 'Arts', 'Computers'],['Computers']
16370,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
50582,['Business', 'Shopping', 'Arts', 'Computers'],['Computers']
16380,['Business', 'Shopping', 'Arts', 'Computers'],['Society', 'Health']
50597,['Business', 'Shopping', 'Arts', 'Computers'],['Computers']
50613,['Business', 'Shopping', 'Arts', 'Computers'],['Computers']
16409,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
16412,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
16418,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
50636,['Business', 'Shopping', 'Arts', 'Computers'],['Computers']
50642,['Business', 'Shopping', 'Arts', 'Computers'],['Computers']
50645,['Business', 'Shopping', 'Arts', 'Computers'],['Computers']
16445,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
50654,['Business', 'Shopping', 'Arts', 'Computers'],['Computers']
50657,['Business', 'Shopping', 'Arts', 'Computers'],['Computers']
50672,['Business', 'Shopping', 'Arts', 'Computers'],['Computers']
16465,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
50680,['Business', 'Shopping', 'Arts', 'Computers'],['Computers']
50682,['Business', 'Shopping', 'Arts', 'Computers'],['Computers']
50684,['Business', 'Shopping', 'Arts', 'Computers'],['Computers']
16480,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
50691,['Business', 'Shopping', 'Arts', 'Computers'],['Computers']
16485,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
16486,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
50696,['Business', 'Shopping', 'Arts', 'Computers'],['Computers']
50706,['Business', 'Shopping', 'Arts', 'Computers'],['Computers']
50707,['Business', 'Shopping', 'Arts', 'Computers'],['Computers']
50710,['Business', 'Shopping', 'Arts', 'Computers'],['Computers']
50712,['Business', 'Shopping', 'Arts', 'Computers'],['Computers']
16505,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
50716,['Business', 'Shopping', 'Arts', 'Computers'],['Computers']
50724,['Business', 'Shopping', 'Arts', 'Computers'],['Computers']
50727,['Business', 'Shopping', 'Arts', 'Computers'],['Computers']
50734,['Business', 'Shopping', 'Arts', 'Computers'],['Computers']
16530,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
16531,['Recreation', 'Arts', 'Computers', 'Business'],['Health']
50739,['Business', 'Shopping', 'Arts', 'Computers'],['Computers']
50740,['Business', 'Shopping', 'Arts', 'Computers'],['Computers']
16540,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
50749,['Business', 'Shopping', 'Arts', 'Computers'],['Computers']
16546,['Business', 'Shopping', 'Arts', 'Computers'],['Society', 'Health']
