ref id,Predicted,Actual
0,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
15948,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
15949,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
50154,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
15954,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
15957,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
50175,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
50176,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
15987,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
15998,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
50204,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
16001,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
16006,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
50212,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
50213,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
50223,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
16020,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
50227,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
50229,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
50232,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
16036,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
50243,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
16042,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
50247,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
50258,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
50259,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
16071,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
16096,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
16100,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
16110,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
50317,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
16113,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
50324,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
50329,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
16132,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
50350,['Business', 'Shopping', 'Computers', 'Arts'],['Business', 'Shopping']
16165,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
16166,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
50376,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
16172,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
50379,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
16174,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
16179,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
16184,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
16185,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
50392,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
50397,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
50402,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
50403,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
50411,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
16206,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
50416,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
16211,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
16213,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
16214,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
16215,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
16216,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
16217,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
50425,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
50426,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
50428,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
50431,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
50434,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
50436,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
16231,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
16238,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
16239,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
16247,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
50455,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
50458,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
16255,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
50466,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
50467,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
50469,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
50472,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
16267,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
16268,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
50481,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
50489,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
50491,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
50507,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
16304,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
16308,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
16310,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
16311,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
50518,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
16313,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
50520,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
16316,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
16321,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
50529,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
50539,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
50550,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
50560,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
50565,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
50575,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
16370,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
50582,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
16380,['Business', 'Shopping', 'Computers', 'Arts'],['Society', 'Health']
50597,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
50613,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
16409,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
16412,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
16418,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
50636,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
50642,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
50645,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
16445,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
50654,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
50657,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
50672,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
16465,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
50680,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
50682,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
50684,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
16480,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
50691,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
16485,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
16486,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
50696,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
50706,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
50707,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
50710,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
50712,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
16505,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
50716,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
50724,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
50727,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
50734,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
16530,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
16531,['Business', 'Computers', 'Arts', 'Recreation'],['Health']
50739,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
50740,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
16540,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
50749,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
16546,['Business', 'Shopping', 'Computers', 'Arts'],['Society', 'Health']
50754,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
16554,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
16555,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
50765,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
16559,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
16560,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
16569,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
16570,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
50784,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
16580,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
50790,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
16583,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
50792,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
50794,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
16589,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
50803,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
16597,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
50808,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
16604,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
16606,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
16607,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
16610,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
16618,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
50828,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
16625,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
50836,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
50837,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
16633,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
16634,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
50844,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
16637,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
16640,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
16644,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
50856,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
16652,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
50862,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
16655,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
16679,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
16689,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
50897,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
16691,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
50899,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
50902,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
16697,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
16708,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
50923,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
16718,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
50934,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
16729,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
50939,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
16739,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
50950,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
16747,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
50963,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
50967,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
16767,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
16768,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
16769,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
50976,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
50977,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
50978,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
50981,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
16774,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
16776,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
16778,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
16779,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
16782,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
50990,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
50997,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
51006,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
51008,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
16805,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
16811,['Business', 'Computers', 'Arts', 'Recreation'],['Health']
51031,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
16828,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
16833,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
51044,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
16837,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
51045,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
51046,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
16846,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
51054,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
16856,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
16865,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
16869,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
51078,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
16877,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
16878,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
16879,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
51088,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
16892,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
51103,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
51124,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
51134,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
16924,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
51140,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
51142,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
51144,['Business', 'Computers', 'Arts', 'Recreation'],['Business', 'Computers']
51146,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
51154,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
16948,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
16951,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
16952,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
51164,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
16955,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
16957,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
16964,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
16968,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
16974,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
51186,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
16977,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
16978,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
16981,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
51193,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
51195,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
16995,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
17001,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
17003,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
51217,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
17015,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
51230,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
51234,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
17029,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
51242,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
17034,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
51248,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
51254,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
51262,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
51265,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
17057,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
51274,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
17063,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
51276,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
