49773, predicted: Arts, actual: Business
14030, predicted: Science, actual: News
14033, predicted: Reference, actual: News
14044, predicted: Business, actual: News
14066, predicted: Recreation, actual: News
14067, predicted: Computers, actual: News
14073, predicted: Computers, actual: Recreation
14084, predicted: Computers, actual: Recreation
14087, predicted: Shopping, actual: Recreation
14099, predicted: Science, actual: Recreation
14132, predicted: Reference, actual: Games
14164, predicted: Business, actual: Games
14170, predicted: Reference, actual: Games
14190, predicted: Science, actual: Games
14206, predicted: Shopping, actual: Games
14207, predicted: Kids, actual: Games
14215, predicted: Computers, actual: Games
14233, predicted: Arts, actual: Games
14241, predicted: Arts, actual: Games
14280, predicted: Shopping, actual: Games
14289, predicted: Society, actual: Games
14293, predicted: Computers, actual: Games
14310, predicted: News, actual: Games
14314, predicted: Computers, actual: Games
14326, predicted: Reference, actual: Games
14329, predicted: Games, actual: Society
14340, predicted: Computers, actual: Games
14353, predicted: Recreation, actual: Games
14357, predicted: Recreation, actual: Games
14374, predicted: Computers, actual: Games
14379, predicted: Home, actual: Games
14381, predicted: Computers, actual: Games
14390, predicted: Shopping, actual: Games
14393, predicted: Shopping, actual: Games
14396, predicted: Society, actual: Games
14405, predicted: Arts, actual: Games
14413, predicted: Recreation, actual: Games
14443, predicted: Recreation, actual: Games
14465, predicted: Computers, actual: Games
14474, predicted: Sports, actual: Games
14482, predicted: Kids, actual: Games
14498, predicted: Health, actual: Games
14552, predicted: Science, actual: Games
14554, predicted: Sports, actual: Games
14556, predicted: News, actual: Games
14581, predicted: Reference, actual: Games
14592, predicted: Kids, actual: Games
14611, predicted: Shopping, actual: Games
14619, predicted: Kids, actual: Games
14623, predicted: Recreation, actual: Games
14635, predicted: Kids, actual: Games
14638, predicted: Computers, actual: Games
14653, predicted: Science, actual: Games
14667, predicted: Health, actual: Games
14668, predicted: Health, actual: Games
14670, predicted: Kids, actual: Games
14699, predicted: Kids, actual: Games
14708, predicted: News, actual: Games
14709, predicted: Science, actual: Games
14724, predicted: Science, actual: Games
14725, predicted: Recreation, actual: Games
14729, predicted: Computers, actual: Games
14751, predicted: Health, actual: Games
14756, predicted: Arts, actual: Games
14759, predicted: Home, actual: Games
14768, predicted: Society, actual: Games
14782, predicted: Sports, actual: Games
14786, predicted: Home, actual: Games
14788, predicted: Home, actual: Games
14819, predicted: Kids, actual: Games
14828, predicted: Computers, actual: Games
14839, predicted: Shopping, actual: Games
14852, predicted: Recreation, actual: Games
14910, predicted: Computers, actual: Games
14950, predicted: Business, actual: Games
14958, predicted: Home, actual: Games
14961, predicted: Business, actual: Games
14985, predicted: Business, actual: Games
14994, predicted: Adult, actual: Games
15015, predicted: Arts, actual: Games
15041, predicted: Arts, actual: Games
15043, predicted: Kids, actual: Games
15052, predicted: Adult, actual: Games
15056, predicted: Recreation, actual: Games
15059, predicted: Arts, actual: Games
15063, predicted: Arts, actual: Games
15075, predicted: Reference, actual: Games
15077, predicted: Shopping, actual: Games
15121, predicted: Recreation, actual: Games
15136, predicted: Recreation, actual: Games
15159, predicted: Computers, actual: Health
15191, predicted: Society, actual: Health
15194, predicted: Business, actual: Health
15240, predicted: Kids, actual: Health
15311, predicted: Recreation, actual: Health
15340, predicted: Shopping, actual: Health
15348, predicted: Recreation, actual: Health
15364, predicted: Business, actual: Health
15367, predicted: Arts, actual: Health
15377, predicted: Adult, actual: Health
15390, predicted: Science, actual: Health
15398, predicted: Recreation, actual: Health
15424, predicted: Home, actual: Health
15431, predicted: Regional, actual: Health
15436, predicted: Computers, actual: Health
15439, predicted: Shopping, actual: Health
15442, predicted: Computers, actual: Health
15444, predicted: Computers, actual: Health
15457, predicted: Society, actual: Health
15458, predicted: Society, actual: Health
15472, predicted: Kids, actual: Health
15481, predicted: Arts, actual: Health
15499, predicted: Science, actual: Health
15531, predicted: Arts, actual: Health
15562, predicted: Kids, actual: Health
15584, predicted: Arts, actual: Health
15603, predicted: Business, actual: Health
15636, predicted: Science, actual: Health
15639, predicted: Science, actual: Health
15641, predicted: Kids, actual: Health
15642, predicted: Society, actual: Health
15656, predicted: Business, actual: Health
15670, predicted: Computers, actual: Health
15672, predicted: News, actual: Health
15686, predicted: Adult, actual: Health
15687, predicted: Home, actual: Health
15688, predicted: Business, actual: Health
15689, predicted: Business, actual: Health
15722, predicted: Business, actual: Health
15758, predicted: Recreation, actual: Health
15769, predicted: Kids, actual: Health
15775, predicted: Shopping, actual: Health
15787, predicted: Recreation, actual: Health
15788, predicted: Health, actual: Society
15800, predicted: Sports, actual: Health
15833, predicted: Health, actual: Science
15856, predicted: Society, actual: Health
15864, predicted: Society, actual: Health
15902, predicted: Arts, actual: Health
15904, predicted: Business, actual: Health
15913, predicted: Reference, actual: Health
15926, predicted: Kids, actual: Health
15930, predicted: Society, actual: Health
15959, predicted: Science, actual: Health
15966, predicted: Business, actual: Health
16012, predicted: Games, actual: Health
16030, predicted: Regional, actual: Health
16060, predicted: Shopping, actual: Health
16066, predicted: Health, actual: Sports
16099, predicted: Science, actual: Health
16154, predicted: Computers, actual: Health
16161, predicted: News, actual: Health
16189, predicted: Science, actual: Health
16203, predicted: Business, actual: Health
16210, predicted: Computers, actual: Health
16238, predicted: Shopping, actual: Health
16250, predicted: Business, actual: Health
16266, predicted: Arts, actual: Health
16282, predicted: Business, actual: Health
16369, predicted: Arts, actual: Health
16372, predicted: Health, actual: Society
16375, predicted: Kids, actual: Health
16388, predicted: Society, actual: Health
16391, predicted: Computers, actual: Health
16412, predicted: Business, actual: Health
16423, predicted: Business, actual: Health
16441, predicted: Business, actual: Health
16452, predicted: News, actual: Health
16466, predicted: Society, actual: Health
16488, predicted: Science, actual: Health
16489, predicted: Reference, actual: Health
16490, predicted: Society, actual: Health
16502, predicted: News, actual: Health
16518, predicted: News, actual: Health
16530, predicted: Science, actual: Health
16555, predicted: Shopping, actual: Health
16581, predicted: Business, actual: Health
16589, predicted: Recreation, actual: Health
16594, predicted: Computers, actual: Health
16601, predicted: Computers, actual: Health
16614, predicted: Home, actual: Health
16615, predicted: News, actual: Health
16618, predicted: News, actual: Health
16623, predicted: Business, actual: Health
16629, predicted: Society, actual: Health
16661, predicted: Business, actual: Health
16665, predicted: Kids, actual: Health
16667, predicted: Recreation, actual: Health
16704, predicted: Arts, actual: Health
16740, predicted: Computers, actual: Health
16756, predicted: Kids, actual: Health
16762, predicted: Shopping, actual: Health
16782, predicted: Shopping, actual: Health
16801, predicted: Arts, actual: Health
16807, predicted: Business, actual: Health
16821, predicted: Recreation, actual: Health
16828, predicted: Reference, actual: Health
16843, predicted: Business, actual: Health
16879, predicted: Reference, actual: Health
16882, predicted: Home, actual: Health
16887, predicted: Reference, actual: Health
16896, predicted: Science, actual: Health
16901, predicted: Arts, actual: Health
16909, predicted: Home, actual: Health
16921, predicted: Sports, actual: Health
16944, predicted: Sports, actual: Health
16969, predicted: Science, actual: Health
16971, predicted: Business, actual: Health
16975, predicted: Business, actual: Health
16990, predicted: Adult, actual: Health
16998, predicted: Computers, actual: Health
17006, predicted: Kids, actual: Health
17043, predicted: Science, actual: Health
17051, predicted: Computers, actual: Health
17062, predicted: Business, actual: Health
17098, predicted: Recreation, actual: Health
17099, predicted: Business, actual: Health
17126, predicted: Home, actual: Health
17165, predicted: Recreation, actual: Health
17195, predicted: Society, actual: Health
17204, predicted: Science, actual: Health
17214, predicted: News, actual: Health
17256, predicted: Reference, actual: Health
17268, predicted: Business, actual: Health
17276, predicted: Business, actual: Health
17291, predicted: Kids, actual: Health
17294, predicted: Computers, actual: Health
17302, predicted: Games, actual: Health
17303, predicted: Recreation, actual: Health
17311, predicted: News, actual: Health
17312, predicted: Home, actual: Health
17320, predicted: Computers, actual: Health
17323, predicted: Science, actual: Health
17333, predicted: Shopping, actual: Health
17340, predicted: Arts, actual: Health
17364, predicted: Science, actual: Health
17365, predicted: Home, actual: Health
17374, predicted: Business, actual: Health
17396, predicted: Science, actual: Health
17398, predicted: Arts, actual: Health
17401, predicted: Shopping, actual: Health
17418, predicted: Reference, actual: Health
17443, predicted: Shopping, actual: Health
17454, predicted: Home, actual: Health
17496, predicted: Shopping, actual: Health
17517, predicted: Recreation, actual: Health
17536, predicted: Kids, actual: Health
17539, predicted: Arts, actual: Health
17574, predicted: Reference, actual: Health
17590, predicted: Arts, actual: Health
17599, predicted: Business, actual: Health
